
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   0.0001   0.0013   0.0025   -0.0069   -0.0014   0.06653027
    64   -0.0000   0.0008   0.0035   -0.0054   -0.0045   0.06653336
    65   -0.0001   0.0005   0.0041   -0.0035   -0.0068   0.06653412
    66   -0.0003   0.0001   0.0044   -0.0013   -0.0080   0.06653414
    67   -0.0004   -0.0006   0.0041   0.0008   -0.0081   0.06653419
    68   -0.0004   -0.0011   0.0032   0.0027   -0.0072   0.06653439
    69   -0.0003   -0.0014   0.0019   0.0040   -0.0055   0.06653443
    70   -0.0002   -0.0014   0.0005   0.0046   -0.0033   0.06653472
    71   -0.0001   -0.0011   -0.0007   0.0045   -0.0010   0.06653560
    72   -0.0001   -0.0007   -0.0016   0.0039   0.0011   0.06653688
    73   0.0000   -0.0004   -0.0022   0.0030   0.0029   0.06653800
    74   0.0001   -0.0002   -0.0025   0.0018   0.0041   0.06653844
    75   0.0002   0.0001   -0.0025   0.0005   0.0047   0.06653848
    76   0.0002   0.0004   -0.0022   -0.0006   0.0046   0.06653853
    77   0.0002   0.0006   -0.0017   -0.0016   0.0040   0.06653863
    78   0.0002   0.0008   -0.0010   -0.0023   0.0031   0.06653868
    79   0.0001   0.0007   -0.0002   -0.0026   0.0018   0.06653887
    80   0.0001   0.0006   0.0004   -0.0025   0.0005   0.06653946
    81   0.0001   0.0004   0.0009   -0.0022   -0.0006   0.06654007
    82   -0.0000   0.0003   0.0013   -0.0016   -0.0016   0.06654029
    83   -0.0001   0.0001   0.0014   -0.0009   -0.0022   0.06654055
    84   -0.0001   -0.0002   0.0014   -0.0002   -0.0025   0.06654091
    85   -0.0002   -0.0003   0.0011   0.0004   -0.0024   0.06654097
    86   -0.0002   -0.0004   0.0007   0.0009   -0.0021   0.06654116
    87   -0.0002   -0.0004   0.0003   0.0012   -0.0016   0.06654135
    88   -0.0001   -0.0003   -0.0000   0.0012   -0.0010   0.06654154
    89   -0.0001   -0.0002   -0.0003   0.0011   -0.0004   0.06654175
    90   -0.0001   -0.0001   -0.0005   0.0009   0.0001   0.06654198
    91   -0.0000   -0.0000   -0.0006   0.0006   0.0005   0.06654217
    92   0.0000   0.0000   -0.0006   0.0004   0.0008   0.06654236
    93   0.0001   0.0001   -0.0005   0.0001   0.0009   0.06654255
    94   0.0001   0.0002   -0.0004   -0.0001   0.0009   0.06654274
    95   0.0001   0.0002   -0.0002   -0.0003   0.0007   0.06654293
    96   0.0001   0.0002   0.0000   -0.0003   0.0006   0.06654312
    97   0.0001   0.0001   0.0001   -0.0003   0.0004   0.06654331
    98   0.0001   0.0001   0.0002   -0.0002   0.0003   0.06654350
    99   0.0001   -0.0000   0.0003   -0.0001   0.0003   0.06654369
   100   0.0001   -0.0001   0.0002   0.0001   0.0003   0.06654391
   101   0.0001   -0.0002   0.0001   0.0001   0.0003   0.06654410
   102   0.0001   -0.0001   -0.0001   0.0001   0.0004   0.06654429
   103   0.0001   -0.0000   -0.0002   0.0000   0.0004   0.06654448
   104   0.0000   0.0000   -0.0002   -0.0000   0.0004   0.06654467
   105   0.0000   0.0001   -0.0001   -0.0001   0.0004   0.06654486
   106   0.0000   0.0001   -0.0001   -0.0002   0.0003   0.06654505
   107   0.0001   0.0001   0.0000   -0.0002   0.0002   0.06654525
   108   0.0001   0.0001   0.0001   -0.0001   0.0001   0.06654544
   109   0.0001   0.0000   0.0001   -0.0001   0.0001   0.06654566
   110   0.0001   0.0000   0.0002   -0.0000   0.0001   0.06654588
   111   0.0001   -0.0000   0.0002   0.0001   0.0001   0.06654611
   112   0.0001   -0.0000   0.0001   0.0001   0.0001   0.06654622
   113   0.0001   -0.0001   0.0001   0.0002   0.0002   0.06654632
   114   0.0001   -0.0000   0.0000   0.0002   0.0003   0.06654647
   115   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.06654669
   116   0.0001   -0.0000   -0.0000   0.0002   0.0005   0.06654682
   117   0.0001   -0.0000   -0.0000   0.0002   0.0006   0.06654701
   118   0.0001   -0.0000   -0.0000   0.0002   0.0007   0.06654721
   119   0.0001   -0.0000   -0.0000   0.0002   0.0008   0.06654740
   120   0.0001   -0.0000   -0.0001   0.0001   0.0008   0.06654759
   121   0.0001   -0.0001   -0.0001   0.0001   0.0009   0.06654778
   122   0.0001   -0.0001   -0.0002   -0.0000   0.0009   0.06654798
   123   0.0001   -0.0000   -0.0002   -0.0001   0.0009   0.06654817
   124   0.0001   0.0000   -0.0002   -0.0002   0.0008   0.06654836
   125   0.0001   0.0001   -0.0002   -0.0003   0.0007   0.06654855
   126   0.0001   0.0001   -0.0001   -0.0004   0.0005   0.06654874
   127   0.0000   0.0001   0.0000   -0.0004   0.0003   0.06654893
   128   0.0000   0.0001   0.0001   -0.0004   0.0000   0.06654912
   129   0.0000   0.0001   0.0002   -0.0003   -0.0001   0.06654931
   130   0.0000   0.0000   0.0003   -0.0002   -0.0002   0.06654950
   131   -0.0000   -0.0000   0.0002   -0.0000   -0.0003   0.06654970
   132   -0.0000   -0.0001   0.0002   0.0001   -0.0003   0.06654992
   133   -0.0000   -0.0001   0.0001   0.0001   -0.0002   0.06655001
   134   -0.0000   -0.0001   -0.0000   0.0001   -0.0001   0.06655014
   135   -0.0001   -0.0001   -0.0001   0.0001   -0.0001   0.06655029
   136   -0.0001   -0.0000   -0.0002   0.0000   -0.0000   0.06655049
   137   -0.0001   0.0000   -0.0002   -0.0000   -0.0000   0.06655075
   138   -0.0001   0.0000   -0.0001   -0.0001   -0.0001   0.06655111
   139   -0.0001   0.0001   -0.0001   -0.0002   -0.0001   0.06655115
   140   -0.0001   0.0001   -0.0000   -0.0002   -0.0002   0.06655155
   141   -0.0001   0.0000   0.0000   -0.0002   -0.0003   0.06655161
   142   -0.0001   0.0000   0.0000   -0.0002   -0.0004   0.06655165
   143   -0.0001   -0.0000   0.0000   -0.0002   -0.0005   0.06655203
   144   -0.0002   -0.0000   0.0000   -0.0002   -0.0006   0.06655232
   145   -0.0002   -0.0000   -0.0000   -0.0002   -0.0007   0.06655245
   146   -0.0002   -0.0000   -0.0001   -0.0002   -0.0008   0.06655264
   147   -0.0001   0.0001   -0.0000   -0.0002   -0.0009   0.06655283
   148   -0.0001   0.0001   0.0001   -0.0002   -0.0010   0.06655302
   149   -0.0001   0.0001   0.0002   -0.0001   -0.0011   0.06655326
   150   -0.0001   0.0001   0.0004   0.0000   -0.0011   0.06655345
   151   -0.0001   -0.0000   0.0004   0.0002   -0.0010   0.06655364
   152   -0.0001   -0.0001   0.0003   0.0004   -0.0009   0.06655383
   153   -0.0001   -0.0002   0.0002   0.0005   -0.0007   0.06655402
   154   -0.0000   -0.0002   -0.0000   0.0006   -0.0004   0.06655421
   155   -0.0001   -0.0001   -0.0002   0.0005   -0.0001   0.06655440
   156   -0.0000   -0.0001   -0.0003   0.0004   0.0001   0.06655459
   157   -0.0000   0.0000   -0.0003   0.0002   0.0002   0.06655478
   158   -0.0000   0.0001   -0.0003   0.0001   0.0003   0.06655497
   159   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.06655517
   160   0.0000   0.0001   -0.0001   -0.0001   0.0003   0.06655539
   161   0.0000   0.0001   -0.0000   -0.0002   0.0002   0.06655559
   162   0.0001   0.0001   0.0001   -0.0001   0.0001   0.06655570
   163   0.0001   0.0000   0.0002   -0.0001   0.0000   0.06655582
   164   0.0001   -0.0000   0.0002   0.0000   0.0000   0.06655597
   165   0.0001   -0.0000   0.0002   0.0001   0.0000   0.06655615
   166   0.0001   -0.0001   0.0001   0.0002   0.0001   0.06655637
   167   0.0001   -0.0001   0.0000   0.0002   0.0002   0.06655665
   168   0.0001   -0.0000   -0.0000   0.0002   0.0003   0.06655699
   169   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.06655738
   170   0.0001   -0.0000   -0.0000   0.0002   0.0005   0.06655743
   171   0.0001   0.0000   -0.0000   0.0002   0.0006   0.06655773
   172   0.0002   0.0000   0.0000   0.0002   0.0007   0.06655789
   173   0.0002   0.0000   0.0000   0.0002   0.0007   0.06655809
   174   0.0002   -0.0000   0.0000   0.0002   0.0008   0.06655828
   175   0.0001   -0.0001   -0.0000   0.0002   0.0009   0.06655847
   176   0.0001   -0.0002   -0.0002   0.0002   0.0010   0.06655872
   177   0.0001   -0.0001   -0.0003   0.0000   0.0011   0.06655892
   178   0.0001   -0.0000   -0.0004   -0.0002   0.0011   0.06655911
   179   0.0001   0.0001   -0.0003   -0.0003   0.0009   0.06655930
   180   0.0001   0.0001   -0.0002   -0.0005   0.0007   0.06655949
   181   0.0000   0.0002   -0.0000   -0.0006   0.0005   0.06655968
   182   0.0001   0.0001   0.0002   -0.0005   0.0002   0.06655987
   183   0.0000   0.0001   0.0003   -0.0004   -0.0001   0.06656006
   184   0.0000   0.0000   0.0003   -0.0003   -0.0002   0.06656025
   185   0.0000   -0.0000   0.0003   -0.0001   -0.0003   0.06656045
   186   -0.0000   -0.0001   0.0002   0.0000   -0.0003   0.06656064
   187   -0.0000   -0.0001   0.0001   0.0001   -0.0003   0.06656086
   188   -0.0000   -0.0001   0.0000   0.0002   -0.0002   0.06656106
   189   -0.0001   -0.0001   -0.0001   0.0002   -0.0001   0.06656117
   190   -0.0001   -0.0001   -0.0002   0.0001   -0.0001   0.06656129
   191   -0.0001   -0.0000   -0.0002   0.0000   -0.0000   0.06656143
   192   -0.0001   0.0000   -0.0002   -0.0001   -0.0000   0.06656158
   193   -0.0001   0.0001   -0.0001   -0.0001   -0.0001   0.06656175
   194   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.06656195
   195   -0.0001   0.0001   -0.0000   -0.0002   -0.0003   0.06656217
   196   -0.0001   0.0000   0.0000   -0.0002   -0.0004   0.06656241
   197   -0.0001   0.0000   0.0000   -0.0002   -0.0005   0.06656263
   198   -0.0001   -0.0000   0.0000   -0.0002   -0.0006   0.06656280
   199   -0.0002   -0.0000   0.0000   -0.0002   -0.0007   0.06656296
   200   -0.0002   -0.0000   -0.0000   -0.0001   -0.0007   0.06656315
   201   -0.0002   0.0000   -0.0000   -0.0001   -0.0008   0.06656334
   202   -0.0001   0.0001   0.0001   -0.0001   -0.0009   0.06656353
   203   -0.0001   0.0001   0.0001   -0.0001   -0.0010   0.06656376
   204   -0.0001   0.0001   0.0003   0.0000   -0.0010   0.06656396
   205   -0.0001   0.0000   0.0003   0.0002   -0.0009   0.06656415
   206   -0.0001   -0.0001   0.0003   0.0003   -0.0008   0.06656434
   207   -0.0001   -0.0001   0.0002   0.0004   -0.0006   0.06656453
   208   -0.0001   -0.0001   0.0001   0.0005   -0.0004   0.06656472
   209   -0.0000   -0.0001   -0.0001   0.0005   -0.0002   0.06656491
   210   -0.0000   -0.0001   -0.0002   0.0004   0.0000   0.06656510
   211   -0.0000   -0.0000   -0.0003   0.0003   0.0002   0.06656530
   212   -0.0000   0.0000   -0.0003   0.0001   0.0003   0.06656549
   213   0.0000   0.0001   -0.0002   -0.0000   0.0003   0.06656571
   214   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.06656592
   215   0.0000   0.0001   -0.0000   -0.0002   0.0002   0.06656602
   216   0.0001   0.0001   0.0001   -0.0001   0.0002   0.06656615
   217   0.0001   0.0001   0.0002   -0.0001   0.0001   0.06656630
   218   0.0001   0.0000   0.0002   -0.0000   0.0001   0.06656645
   219   0.0001   -0.0000   0.0002   0.0001   0.0001   0.06656661
   220   0.0001   -0.0001   0.0001   0.0002   0.0002   0.06656677
   221   0.0001   -0.0001   0.0001   0.0002   0.0003   0.06656691
   222   0.0001   -0.0000   0.0000   0.0002   0.0004   0.06656702
   223   0.0001   -0.0000   0.0000   0.0002   0.0005   0.06656723
   224   0.0001   -0.0000   -0.0000   0.0002   0.0006   0.06656743
   225   0.0002   -0.0000   -0.0000   0.0002   0.0007   0.06656762
   226   0.0001   -0.0000   -0.0001   0.0002   0.0008   0.06656781
   227   0.0001   -0.0001   -0.0001   0.0002   0.0009   0.06656800
   228   0.0001   -0.0001   -0.0002   0.0001   0.0010   0.06656820
   229   0.0001   -0.0000   -0.0003   -0.0000   0.0010   0.06656839
   230   0.0001   0.0000   -0.0003   -0.0002   0.0009   0.06656858
   231   0.0001   0.0001   -0.0002   -0.0003   0.0008   0.06656877
   232   0.0001   0.0001   -0.0002   -0.0004   0.0006   0.06656896
   233   0.0001   0.0001   -0.0000   -0.0005   0.0004   0.06656915
   234   0.0000   0.0001   0.0001   -0.0005   0.0001   0.06656934
   235   0.0000   0.0001   0.0002   -0.0004   -0.0001   0.06656953
   236   0.0000   0.0000   0.0003   -0.0003   -0.0002   0.06656973
   237   0.0000   -0.0000   0.0003   -0.0001   -0.0003   0.06656992
   238   -0.0000   -0.0001   0.0002   0.0000   -0.0003   0.06657014
   239   -0.0000   -0.0001   0.0001   0.0001   -0.0003   0.06657035
   240   -0.0001   -0.0001   0.0000   0.0002   -0.0002   0.06657045
   241   -0.0001   -0.0001   -0.0001   0.0001   -0.0002   0.06657058
   242   -0.0001   -0.0000   -0.0002   0.0001   -0.0001   0.06657073
   243   -0.0001   -0.0000   -0.0002   -0.0000   -0.0001   0.06657089
   244   -0.0001   0.0000   -0.0002   -0.0001   -0.0001   0.06657106
   245   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.06657124
   246   -0.0001   0.0001   -0.0001   -0.0002   -0.0003   0.06657143
   247   -0.0001   0.0001   -0.0000   -0.0002   -0.0004   0.06657160
   248   -0.0001   0.0000   0.0000   -0.0002   -0.0005   0.06657172
   249   -0.0001   -0.0000   0.0000   -0.0002   -0.0006   0.06657194
   250   -0.0001   0.0000   0.0000   -0.0002   -0.0007   0.06657214
   251   -0.0002   0.0000   0.0000   -0.0002   -0.0008   0.06657233
   252   -0.0001   0.0000   0.0001   -0.0001   -0.0009   0.06657252
   253   -0.0001   0.0001   0.0001   -0.0001   -0.0009   0.06657271
   254   -0.0001   0.0001   0.0002   -0.0000   -0.0010   0.06657291
   255   -0.0001   0.0000   0.0002   0.0001   -0.0009   0.06657310
   256   -0.0001   -0.0000   0.0002   0.0002   -0.0009   0.06657329
   257   -0.0001   -0.0001   0.0002   0.0003   -0.0007   0.06657348
   258   -0.0001   -0.0001   0.0001   0.0004   -0.0005   0.06657367
   259   -0.0001   -0.0001   0.0000   0.0004   -0.0003   0.06657386
   260   -0.0000   -0.0001   -0.0001   0.0004   -0.0001   0.06657405
   261   -0.0000   -0.0001   -0.0002   0.0003   0.0001   0.06657424
   262   -0.0000   -0.0000   -0.0003   0.0002   0.0002   0.06657443
   263   0.0000   0.0000   -0.0003   0.0001   0.0003   0.06657463
   264   0.0000   0.0001   -0.0002   -0.0000   0.0003   0.06657484
   265   0.0000   0.0001   -0.0001   -0.0001   0.0003   0.06657505
   266   0.0000   0.0001   -0.0000   -0.0001   0.0002   0.06657517
   267   0.0001   0.0001   0.0001   -0.0001   0.0001   0.06657532
   268   0.0001   0.0000   0.0001   -0.0001   0.0001   0.06657552
   269   0.0001   0.0000   0.0002   0.0000   0.0001   0.06657575
   270   0.0001   -0.0000   0.0001   0.0001   0.0001   0.06657610
   271   0.0001   -0.0001   0.0001   0.0002   0.0001   0.06657649
   272   0.0001   -0.0001   0.0001   0.0002   0.0002   0.06657654
   273   0.0001   -0.0000   0.0000   0.0002   0.0003   0.06657659
   274   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.06657704
   275   0.0002   0.0000   -0.0000   0.0002   0.0005   0.06657743
   276   0.0001   0.0000   0.0000   0.0002   0.0006   0.06657776
   277   0.0002   -0.0000   0.0000   0.0002   0.0007   0.06657798
   278   0.0002   -0.0000   0.0000   0.0002   0.0008   0.06657820
   279   0.0002   -0.0000   -0.0000   0.0002   0.0009   0.06657839
   280   0.0001   -0.0001   -0.0001   0.0002   0.0010   0.06657858
   281   0.0001   -0.0001   -0.0002   0.0001   0.0011   0.06657883
   282   0.0001   -0.0001   -0.0003   -0.0000   0.0011   0.06657902
   283   0.0001   0.0000   -0.0004   -0.0002   0.0011   0.06657921
   284   0.0001   0.0001   -0.0003   -0.0004   0.0009   0.06657940
   285   0.0001   0.0002   -0.0002   -0.0005   0.0007   0.06657959
   286   0.0001   0.0002   0.0000   -0.0006   0.0004   0.06657978
   287   0.0001   0.0001   0.0002   -0.0005   0.0001   0.06657997
   288   0.0000   0.0001   0.0003   -0.0004   -0.0001   0.06658016
   289   0.0000   0.0000   0.0003   -0.0003   -0.0003   0.06658035
   290   -0.0000   -0.0000   0.0003   -0.0001   -0.0004   0.06658055
   291   -0.0000   -0.0001   0.0003   0.0000   -0.0004   0.06658074
   292   -0.0001   -0.0001   0.0002   0.0001   -0.0004   0.06658096
   293   -0.0001   -0.0001   0.0000   0.0002   -0.0003   0.06658114
   294   -0.0001   -0.0001   -0.0001   0.0002   -0.0002   0.06658127
   295   -0.0001   -0.0000   -0.0002   0.0001   -0.0001   0.06658140
   296   -0.0001   -0.0000   -0.0002   -0.0000   -0.0001   0.06658161
   297   -0.0001   0.0000   -0.0002   -0.0001   -0.0001   0.06658184
   298   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.06658196
   299   -0.0001   0.0001   -0.0001   -0.0002   -0.0003   0.06658218
   300   -0.0001   0.0001   -0.0000   -0.0003   -0.0005   0.06658240
   301   -0.0001   0.0000   0.0000   -0.0003   -0.0006   0.06658259
   302   -0.0002   0.0001   0.0001   -0.0002   -0.0007   0.06658279
   303   -0.0001   0.0000   0.0001   -0.0002   -0.0008   0.06658298
   304   -0.0001   0.0000   0.0001   -0.0001   -0.0009   0.06658317
   305   -0.0001   0.0000   0.0002   -0.0000   -0.0010   0.06658336
   306   -0.0001   0.0000   0.0002   0.0001   -0.0010   0.06658355
   307   -0.0001   -0.0000   0.0002   0.0002   -0.0009   0.06658374
   308   -0.0001   -0.0000   0.0002   0.0003   -0.0008   0.06658393
   309   -0.0001   -0.0001   0.0002   0.0004   -0.0006   0.06658412
   310   -0.0001   -0.0001   0.0001   0.0004   -0.0004   0.06658431
   311   -0.0000   -0.0001   -0.0001   0.0004   -0.0002   0.06658450
   312   -0.0000   -0.0001   -0.0002   0.0004   0.0000   0.06658469
   313   -0.0000   -0.0000   -0.0002   0.0003   0.0002   0.06658487
   314   -0.0000   0.0000   -0.0003   0.0001   0.0003   0.06658507
   315   0.0000   0.0001   -0.0002   0.0000   0.0003   0.06658527
   316   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.06658540
   317   0.0000   0.0001   -0.0001   -0.0001   0.0002   0.06658553
   318   0.0000   0.0001   0.0000   -0.0001   0.0001   0.06658563
   319   0.0001   0.0001   0.0001   -0.0001   0.0001   0.06658574
   320   0.0001   0.0000   0.0002   -0.0000   0.0001   0.06658588
   321   0.0001   -0.0000   0.0002   0.0001   0.0001   0.06658604
   322   0.0001   -0.0000   0.0001   0.0001   0.0001   0.06658622
   323   0.0001   -0.0001   0.0001   0.0002   0.0002   0.06658645
   324   0.0001   -0.0000   0.0000   0.0002   0.0003   0.06658672
   325   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.06658701
   326   0.0001   -0.0000   -0.0000   0.0002   0.0005   0.06658733
   327   0.0001   0.0000   -0.0000   0.0002   0.0006   0.06658765
   328   0.0002   0.0000   -0.0000   0.0002   0.0006   0.06658787
   329   0.0002   0.0000   0.0000   0.0002   0.0007   0.06658797
   330   0.0002   -0.0000   0.0000   0.0002   0.0008   0.06658816
   331   0.0001   -0.0001   -0.0000   0.0002   0.0009   0.06658835
   332   0.0001   -0.0001   -0.0001   0.0002   0.0010   0.06658859
   333   0.0001   -0.0001   -0.0002   0.0001   0.0010   0.06658882
   334   0.0001   -0.0001   -0.0003   -0.0001   0.0010   0.06658901
   335   0.0001   0.0000   -0.0003   -0.0002   0.0010   0.06658920
   336   0.0001   0.0001   -0.0003   -0.0004   0.0008   0.06658939
   337   0.0001   0.0001   -0.0001   -0.0005   0.0006   0.06658958
   338   0.0001   0.0002   0.0000   -0.0005   0.0003   0.06658977
   339   0.0000   0.0001   0.0002   -0.0005   0.0001   0.06658996
   340   0.0000   0.0001   0.0003   -0.0004   -0.0002   0.06659015
   341   0.0000   0.0000   0.0003   -0.0002   -0.0003   0.06659034
   342   -0.0000   -0.0000   0.0003   -0.0001   -0.0004   0.06659054
   343   -0.0000   -0.0001   0.0002   0.0001   -0.0004   0.06659075
   344   -0.0001   -0.0001   0.0001   0.0001   -0.0003   0.06659095
   345   -0.0001   -0.0001   -0.0000   0.0002   -0.0002   0.06659105
   346   -0.0001   -0.0001   -0.0001   0.0001   -0.0002   0.06659115
   347   -0.0001   -0.0000   -0.0002   0.0000   -0.0001   0.06659129
   348   -0.0001   0.0000   -0.0002   -0.0001   -0.0001   0.06659152
   349   -0.0001   0.0001   -0.0002   -0.0001   -0.0002   0.06659165
   350   -0.0001   0.0001   -0.0001   -0.0002   -0.0003   0.06659187
   351   -0.0001   0.0000   -0.0001   -0.0003   -0.0004   0.06659207
   352   -0.0001   0.0001   -0.0000   -0.0003   -0.0005   0.06659226
   353   -0.0001   0.0001   0.0001   -0.0003   -0.0007   0.06659246
   354   -0.0001   0.0000   0.0001   -0.0002   -0.0008   0.06659265
   355   -0.0001   0.0000   0.0001   -0.0002   -0.0009   0.06659284
   356   -0.0001   0.0000   0.0002   -0.0001   -0.0010   0.06659303
   357   -0.0001   0.0000   0.0002   0.0000   -0.0010   0.06659321
   358   -0.0001   -0.0000   0.0002   0.0001   -0.0009   0.06659340
   359   -0.0001   -0.0001   0.0002   0.0003   -0.0008   0.06659359
   360   -0.0001   -0.0001   0.0002   0.0003   -0.0007   0.06659378
   361   -0.0001   -0.0001   0.0001   0.0004   -0.0005   0.06659397
   362   -0.0001   -0.0001   -0.0000   0.0004   -0.0003   0.06659416
   363   -0.0000   -0.0001   -0.0001   0.0004   -0.0001   0.06659435
   364   -0.0000   -0.0001   -0.0002   0.0003   0.0001   0.06659454
   365   -0.0000   -0.0000   -0.0002   0.0002   0.0002   0.06659474
   366   -0.0000   0.0000   -0.0002   0.0001   0.0003   0.06659493
   367   0.0000   0.0001   -0.0002   -0.0000   0.0003   0.06659515
   368   0.0000   0.0001   -0.0001   -0.0001   0.0002   0.06659537
   369   0.0000   0.0001   0.0000   -0.0001   0.0002   0.06659549
   370   0.0000   0.0001   0.0001   -0.0001   0.0001   0.06659565
   371   0.0000   0.0000   0.0001   -0.0001   0.0000   0.06659588
   372   0.0001   -0.0000   0.0001   0.0000   0.0000   0.06659620
   373   0.0001   -0.0000   0.0001   0.0001   0.0001   0.06659660
   374   0.0001   -0.0000   0.0001   0.0001   0.0001   0.06659665
   375   0.0001   -0.0000   0.0000   0.0002   0.0002   0.06659671
   376   0.0001   -0.0000   0.0000   0.0002   0.0003   0.06659676
   377   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.06659680
   378   0.0001   -0.0000   -0.0000   0.0002   0.0005   0.06659721
   379   0.0002   0.0000   -0.0000   0.0002   0.0005   0.06659758
   380   0.0002   0.0000   0.0000   0.0002   0.0006   0.06659783
   381   0.0002   -0.0000   0.0001   0.0002   0.0007   0.06659794
