
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0002   0.0024   -0.0008   -0.0052   0.0005   0.08430657
    64   -0.0003   0.0018   0.0014   -0.0048   -0.0021   0.08430661
    65   -0.0003   0.0006   0.0026   -0.0027   -0.0041   0.08430665
    66   -0.0004   -0.0006   0.0026   0.0000   -0.0048   0.08430698
    67   -0.0005   -0.0014   0.0016   0.0022   -0.0042   0.08430719
    68   -0.0005   -0.0014   0.0001   0.0030   -0.0028   0.08430742
    69   -0.0005   -0.0009   -0.0011   0.0025   -0.0014   0.08430775
    70   -0.0004   -0.0001   -0.0016   0.0010   -0.0005   0.08430788
    71   -0.0001   0.0007   -0.0013   -0.0005   -0.0004   0.08430936
    72   -0.0002   0.0012   -0.0002   -0.0013   -0.0009   0.08431044
    73   -0.0002   0.0008   0.0008   -0.0010   -0.0016   0.08431080
    74   -0.0001   -0.0000   0.0013   0.0001   -0.0018   0.08431091
    75   -0.0001   -0.0006   0.0009   0.0012   -0.0014   0.08431101
    76   -0.0001   -0.0008   0.0002   0.0018   -0.0007   0.08431122
    77   -0.0001   -0.0006   -0.0005   0.0016   0.0002   0.08431131
    78   -0.0000   -0.0002   -0.0009   0.0008   0.0008   0.08431144
    79   0.0000   0.0002   -0.0009   -0.0001   0.0010   0.08431159
    80   0.0000   0.0005   -0.0005   -0.0008   0.0008   0.08431179
    81   0.0000   0.0005   0.0000   -0.0010   0.0003   0.08431206
    82   0.0001   0.0003   0.0004   -0.0008   -0.0002   0.08431249
    83   0.0000   0.0000   0.0006   -0.0002   -0.0005   0.08431255
    84   0.0000   -0.0002   0.0005   0.0003   -0.0004   0.08431260
    85   0.0000   -0.0003   0.0002   0.0007   -0.0002   0.08431266
    86   0.0000   -0.0003   -0.0001   0.0007   0.0002   0.08431272
    87   0.0000   -0.0001   -0.0003   0.0004   0.0005   0.08431278
    88   0.0001   0.0001   -0.0003   0.0001   0.0006   0.08431284
    89   0.0001   0.0002   -0.0002   -0.0002   0.0006   0.08431290
    90   0.0001   0.0002   0.0000   -0.0003   0.0004   0.08431295
    91   0.0001   0.0001   0.0002   -0.0002   0.0003   0.08431338
    92   0.0001   0.0000   0.0003   0.0000   0.0003   0.08431381
    93   0.0002   -0.0001   0.0002   0.0003   0.0003   0.08431422
    94   0.0002   -0.0001   0.0001   0.0005   0.0005   0.08431458
    95   0.0002   -0.0001   -0.0000   0.0005   0.0008   0.08431471
    96   0.0002   -0.0001   -0.0001   0.0004   0.0010   0.08431491
    97   0.0002   -0.0001   -0.0002   0.0002   0.0012   0.08431510
    98   0.0001   -0.0000   -0.0003   -0.0000   0.0012   0.08431529
    99   0.0001   0.0000   -0.0003   -0.0003   0.0012   0.08431548
   100   0.0001   0.0001   -0.0002   -0.0005   0.0009   0.08431567
   101   0.0001   0.0002   -0.0001   -0.0007   0.0006   0.08431586
   102   0.0001   0.0001   0.0001   -0.0007   0.0003   0.08431605
   103   0.0000   0.0001   0.0002   -0.0005   -0.0000   0.08431624
   104   0.0000   0.0000   0.0003   -0.0003   -0.0002   0.08431643
   105   -0.0000   -0.0000   0.0002   -0.0000   -0.0003   0.08431662
   106   -0.0000   -0.0001   0.0002   0.0002   -0.0003   0.08431681
   107   -0.0000   -0.0001   0.0000   0.0003   -0.0001   0.08431701
   108   -0.0000   -0.0001   -0.0001   0.0002   -0.0000   0.08431720
   109   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.08431736
   110   -0.0000   0.0000   -0.0002   -0.0000   0.0001   0.08431752
   111   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.08431768
   112   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.08431791
   113   -0.0000   0.0000   0.0001   -0.0002   -0.0001   0.08431825
   114   -0.0000   0.0000   0.0001   -0.0001   -0.0002   0.08431829
   115   -0.0000   -0.0000   0.0001   0.0000   -0.0002   0.08431834
   116   -0.0000   -0.0001   0.0000   0.0001   -0.0002   0.08431839
   117   -0.0000   -0.0001   -0.0000   0.0001   -0.0002   0.08431844
   118   -0.0001   -0.0000   -0.0001   0.0000   -0.0001   0.08431849
   119   -0.0001   0.0000   -0.0001   -0.0001   -0.0002   0.08431854
   120   -0.0001   0.0000   -0.0001   -0.0002   -0.0002   0.08431858
   121   -0.0001   0.0000   -0.0000   -0.0002   -0.0003   0.08431897
   122   -0.0001   0.0000   0.0000   -0.0002   -0.0004   0.08431902
   123   -0.0001   0.0000   0.0000   -0.0002   -0.0005   0.08431950
   124   -0.0001   -0.0000   0.0000   -0.0002   -0.0006   0.08431986
   125   -0.0002   -0.0000   -0.0000   -0.0002   -0.0007   0.08432019
   126   -0.0002   0.0000   -0.0000   -0.0002   -0.0007   0.08432035
   127   -0.0002   0.0000   -0.0000   -0.0002   -0.0008   0.08432054
   128   -0.0001   0.0001   0.0000   -0.0002   -0.0010   0.08432073
   129   -0.0001   0.0001   0.0001   -0.0001   -0.0011   0.08432092
   130   -0.0001   0.0001   0.0002   0.0001   -0.0011   0.08432111
   131   -0.0001   -0.0000   0.0003   0.0003   -0.0010   0.08432130
   132   -0.0001   -0.0002   0.0002   0.0006   -0.0007   0.08432149
   133   -0.0001   -0.0002   0.0000   0.0007   -0.0004   0.08432168
   134   -0.0000   -0.0002   -0.0002   0.0006   -0.0001   0.08432187
   135   -0.0000   -0.0001   -0.0003   0.0004   0.0002   0.08432206
   136   -0.0000   0.0000   -0.0003   0.0001   0.0003   0.08432225
   137   0.0000   0.0001   -0.0002   -0.0002   0.0003   0.08432245
   138   0.0000   0.0002   -0.0001   -0.0003   0.0002   0.08432264
   139   0.0000   0.0002   0.0001   -0.0003   0.0000   0.08432284
   140   0.0000   0.0001   0.0002   -0.0002   -0.0001   0.08432301
   141   0.0000   -0.0000   0.0002   0.0000   -0.0001   0.08432319
   142   0.0000   -0.0001   0.0001   0.0002   -0.0001   0.08432336
   143   0.0000   -0.0001   0.0000   0.0003   0.0000   0.08432359
   144   0.0000   -0.0001   -0.0001   0.0002   0.0002   0.08432396
   145   0.0000   -0.0000   -0.0001   0.0001   0.0002   0.08432402
   146   0.0001   0.0000   -0.0001   0.0000   0.0003   0.08432407
   147   0.0001   0.0001   -0.0000   -0.0001   0.0003   0.08432412
   148   0.0001   0.0001   0.0000   -0.0001   0.0002   0.08432417
   149   0.0001   0.0000   0.0001   0.0000   0.0002   0.08432422
   150   0.0001   -0.0000   0.0001   0.0001   0.0002   0.08432461
   151   0.0001   -0.0000   0.0001   0.0002   0.0003   0.08432466
   152   0.0001   -0.0000   0.0000   0.0002   0.0004   0.08432506
   153   0.0001   -0.0000   0.0000   0.0003   0.0006   0.08432539
   154   0.0002   -0.0000   -0.0000   0.0003   0.0007   0.08432565
   155   0.0002   -0.0000   -0.0000   0.0002   0.0008   0.08432573
   156   0.0002   -0.0000   -0.0001   0.0002   0.0009   0.08432593
   157   0.0001   -0.0000   -0.0001   0.0001   0.0010   0.08432612
   158   0.0001   -0.0001   -0.0001   -0.0000   0.0010   0.08432631
   159   0.0001   -0.0000   -0.0002   -0.0002   0.0010   0.08432650
   160   0.0001   0.0000   -0.0002   -0.0004   0.0008   0.08432669
   161   0.0001   0.0001   -0.0001   -0.0006   0.0006   0.08432687
   162   0.0001   0.0002   0.0000   -0.0006   0.0003   0.08432706
   163   0.0000   0.0001   0.0002   -0.0005   0.0000   0.08432725
   164   0.0000   0.0001   0.0003   -0.0003   -0.0002   0.08432744
   165   0.0000   -0.0000   0.0003   -0.0000   -0.0003   0.08432763
   166   -0.0000   -0.0001   0.0002   0.0002   -0.0003   0.08432783
   167   -0.0000   -0.0002   0.0000   0.0003   -0.0001   0.08432802
   168   -0.0000   -0.0001   -0.0001   0.0003   0.0000   0.08432824
   169   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.08432840
   170   -0.0000   0.0001   -0.0002   -0.0001   0.0001   0.08432854
   171   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.08432875
   172   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.08432909
   173   -0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08432913
   174   -0.0000   -0.0000   0.0001   -0.0001   -0.0002   0.08432918
   175   -0.0000   -0.0000   0.0001   0.0000   -0.0002   0.08432922
   176   -0.0000   -0.0001   0.0000   0.0001   -0.0002   0.08432927
   177   -0.0000   -0.0001   -0.0000   0.0001   -0.0001   0.08432932
   178   -0.0001   -0.0000   -0.0001   0.0000   -0.0001   0.08432937
   179   -0.0001   0.0000   -0.0001   -0.0001   -0.0001   0.08432942
   180   -0.0001   0.0000   -0.0001   -0.0002   -0.0002   0.08432946
   181   -0.0001   0.0000   -0.0000   -0.0002   -0.0003   0.08432985
   182   -0.0001   0.0000   0.0000   -0.0002   -0.0004   0.08432991
   183   -0.0001   0.0000   0.0000   -0.0002   -0.0005   0.08433039
   184   -0.0002   -0.0000   -0.0000   -0.0002   -0.0006   0.08433077
   185   -0.0002   -0.0000   -0.0000   -0.0002   -0.0007   0.08433109
   186   -0.0002   0.0000   -0.0000   -0.0002   -0.0008   0.08433124
   187   -0.0002   0.0000   -0.0000   -0.0002   -0.0009   0.08433144
   188   -0.0001   0.0001   0.0000   -0.0002   -0.0010   0.08433163
   189   -0.0001   0.0001   0.0002   -0.0001   -0.0011   0.08433182
   190   -0.0001   0.0001   0.0003   0.0001   -0.0011   0.08433201
   191   -0.0001   -0.0000   0.0003   0.0004   -0.0010   0.08433220
   192   -0.0001   -0.0002   0.0002   0.0006   -0.0007   0.08433239
   193   -0.0001   -0.0002   0.0000   0.0007   -0.0004   0.08433258
   194   -0.0000   -0.0002   -0.0002   0.0006   -0.0000   0.08433277
   195   -0.0000   -0.0001   -0.0003   0.0004   0.0002   0.08433296
   196   -0.0000   0.0000   -0.0003   0.0001   0.0004   0.08433315
   197   0.0000   0.0001   -0.0002   -0.0002   0.0003   0.08433334
   198   0.0000   0.0002   -0.0001   -0.0003   0.0002   0.08433354
   199   0.0000   0.0001   0.0001   -0.0003   0.0000   0.08433375
   200   0.0000   0.0001   0.0002   -0.0002   -0.0001   0.08433396
   201   0.0000   -0.0000   0.0002   0.0000   -0.0001   0.08433408
   202   0.0000   -0.0001   0.0001   0.0002   -0.0001   0.08433424
   203   0.0000   -0.0001   0.0000   0.0003   0.0001   0.08433448
   204   0.0000   -0.0001   -0.0001   0.0002   0.0002   0.08433484
   205   0.0000   -0.0000   -0.0001   0.0001   0.0003   0.08433489
   206   0.0001   0.0000   -0.0001   0.0000   0.0003   0.08433494
   207   0.0001   0.0001   -0.0000   -0.0001   0.0003   0.08433498
   208   0.0001   0.0001   0.0000   -0.0000   0.0003   0.08433503
   209   0.0001   0.0000   0.0001   0.0000   0.0002   0.08433542
   210   0.0001   -0.0000   0.0001   0.0001   0.0003   0.08433547
   211   0.0001   -0.0000   0.0001   0.0002   0.0004   0.08433588
   212   0.0001   -0.0000   0.0000   0.0003   0.0005   0.08433624
   213   0.0002   -0.0001   0.0000   0.0003   0.0006   0.08433653
   214   0.0002   -0.0000   -0.0000   0.0003   0.0008   0.08433666
   215   0.0002   -0.0000   -0.0001   0.0002   0.0009   0.08433686
   216   0.0002   -0.0000   -0.0001   0.0001   0.0010   0.08433705
   217   0.0001   -0.0001   -0.0001   0.0000   0.0011   0.08433724
   218   0.0001   -0.0000   -0.0002   -0.0001   0.0010   0.08433743
   219   0.0001   0.0000   -0.0002   -0.0003   0.0009   0.08433762
   220   0.0001   0.0001   -0.0002   -0.0005   0.0007   0.08433781
   221   0.0001   0.0001   -0.0000   -0.0006   0.0004   0.08433800
   222   0.0000   0.0002   0.0001   -0.0006   0.0001   0.08433819
   223   0.0000   0.0001   0.0002   -0.0004   -0.0002   0.08433838
   224   0.0000   -0.0000   0.0003   -0.0001   -0.0003   0.08433857
   225   -0.0000   -0.0001   0.0002   0.0001   -0.0003   0.08433876
   226   -0.0000   -0.0001   0.0001   0.0003   -0.0002   0.08433896
   227   -0.0000   -0.0001   -0.0001   0.0003   -0.0000   0.08433917
   228   -0.0000   -0.0001   -0.0002   0.0002   0.0001   0.08433941
   229   -0.0000   0.0000   -0.0002   -0.0000   0.0001   0.08433956
   230   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.08433979
   231   -0.0000   0.0001   -0.0000   -0.0003   -0.0000   0.08434011
   232   -0.0000   0.0001   0.0001   -0.0002   -0.0002   0.08434015
   233   -0.0000   0.0000   0.0001   -0.0001   -0.0003   0.08434020
   234   -0.0001   -0.0000   0.0001   -0.0000   -0.0003   0.08434024
   235   -0.0001   -0.0001   0.0000   0.0000   -0.0003   0.08434028
   236   -0.0001   -0.0001   -0.0000   0.0000   -0.0003   0.08434069
   237   -0.0001   -0.0000   -0.0001   -0.0000   -0.0003   0.08434074
   238   -0.0001   0.0000   -0.0001   -0.0001   -0.0003   0.08434079
   239   -0.0001   0.0000   -0.0001   -0.0002   -0.0004   0.08434116
   240   -0.0001   0.0000   -0.0001   -0.0003   -0.0005   0.08434145
   241   -0.0002   0.0000   -0.0000   -0.0003   -0.0006   0.08434162
   242   -0.0002   0.0000   0.0000   -0.0003   -0.0008   0.08434184
   243   -0.0002   0.0001   0.0001   -0.0003   -0.0009   0.08434203
   244   -0.0001   0.0001   0.0001   -0.0002   -0.0010   0.08434222
   245   -0.0001   0.0001   0.0002   0.0000   -0.0011   0.08434241
   246   -0.0001   0.0000   0.0003   0.0002   -0.0010   0.08434260
   247   -0.0001   -0.0001   0.0002   0.0005   -0.0008   0.08434279
   248   -0.0001   -0.0001   0.0001   0.0006   -0.0006   0.08434298
   249   -0.0001   -0.0002   -0.0001   0.0007   -0.0002   0.08434317
   250   -0.0000   -0.0001   -0.0002   0.0005   0.0001   0.08434336
   251   -0.0000   -0.0000   -0.0003   0.0003   0.0003   0.08434355
   252   0.0000   0.0001   -0.0003   -0.0000   0.0003   0.08434374
   253   0.0000   0.0001   -0.0002   -0.0002   0.0002   0.08434393
   254   0.0000   0.0002   0.0000   -0.0003   0.0001   0.08434413
   255   0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08434435
   256   0.0000   0.0000   0.0002   -0.0001   -0.0001   0.08434452
   257   0.0000   -0.0001   0.0002   0.0001   -0.0001   0.08434467
   258   0.0000   -0.0001   0.0001   0.0002   -0.0000   0.08434489
   259   0.0000   -0.0001   -0.0000   0.0002   0.0001   0.08434523
   260   0.0000   -0.0000   -0.0001   0.0002   0.0002   0.08434527
   261   0.0000   0.0000   -0.0001   0.0000   0.0002   0.08434532
   262   0.0000   0.0001   -0.0001   -0.0000   0.0002   0.08434537
   263   0.0001   0.0001   0.0000   -0.0001   0.0002   0.08434542
   264   0.0001   0.0000   0.0001   -0.0000   0.0002   0.08434547
   265   0.0001   0.0000   0.0001   0.0000   0.0002   0.08434552
   266   0.0001   -0.0000   0.0001   0.0001   0.0002   0.08434556
   267   0.0001   -0.0000   0.0000   0.0002   0.0003   0.08434595
   268   0.0001   -0.0000   0.0000   0.0002   0.0004   0.08434600
   269   0.0001   -0.0000   -0.0000   0.0002   0.0005   0.08434644
   270   0.0001   0.0000   -0.0000   0.0002   0.0006   0.08434683
   271   0.0002   0.0000   0.0000   0.0002   0.0007   0.08434715
   272   0.0002   -0.0000   0.0000   0.0002   0.0008   0.08434730
   273   0.0002   0.0000   0.0000   0.0002   0.0009   0.08434749
   274   0.0001   -0.0001   -0.0000   0.0002   0.0009   0.08434768
   275   0.0001   -0.0001   -0.0001   0.0001   0.0010   0.08434787
   276   0.0001   -0.0001   -0.0002   -0.0001   0.0010   0.08434806
   277   0.0001   0.0000   -0.0003   -0.0003   0.0010   0.08434825
   278   0.0001   0.0001   -0.0002   -0.0006   0.0007   0.08434844
   279   0.0001   0.0002   -0.0001   -0.0007   0.0004   0.08434863
   280   0.0000   0.0002   0.0001   -0.0007   0.0000   0.08434882
   281   0.0000   0.0001   0.0003   -0.0005   -0.0002   0.08434901
   282   -0.0000   -0.0000   0.0003   -0.0001   -0.0004   0.08434920
   283   -0.0000   -0.0001   0.0003   0.0002   -0.0004   0.08434940
   284   -0.0000   -0.0002   0.0001   0.0003   -0.0003   0.08434959
   285   -0.0000   -0.0002   -0.0001   0.0003   -0.0001   0.08434981
   286   -0.0000   -0.0001   -0.0002   0.0002   0.0001   0.08434993
   287   -0.0000   0.0000   -0.0002   -0.0001   0.0001   0.08435011
   288   -0.0000   0.0001   -0.0001   -0.0002   0.0000   0.08435026
   289   -0.0001   0.0001   -0.0000   -0.0003   -0.0001   0.08435045
   290   -0.0001   0.0001   0.0001   -0.0003   -0.0003   0.08435068
   291   -0.0001   0.0000   0.0001   -0.0002   -0.0004   0.08435101
   292   -0.0001   -0.0001   0.0001   -0.0001   -0.0005   0.08435140
   293   -0.0001   -0.0001   0.0000   -0.0000   -0.0005   0.08435183
   294   -0.0001   -0.0001   -0.0001   -0.0001   -0.0005   0.08435219
   295   -0.0002   0.0000   -0.0001   -0.0002   -0.0006   0.08435244
   296   -0.0002   0.0001   -0.0001   -0.0003   -0.0007   0.08435255
   297   -0.0002   0.0001   -0.0000   -0.0003   -0.0008   0.08435274
   298   -0.0001   0.0001   0.0001   -0.0003   -0.0010   0.08435293
   299   -0.0001   0.0001   0.0002   -0.0001   -0.0011   0.08435312
   300   -0.0001   0.0000   0.0003   0.0002   -0.0011   0.08435331
   301   -0.0001   -0.0001   0.0003   0.0005   -0.0009   0.08435350
   302   -0.0001   -0.0002   0.0001   0.0007   -0.0006   0.08435369
   303   -0.0001   -0.0002   -0.0001   0.0007   -0.0003   0.08435388
   304   -0.0000   -0.0001   -0.0002   0.0005   0.0001   0.08435407
   305   -0.0000   -0.0000   -0.0003   0.0003   0.0003   0.08435426
   306   -0.0000   0.0001   -0.0003   -0.0000   0.0003   0.08435445
   307   0.0000   0.0001   -0.0002   -0.0003   0.0002   0.08435464
   308   0.0000   0.0002   0.0000   -0.0003   0.0001   0.08435484
   309   0.0000   0.0001   0.0001   -0.0003   -0.0001   0.08435506
   310   0.0000   0.0000   0.0002   -0.0001   -0.0002   0.08435518
   311   0.0000   -0.0001   0.0002   0.0001   -0.0002   0.08435530
   312   0.0000   -0.0001   0.0001   0.0002   -0.0001   0.08435547
   313   0.0000   -0.0001   -0.0000   0.0002   0.0000   0.08435573
   314   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08435615
   315   0.0000   0.0000   -0.0001   0.0000   0.0002   0.08435621
   316   0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08435626
   317   0.0000   0.0001   -0.0000   -0.0001   0.0001   0.08435632
   318   0.0000   0.0001   0.0001   -0.0001   0.0000   0.08435639
   319   0.0000   0.0000   0.0001   -0.0000   -0.0000   0.08435645
   320   0.0000   -0.0000   0.0001   0.0001   0.0000   0.08435652
   321   0.0000   -0.0000   0.0000   0.0001   0.0000   0.08435658
   322   0.0000   -0.0000   -0.0000   0.0001   0.0001   0.08435665
   323   0.0000   -0.0000   -0.0000   0.0001   0.0002   0.08435672
   324   0.0001   0.0000   -0.0000   0.0001   0.0002   0.08435679
   325   0.0001   0.0000   -0.0000   0.0000   0.0002   0.08435686
   326   0.0001   0.0000   0.0000   0.0000   0.0003   0.08435693
   327   0.0001   0.0000   0.0000   0.0001   0.0003   0.08435700
   328   0.0001   -0.0000   0.0001   0.0001   0.0003   0.08435706
   329   0.0001   -0.0000   0.0001   0.0002   0.0004   0.08435712
   330   0.0002   -0.0000   0.0001   0.0002   0.0005   0.08435750
   331   0.0002   -0.0000   0.0000   0.0003   0.0006   0.08435783
   332   0.0002   -0.0001   0.0000   0.0003   0.0007   0.08435803
   333   0.0002   -0.0000   -0.0000   0.0003   0.0009   0.08435823
   334   0.0002   -0.0001   -0.0001   0.0002   0.0010   0.08435842
   335   0.0001   -0.0001   -0.0002   0.0001   0.0011   0.08435861
   336   0.0001   -0.0000   -0.0002   -0.0001   0.0011   0.08435880
   337   0.0001   0.0000   -0.0002   -0.0004   0.0010   0.08435899
   338   0.0001   0.0001   -0.0002   -0.0006   0.0008   0.08435918
   339   0.0001   0.0002   -0.0000   -0.0007   0.0004   0.08435937
   340   0.0000   0.0001   0.0001   -0.0006   0.0001   0.08435956
   341   0.0000   0.0001   0.0002   -0.0004   -0.0002   0.08435975
   342   0.0000   -0.0000   0.0003   -0.0002   -0.0003   0.08435994
   343   -0.0000   -0.0001   0.0002   0.0001   -0.0003   0.08436013
   344   -0.0000   -0.0001   0.0001   0.0003   -0.0002   0.08436033
   345   -0.0000   -0.0001   -0.0000   0.0003   -0.0001   0.08436052
   346   -0.0000   -0.0001   -0.0002   0.0002   0.0001   0.08436066
   347   -0.0000   0.0000   -0.0002   0.0000   0.0001   0.08436078
   348   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.08436089
   349   -0.0000   0.0001   -0.0000   -0.0002   -0.0000   0.08436105
   350   -0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08436128
   351   -0.0000   0.0000   0.0001   -0.0001   -0.0002   0.08436162
   352   -0.0000   -0.0000   0.0001   -0.0000   -0.0003   0.08436167
   353   -0.0001   -0.0001   0.0000   0.0000   -0.0002   0.08436172
   354   -0.0001   -0.0001   -0.0000   0.0001   -0.0002   0.08436176
   355   -0.0001   -0.0000   -0.0001   0.0000   -0.0002   0.08436218
   356   -0.0001   -0.0000   -0.0001   -0.0001   -0.0002   0.08436224
   357   -0.0001   0.0000   -0.0001   -0.0002   -0.0003   0.08436229
   358   -0.0001   0.0000   -0.0000   -0.0002   -0.0004   0.08436268
   359   -0.0002   0.0000   -0.0000   -0.0003   -0.0005   0.08436305
   360   -0.0002   0.0000   -0.0000   -0.0003   -0.0006   0.08436336
   361   -0.0002   0.0000   0.0000   -0.0003   -0.0008   0.08436355
   362   -0.0002   0.0000   0.0000   -0.0002   -0.0009   0.08436375
   363   -0.0002   0.0001   0.0001   -0.0002   -0.0010   0.08436394
   364   -0.0001   0.0001   0.0001   -0.0001   -0.0011   0.08436413
   365   -0.0001   0.0001   0.0002   0.0001   -0.0011   0.08436431
   366   -0.0001   -0.0000   0.0002   0.0003   -0.0010   0.08436450
   367   -0.0001   -0.0001   0.0002   0.0005   -0.0007   0.08436469
   368   -0.0001   -0.0001   0.0000   0.0006   -0.0005   0.08436488
   369   -0.0000   -0.0001   -0.0001   0.0006   -0.0001   0.08436507
   370   -0.0000   -0.0001   -0.0002   0.0004   0.0001   0.08436526
   371   -0.0000   -0.0000   -0.0003   0.0002   0.0003   0.08436545
   372   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.08436565
   373   0.0000   0.0001   -0.0001   -0.0003   0.0002   0.08436584
   374   0.0000   0.0001   0.0000   -0.0003   0.0001   0.08436604
   375   0.0000   0.0001   0.0002   -0.0002   -0.0001   0.08436618
   376   0.0000   -0.0000   0.0002   -0.0000   -0.0001   0.08436630
   377   0.0000   -0.0001   0.0001   0.0001   -0.0001   0.08436642
   378   0.0000   -0.0001   0.0000   0.0002   0.0000   0.08436658
   379   0.0000   -0.0001   -0.0000   0.0002   0.0001   0.08436680
   380   0.0000   -0.0000   -0.0001   0.0001   0.0002   0.08436713
