
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10565636
    64   -0.0001   0.0001   -0.0001   -0.0002   -0.0004   0.10565655
    65   -0.0001   0.0000   -0.0000   -0.0002   -0.0005   0.10565674
    66   -0.0001   0.0000   0.0000   -0.0002   -0.0006   0.10565693
    67   -0.0001   0.0000   0.0001   -0.0002   -0.0007   0.10565712
    68   -0.0001   0.0000   0.0001   -0.0001   -0.0008   0.10565732
    69   -0.0001   -0.0000   0.0001   -0.0000   -0.0008   0.10565752
    70   -0.0001   -0.0000   0.0001   0.0001   -0.0008   0.10565771
    71   -0.0001   -0.0000   0.0000   0.0001   -0.0008   0.10565791
    72   -0.0001   -0.0000   0.0000   0.0001   -0.0007   0.10565812
    73   -0.0001   -0.0000   -0.0000   0.0001   -0.0006   0.10565834
    74   -0.0001   -0.0000   -0.0000   0.0001   -0.0006   0.10565856
    75   -0.0001   0.0000   -0.0000   0.0000   -0.0006   0.10565875
    76   -0.0001   -0.0000   -0.0000   0.0000   -0.0005   0.10565894
    77   -0.0001   0.0000   -0.0000   0.0000   -0.0005   0.10565913
    78   -0.0001   0.0000   0.0000   0.0000   -0.0005   0.10565932
    79   -0.0001   0.0000   0.0000   0.0001   -0.0005   0.10565951
    80   -0.0001   -0.0001   -0.0000   0.0001   -0.0005   0.10565970
    81   -0.0001   -0.0000   -0.0001   0.0000   -0.0004   0.10565989
    82   -0.0001   -0.0000   -0.0001   -0.0000   -0.0005   0.10566008
    83   -0.0001   0.0000   -0.0001   -0.0001   -0.0005   0.10566027
    84   -0.0001   0.0001   -0.0001   -0.0002   -0.0006   0.10566049
    85   -0.0001   0.0001   0.0000   -0.0003   -0.0007   0.10566074
    86   -0.0001   0.0001   0.0001   -0.0002   -0.0008   0.10566096
    87   -0.0001   0.0000   0.0001   -0.0001   -0.0009   0.10566116
    88   -0.0001   -0.0000   0.0001   0.0000   -0.0009   0.10566135
    89   -0.0001   -0.0001   0.0001   0.0002   -0.0009   0.10566154
    90   -0.0001   -0.0001   0.0000   0.0002   -0.0008   0.10566174
    91   -0.0001   -0.0000   -0.0000   0.0002   -0.0007   0.10566195
    92   -0.0001   -0.0000   -0.0001   0.0002   -0.0006   0.10566217
    93   -0.0001   0.0000   -0.0001   0.0001   -0.0005   0.10566236
    94   -0.0001   0.0000   -0.0000   0.0001   -0.0005   0.10566255
    95   -0.0001   0.0000   0.0000   0.0001   -0.0005   0.10566274
    96   -0.0001   -0.0000   0.0000   0.0001   -0.0004   0.10566293
    97   -0.0001   -0.0000   -0.0000   0.0001   -0.0004   0.10566312
    98   -0.0001   -0.0000   -0.0000   0.0001   -0.0003   0.10566331
    99   -0.0001   -0.0000   -0.0001   0.0000   -0.0003   0.10566350
   100   -0.0001   -0.0000   -0.0001   -0.0000   -0.0003   0.10566369
   101   -0.0001   -0.0000   -0.0001   -0.0001   -0.0003   0.10566388
   102   -0.0001   0.0000   -0.0001   -0.0002   -0.0004   0.10566407
   103   -0.0001   0.0000   -0.0001   -0.0003   -0.0005   0.10566426
   104   -0.0001   0.0000   -0.0000   -0.0004   -0.0007   0.10566445
   105   -0.0001   0.0001   0.0000   -0.0004   -0.0009   0.10566471
   106   -0.0001   0.0001   0.0001   -0.0003   -0.0011   0.10566502
   107   -0.0001   0.0001   0.0002   -0.0002   -0.0012   0.10566527
   108   -0.0001   -0.0000   0.0002   0.0001   -0.0012   0.10566547
   109   -0.0001   -0.0001   0.0002   0.0002   -0.0012   0.10566566
   110   -0.0001   -0.0001   0.0001   0.0004   -0.0010   0.10566588
   111   -0.0001   -0.0001   -0.0000   0.0004   -0.0008   0.10566610
   112   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10566632
   113   -0.0001   0.0000   -0.0001   0.0002   -0.0004   0.10566651
   114   -0.0001   0.0000   -0.0001   0.0001   -0.0003   0.10566670
   115   -0.0001   0.0000   -0.0000   0.0001   -0.0003   0.10566689
   116   -0.0001   0.0000   -0.0000   0.0000   -0.0003   0.10566708
   117   -0.0000   0.0000   -0.0000   0.0000   -0.0002   0.10566727
   118   -0.0000   -0.0000   -0.0000   -0.0000   -0.0002   0.10566746
   119   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.10566765
   120   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10566785
   121   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10566804
   122   -0.0001   -0.0000   -0.0001   -0.0002   -0.0004   0.10566824
   123   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.10566843
   124   -0.0001   0.0000   -0.0001   -0.0004   -0.0006   0.10566862
   125   -0.0001   0.0001   -0.0000   -0.0004   -0.0008   0.10566881
   126   -0.0001   0.0001   0.0001   -0.0004   -0.0011   0.10566917
   127   -0.0001   0.0001   0.0002   -0.0003   -0.0012   0.10566947
   128   -0.0001   0.0000   0.0003   -0.0001   -0.0013   0.10566967
   129   -0.0001   -0.0001   0.0002   0.0002   -0.0013   0.10566986
   130   -0.0001   -0.0001   0.0002   0.0004   -0.0011   0.10567005
   131   -0.0001   -0.0001   0.0000   0.0005   -0.0009   0.10567027
   132   -0.0001   -0.0001   -0.0001   0.0005   -0.0007   0.10567050
   133   -0.0001   -0.0000   -0.0001   0.0004   -0.0005   0.10567069
   134   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10567088
   135   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10567107
   136   -0.0000   0.0000   -0.0001   0.0000   -0.0002   0.10567126
   137   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10567145
   138   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10567164
   139   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.10567183
   140   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10567203
   141   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10567222
   142   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.10567242
   143   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.10567261
   144   -0.0001   -0.0001   -0.0001   -0.0002   -0.0005   0.10567281
   145   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10567300
   146   -0.0001   0.0001   -0.0001   -0.0004   -0.0008   0.10567319
   147   -0.0001   0.0001   0.0000   -0.0004   -0.0010   0.10567354
   148   -0.0001   0.0001   0.0002   -0.0004   -0.0012   0.10567388
   149   -0.0001   0.0001   0.0003   -0.0001   -0.0014   0.10567414
   150   -0.0001   -0.0000   0.0003   0.0001   -0.0014   0.10567433
   151   -0.0001   -0.0001   0.0002   0.0004   -0.0012   0.10567452
   152   -0.0001   -0.0001   0.0001   0.0005   -0.0010   0.10567472
   153   -0.0001   -0.0001   -0.0000   0.0005   -0.0008   0.10567495
   154   -0.0001   -0.0001   -0.0001   0.0004   -0.0005   0.10567517
   155   -0.0001   0.0000   -0.0002   0.0003   -0.0003   0.10567536
   156   -0.0001   0.0000   -0.0001   0.0001   -0.0003   0.10567555
   157   -0.0001   0.0000   -0.0001   0.0000   -0.0002   0.10567574
   158   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10567593
   159   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10567612
   160   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10567631
   161   -0.0000   -0.0000   -0.0000   -0.0000   -0.0003   0.10567651
   162   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10567670
   163   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10567690
   164   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10567709
   165   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.10567729
   166   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10567748
   167   -0.0001   0.0000   -0.0001   -0.0004   -0.0008   0.10567767
   168   -0.0001   0.0001   0.0000   -0.0004   -0.0010   0.10567793
   169   -0.0001   0.0001   0.0001   -0.0003   -0.0012   0.10567828
   170   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10567855
   171   -0.0001   -0.0000   0.0002   0.0001   -0.0013   0.10567874
   172   -0.0001   -0.0001   0.0002   0.0003   -0.0012   0.10567893
   173   -0.0001   -0.0001   0.0001   0.0005   -0.0010   0.10567913
   174   -0.0001   -0.0001   -0.0000   0.0005   -0.0008   0.10567935
   175   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10567957
   176   -0.0001   0.0000   -0.0001   0.0003   -0.0004   0.10567976
   177   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10567995
   178   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10568014
   179   -0.0000   0.0000   -0.0000   0.0000   -0.0002   0.10568033
   180   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10568052
   181   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10568071
   182   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.10568090
   183   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10568110
   184   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10568129
   185   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.10568149
   186   -0.0001   -0.0000   -0.0001   -0.0002   -0.0004   0.10568169
   187   -0.0001   0.0000   -0.0001   -0.0003   -0.0005   0.10568188
   188   -0.0001   0.0000   -0.0001   -0.0004   -0.0007   0.10568207
   189   -0.0001   0.0001   -0.0000   -0.0004   -0.0009   0.10568226
   190   -0.0001   0.0001   0.0001   -0.0004   -0.0011   0.10568261
   191   -0.0001   0.0001   0.0002   -0.0003   -0.0013   0.10568291
   192   -0.0001   0.0000   0.0002   -0.0000   -0.0013   0.10568312
   193   -0.0001   -0.0001   0.0002   0.0002   -0.0013   0.10568331
   194   -0.0001   -0.0001   0.0001   0.0004   -0.0011   0.10568351
   195   -0.0001   -0.0001   0.0000   0.0005   -0.0009   0.10568373
   196   -0.0001   -0.0001   -0.0001   0.0005   -0.0007   0.10568395
   197   -0.0001   -0.0001   -0.0002   0.0004   -0.0004   0.10568417
   198   -0.0001   0.0000   -0.0002   0.0002   -0.0003   0.10568436
   199   -0.0001   0.0001   -0.0001   0.0001   -0.0003   0.10568455
   200   -0.0001   0.0000   -0.0000   -0.0000   -0.0002   0.10568474
   201   -0.0000   0.0000   -0.0000   -0.0000   -0.0003   0.10568493
   202   -0.0000   0.0000   0.0000   -0.0000   -0.0003   0.10568512
   203   -0.0000   -0.0000   0.0000   -0.0000   -0.0003   0.10568531
   204   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.10568550
   205   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.10568570
   206   -0.0001   -0.0000   -0.0001   -0.0001   -0.0003   0.10568589
   207   -0.0001   -0.0000   -0.0001   -0.0002   -0.0004   0.10568609
   208   -0.0001   -0.0000   -0.0001   -0.0003   -0.0005   0.10568628
   209   -0.0001   0.0000   -0.0001   -0.0004   -0.0007   0.10568647
   210   -0.0001   0.0001   -0.0000   -0.0005   -0.0009   0.10568672
   211   -0.0001   0.0001   0.0001   -0.0004   -0.0011   0.10568709
   212   -0.0001   0.0001   0.0002   -0.0003   -0.0013   0.10568737
   213   -0.0001   0.0000   0.0003   -0.0000   -0.0014   0.10568756
   214   -0.0001   -0.0001   0.0002   0.0003   -0.0013   0.10568775
   215   -0.0001   -0.0001   0.0001   0.0004   -0.0011   0.10568794
   216   -0.0001   -0.0001   0.0000   0.0005   -0.0009   0.10568817
   217   -0.0001   -0.0001   -0.0001   0.0005   -0.0006   0.10568840
   218   -0.0001   -0.0000   -0.0002   0.0003   -0.0004   0.10568863
   219   -0.0001   0.0000   -0.0002   0.0002   -0.0003   0.10568882
   220   -0.0001   0.0001   -0.0001   0.0000   -0.0003   0.10568901
   221   -0.0001   0.0001   -0.0000   -0.0000   -0.0003   0.10568920
   222   -0.0000   0.0000   0.0000   -0.0000   -0.0003   0.10568939
   223   -0.0000   -0.0000   0.0000   -0.0000   -0.0003   0.10568958
   224   -0.0001   -0.0000   0.0000   0.0000   -0.0003   0.10568977
   225   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.10568996
   226   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.10569016
   227   -0.0001   -0.0001   -0.0001   -0.0001   -0.0003   0.10569035
   228   -0.0001   -0.0000   -0.0001   -0.0002   -0.0004   0.10569055
   229   -0.0001   0.0000   -0.0001   -0.0003   -0.0005   0.10569074
   230   -0.0001   0.0001   -0.0001   -0.0004   -0.0007   0.10569092
   231   -0.0001   0.0001   0.0000   -0.0005   -0.0009   0.10569123
   232   -0.0001   0.0001   0.0001   -0.0004   -0.0011   0.10569156
   233   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10569181
   234   -0.0001   -0.0000   0.0003   0.0001   -0.0013   0.10569200
   235   -0.0001   -0.0001   0.0002   0.0003   -0.0012   0.10569219
   236   -0.0001   -0.0001   0.0001   0.0005   -0.0010   0.10569239
   237   -0.0001   -0.0001   -0.0000   0.0005   -0.0008   0.10569262
   238   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10569284
   239   -0.0001   0.0000   -0.0001   0.0003   -0.0004   0.10569303
   240   -0.0001   0.0000   -0.0001   0.0001   -0.0003   0.10569322
   241   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10569341
   242   -0.0000   0.0000   -0.0000   0.0000   -0.0002   0.10569360
   243   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10569379
   244   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10569398
   245   -0.0000   -0.0000   -0.0000   -0.0000   -0.0003   0.10569417
   246   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10569437
   247   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10569456
   248   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10569476
   249   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.10569495
   250   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10569515
   251   -0.0001   0.0000   -0.0000   -0.0004   -0.0008   0.10569534
   252   -0.0001   0.0001   0.0000   -0.0004   -0.0010   0.10569560
   253   -0.0001   0.0001   0.0001   -0.0003   -0.0012   0.10569594
   254   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10569621
   255   -0.0001   -0.0000   0.0002   0.0001   -0.0013   0.10569640
   256   -0.0001   -0.0001   0.0002   0.0003   -0.0012   0.10569659
   257   -0.0001   -0.0001   0.0001   0.0004   -0.0010   0.10569679
   258   -0.0001   -0.0001   -0.0000   0.0005   -0.0008   0.10569702
   259   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10569724
   260   -0.0001   0.0000   -0.0001   0.0003   -0.0004   0.10569743
   261   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10569762
   262   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10569781
   263   -0.0000   0.0000   -0.0000   0.0000   -0.0002   0.10569800
   264   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10569819
   265   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10569838
   266   -0.0000   -0.0000   -0.0000   -0.0001   -0.0003   0.10569857
   267   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10569876
   268   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10569896
   269   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10569916
   270   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.10569935
   271   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10569954
   272   -0.0001   0.0000   -0.0001   -0.0004   -0.0007   0.10569973
   273   -0.0001   0.0001   0.0000   -0.0004   -0.0009   0.10569993
   274   -0.0001   0.0001   0.0001   -0.0003   -0.0011   0.10570027
   275   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10570055
   276   -0.0001   0.0000   0.0002   0.0000   -0.0013   0.10570075
   277   -0.0001   -0.0001   0.0002   0.0003   -0.0012   0.10570094
   278   -0.0001   -0.0001   0.0001   0.0004   -0.0011   0.10570114
   279   -0.0001   -0.0001   0.0000   0.0005   -0.0008   0.10570136
   280   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10570158
   281   -0.0001   -0.0000   -0.0001   0.0003   -0.0004   0.10570177
   282   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10570196
   283   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10570215
   284   -0.0000   0.0000   -0.0001   0.0000   -0.0002   0.10570234
   285   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10570253
   286   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10570272
   287   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.10570291
   288   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10570311
   289   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10570330
   290   -0.0001   -0.0001   -0.0000   -0.0001   -0.0004   0.10570350
   291   -0.0001   -0.0000   -0.0001   -0.0002   -0.0004   0.10570369
   292   -0.0001   0.0000   -0.0001   -0.0003   -0.0005   0.10570389
   293   -0.0001   0.0000   -0.0001   -0.0004   -0.0007   0.10570408
   294   -0.0001   0.0001   -0.0000   -0.0004   -0.0009   0.10570427
   295   -0.0001   0.0001   0.0001   -0.0004   -0.0011   0.10570462
   296   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10570491
   297   -0.0001   0.0000   0.0002   -0.0000   -0.0013   0.10570512
   298   -0.0001   -0.0001   0.0002   0.0002   -0.0013   0.10570531
   299   -0.0001   -0.0001   0.0001   0.0004   -0.0011   0.10570551
   300   -0.0001   -0.0001   0.0000   0.0005   -0.0009   0.10570572
   301   -0.0001   -0.0001   -0.0001   0.0005   -0.0006   0.10570595
   302   -0.0001   -0.0000   -0.0001   0.0004   -0.0004   0.10570614
   303   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10570633
   304   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10570652
   305   -0.0000   0.0000   -0.0001   0.0000   -0.0002   0.10570671
   306   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10570690
   307   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.10570709
   308   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.10570728
   309   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10570748
   310   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10570768
   311   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10570787
   312   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10570807
   313   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.10570826
   314   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10570846
   315   -0.0001   0.0001   -0.0001   -0.0004   -0.0008   0.10570865
   316   -0.0001   0.0001   0.0000   -0.0004   -0.0010   0.10570899
   317   -0.0001   0.0001   0.0002   -0.0003   -0.0012   0.10570933
   318   -0.0001   0.0001   0.0002   -0.0001   -0.0014   0.10570959
   319   -0.0001   -0.0000   0.0003   0.0001   -0.0014   0.10570978
   320   -0.0001   -0.0001   0.0002   0.0004   -0.0012   0.10570997
   321   -0.0001   -0.0001   0.0001   0.0005   -0.0010   0.10571018
   322   -0.0001   -0.0001   -0.0000   0.0005   -0.0008   0.10571040
   323   -0.0001   -0.0001   -0.0001   0.0004   -0.0005   0.10571063
   324   -0.0001   0.0000   -0.0002   0.0003   -0.0003   0.10571082
   325   -0.0001   0.0001   -0.0001   0.0001   -0.0002   0.10571101
   326   -0.0001   0.0000   -0.0001   0.0000   -0.0002   0.10571120
   327   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10571139
   328   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10571158
   329   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10571177
   330   -0.0000   -0.0000   -0.0000   -0.0000   -0.0003   0.10571196
   331   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10571216
   332   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10571235
   333   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10571255
   334   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.10571274
   335   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10571293
   336   -0.0001   0.0000   -0.0001   -0.0004   -0.0008   0.10571312
   337   -0.0001   0.0001   0.0000   -0.0004   -0.0010   0.10571338
   338   -0.0001   0.0001   0.0001   -0.0003   -0.0012   0.10571373
   339   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10571400
   340   -0.0001   -0.0000   0.0002   0.0001   -0.0013   0.10571419
   341   -0.0001   -0.0001   0.0002   0.0003   -0.0012   0.10571438
   342   -0.0001   -0.0001   0.0001   0.0005   -0.0010   0.10571459
   343   -0.0001   -0.0001   -0.0000   0.0005   -0.0008   0.10571481
   344   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10571502
   345   -0.0001   0.0000   -0.0001   0.0003   -0.0004   0.10571521
   346   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10571540
   347   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10571559
   348   -0.0000   0.0000   -0.0000   0.0000   -0.0002   0.10571578
   349   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10571597
   350   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10571616
   351   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.10571636
   352   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.10571655
   353   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.10571675
   354   -0.0001   -0.0000   -0.0001   -0.0001   -0.0004   0.10571694
   355   -0.0001   -0.0000   -0.0001   -0.0002   -0.0004   0.10571714
   356   -0.0001   0.0000   -0.0001   -0.0003   -0.0006   0.10571733
   357   -0.0001   0.0000   -0.0001   -0.0004   -0.0007   0.10571752
   358   -0.0001   0.0001   -0.0000   -0.0004   -0.0009   0.10571771
   359   -0.0001   0.0001   0.0001   -0.0004   -0.0011   0.10571806
   360   -0.0001   0.0001   0.0002   -0.0002   -0.0013   0.10571835
   361   -0.0001   0.0000   0.0002   0.0000   -0.0013   0.10571855
   362   -0.0001   -0.0001   0.0002   0.0002   -0.0013   0.10571874
   363   -0.0001   -0.0001   0.0001   0.0004   -0.0011   0.10571894
   364   -0.0001   -0.0001   0.0000   0.0005   -0.0009   0.10571916
   365   -0.0001   -0.0001   -0.0001   0.0004   -0.0006   0.10571938
   366   -0.0001   -0.0000   -0.0001   0.0003   -0.0004   0.10571957
   367   -0.0001   0.0000   -0.0001   0.0002   -0.0003   0.10571976
   368   -0.0001   0.0000   -0.0001   0.0001   -0.0002   0.10571995
   369   -0.0000   0.0000   -0.0001   0.0000   -0.0002   0.10572014
   370   -0.0000   0.0000   -0.0000   -0.0000   -0.0002   0.10572033
