
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    64   0.0008   0.0057   -0.0186   -0.0064   0.0252   0.08033145
    65   0.0009   0.0106   -0.0101   -0.0212   0.0179   0.08033153
    66   0.0009   0.0107   0.0010   -0.0257   0.0057   0.08033159
    67   0.0007   0.0068   0.0099   -0.0199   -0.0061   0.08033165
    68   0.0001   0.0009   0.0138   -0.0076   -0.0131   0.08033172
    69   -0.0003   -0.0047   0.0117   0.0056   -0.0135   0.08033179
    70   -0.0004   -0.0077   0.0051   0.0142   -0.0083   0.08033185
    71   -0.0003   -0.0069   -0.0025   0.0154   -0.0006   0.08033191
    72   -0.0002   -0.0033   -0.0077   0.0100   0.0060   0.08033197
    73   -0.0000   0.0010   -0.0089   0.0014   0.0089   0.08033204
    74   0.0001   0.0042   -0.0061   -0.0064   0.0075   0.08033210
    75   0.0002   0.0051   -0.0013   -0.0102   0.0032   0.08033217
    76   0.0001   0.0037   0.0032   -0.0091   -0.0018   0.08033223
    77   -0.0000   0.0010   0.0057   -0.0044   -0.0053   0.08033230
    78   -0.0001   -0.0016   0.0053   0.0013   -0.0061   0.08033236
    79   -0.0002   -0.0031   0.0028   0.0055   -0.0043   0.08033243
    80   -0.0002   -0.0031   -0.0005   0.0066   -0.0011   0.08033249
    81   -0.0002   -0.0018   -0.0029   0.0048   0.0018   0.08033256
    82   -0.0001   0.0001   -0.0038   0.0013   0.0034   0.08033262
    83   -0.0000   0.0016   -0.0029   -0.0022   0.0031   0.08033269
    84   -0.0000   0.0021   -0.0010   -0.0042   0.0015   0.08033275
    85   -0.0000   0.0017   0.0010   -0.0041   -0.0007   0.08033282
    86   -0.0001   0.0007   0.0023   -0.0024   -0.0024   0.08033288
    87   -0.0001   -0.0005   0.0023   0.0000   -0.0029   0.08033295
    88   -0.0002   -0.0012   0.0014   0.0020   -0.0024   0.08033301
    89   -0.0002   -0.0013   0.0001   0.0027   -0.0012   0.08033307
    90   -0.0002   -0.0009   -0.0011   0.0022   0.0001   0.08033314
    91   -0.0002   -0.0001   -0.0016   0.0008   0.0009   0.08033320
    92   -0.0002   0.0006   -0.0013   -0.0007   0.0009   0.08033327
    93   -0.0002   0.0009   -0.0006   -0.0017   0.0002   0.08033333
    94   -0.0002   0.0008   0.0003   -0.0019   -0.0007   0.08033339
    95   -0.0002   0.0004   0.0009   -0.0013   -0.0015   0.08033345
    96   -0.0002   -0.0001   0.0010   -0.0003   -0.0019   0.08033351
    97   -0.0003   -0.0005   0.0007   0.0006   -0.0018   0.08033357
    98   -0.0003   -0.0006   0.0001   0.0010   -0.0013   0.08033363
    99   -0.0003   -0.0004   -0.0004   0.0009   -0.0008   0.08033369
   100   -0.0003   -0.0001   -0.0007   0.0003   -0.0005   0.08033375
   101   -0.0003   0.0002   -0.0006   -0.0003   -0.0005   0.08033381
   102   -0.0003   0.0004   -0.0003   -0.0008   -0.0008   0.08033386
   103   -0.0004   0.0004   0.0000   -0.0009   -0.0013   0.08033392
   104   -0.0004   0.0002   0.0003   -0.0007   -0.0017   0.08033398
   105   -0.0004   -0.0000   0.0004   -0.0004   -0.0020   0.08033403
   106   -0.0005   -0.0002   0.0003   0.0000   -0.0021   0.08033408
   107   -0.0005   -0.0002   0.0001   0.0002   -0.0020   0.08033413
   108   -0.0005   -0.0002   -0.0001   0.0002   -0.0019   0.08033417
   109   -0.0006   -0.0001   -0.0003   -0.0000   -0.0018   0.08033422
   110   -0.0006   0.0001   -0.0003   -0.0003   -0.0019   0.08033460
   111   -0.0006   0.0002   -0.0002   -0.0005   -0.0021   0.08033502
   112   -0.0007   0.0002   -0.0000   -0.0006   -0.0024   0.08033535
   113   -0.0007   0.0001   0.0001   -0.0006   -0.0027   0.08033565
   114   -0.0008   0.0000   0.0002   -0.0005   -0.0030   0.08033589
   115   -0.0008   -0.0001   0.0001   -0.0003   -0.0032   0.08033604
   116   -0.0009   -0.0001   0.0000   -0.0002   -0.0033   0.08033613
   117   -0.0010   -0.0001   -0.0001   -0.0003   -0.0034   0.08033627
   118   -0.0010   -0.0000   -0.0001   -0.0004   -0.0036   0.08033648
   119   -0.0011   0.0000   -0.0001   -0.0005   -0.0038   0.08033651
   120   -0.0012   0.0001   -0.0001   -0.0006   -0.0041   0.08033681
   121   -0.0010   0.0001   -0.0001   -0.0007   -0.0045   0.08033712
   122   -0.0007   0.0004   0.0002   -0.0007   -0.0048   0.08033717
   123   -0.0004   0.0007   0.0009   -0.0002   -0.0051   0.08033741
   124   -0.0004   0.0007   0.0017   0.0011   -0.0049   0.08033747
   125   -0.0003   -0.0004   0.0019   0.0030   -0.0038   0.08033750
   126   -0.0001   -0.0014   0.0010   0.0045   -0.0019   0.08033908
   127   0.0000   -0.0016   -0.0005   0.0048   0.0005   0.08034167
   128   0.0001   -0.0012   -0.0019   0.0036   0.0027   0.08034211
   129   0.0002   -0.0003   -0.0027   0.0012   0.0039   0.08034214
   130   0.0002   0.0008   -0.0024   -0.0015   0.0038   0.08034236
   131   0.0001   0.0015   -0.0012   -0.0034   0.0025   0.08034269
   132   0.0001   0.0015   0.0003   -0.0039   0.0006   0.08034294
   133   0.0001   0.0009   0.0015   -0.0029   -0.0011   0.08034319
   134   -0.0000   0.0001   0.0020   -0.0011   -0.0021   0.08034353
   135   -0.0001   -0.0007   0.0017   0.0008   -0.0022   0.08034375
   136   -0.0001   -0.0011   0.0008   0.0021   -0.0014   0.08034396
   137   -0.0001   -0.0010   -0.0003   0.0023   -0.0003   0.08034418
   138   -0.0001   -0.0005   -0.0011   0.0016   0.0007   0.08034439
   139   -0.0000   0.0001   -0.0013   0.0003   0.0012   0.08034462
   140   -0.0000   0.0006   -0.0010   -0.0009   0.0010   0.08034484
   141   -0.0000   0.0008   -0.0003   -0.0015   0.0004   0.08034524
   142   -0.0000   0.0006   0.0004   -0.0014   -0.0003   0.08034565
   143   -0.0000   0.0002   0.0008   -0.0007   -0.0009   0.08034590
   144   -0.0001   -0.0002   0.0008   0.0001   -0.0011   0.08034616
   145   -0.0001   -0.0005   0.0004   0.0008   -0.0008   0.08034645
   146   -0.0001   -0.0005   -0.0000   0.0010   -0.0004   0.08034674
   147   -0.0001   -0.0003   -0.0004   0.0007   0.0001   0.08034704
   148   -0.0001   -0.0000   -0.0006   0.0002   0.0003   0.08034735
   149   -0.0001   0.0002   -0.0005   -0.0003   0.0003   0.08034767
   150   -0.0001   0.0003   -0.0002   -0.0006   0.0000   0.08034799
   151   -0.0001   0.0003   0.0001   -0.0007   -0.0003   0.08034832
   152   -0.0001   0.0001   0.0003   -0.0004   -0.0006   0.08034866
   153   -0.0001   -0.0001   0.0003   -0.0001   -0.0007   0.08034899
   154   -0.0001   -0.0002   0.0002   0.0002   -0.0007   0.08034933
   155   -0.0001   -0.0002   0.0000   0.0004   -0.0005   0.08034966
   156   -0.0001   -0.0001   -0.0002   0.0003   -0.0004   0.08034999
   157   -0.0001   -0.0000   -0.0002   0.0001   -0.0003   0.08035033
   158   -0.0001   0.0001   -0.0002   -0.0002   -0.0003   0.08035066
   159   -0.0001   0.0001   -0.0001   -0.0003   -0.0004   0.08035099
   160   -0.0002   0.0001   0.0000   -0.0004   -0.0006   0.08035133
   161   -0.0002   0.0001   0.0001   -0.0003   -0.0007   0.08035165
   162   -0.0002   -0.0000   0.0001   -0.0001   -0.0008   0.08035196
   163   -0.0002   -0.0001   0.0001   0.0000   -0.0009   0.08035224
   164   -0.0002   -0.0001   0.0000   0.0001   -0.0008   0.08035246
   165   -0.0002   -0.0001   -0.0001   0.0000   -0.0008   0.08035269
   166   -0.0002   -0.0000   -0.0001   -0.0000   -0.0008   0.08035302
   167   -0.0003   0.0000   -0.0001   -0.0001   -0.0009   0.08035309
   168   -0.0002   0.0001   -0.0000   -0.0002   -0.0010   0.08035320
   169   -0.0002   0.0001   0.0001   -0.0002   -0.0011   0.08035340
   170   -0.0001   0.0002   0.0002   -0.0001   -0.0011   0.08035359
   171   -0.0001   0.0001   0.0004   0.0002   -0.0011   0.08035378
   172   -0.0001   -0.0001   0.0004   0.0006   -0.0009   0.08035397
   173   -0.0001   -0.0002   0.0002   0.0009   -0.0006   0.08035416
   174   -0.0000   -0.0003   -0.0001   0.0009   -0.0001   0.08035435
   175   -0.0000   -0.0002   -0.0004   0.0007   0.0003   0.08035454
   176   0.0000   -0.0000   -0.0005   0.0003   0.0006   0.08035472
   177   0.0000   0.0001   -0.0004   -0.0002   0.0006   0.08035492
   178   0.0000   0.0003   -0.0002   -0.0005   0.0004   0.08035511
   179   0.0000   0.0003   0.0001   -0.0006   0.0001   0.08035531
   180   0.0000   0.0001   0.0003   -0.0003   -0.0001   0.08035553
   181   0.0000   -0.0000   0.0003   -0.0000   -0.0002   0.08035570
   182   0.0000   -0.0002   0.0002   0.0003   -0.0002   0.08035585
   183   0.0000   -0.0002   0.0000   0.0004   0.0000   0.08035606
   184   0.0000   -0.0001   -0.0001   0.0004   0.0002   0.08035638
   185   0.0001   -0.0000   -0.0002   0.0002   0.0004   0.08035679
   186   0.0001   0.0001   -0.0002   -0.0000   0.0004   0.08035685
   187   0.0001   0.0001   -0.0001   -0.0002   0.0004   0.08035690
   188   0.0001   0.0001   0.0000   -0.0002   0.0003   0.08035696
   189   0.0001   0.0001   0.0001   -0.0001   0.0002   0.08035701
   190   0.0001   -0.0000   0.0002   0.0001   0.0002   0.08035743
   191   0.0001   -0.0001   0.0001   0.0002   0.0002   0.08035748
   192   0.0001   -0.0001   0.0000   0.0003   0.0004   0.08035788
   193   0.0001   -0.0001   -0.0000   0.0003   0.0005   0.08035827
   194   0.0002   -0.0000   -0.0001   0.0002   0.0006   0.08035871
   195   0.0002   0.0000   -0.0001   0.0001   0.0007   0.08035904
   196   0.0002   0.0000   -0.0001   0.0001   0.0007   0.08035923
   197   0.0002   0.0000   -0.0000   0.0000   0.0008   0.08035943
   198   0.0002   -0.0000   -0.0000   0.0000   0.0008   0.08035962
   199   0.0001   -0.0000   -0.0000   -0.0000   0.0008   0.08035981
   200   0.0001   -0.0001   -0.0001   -0.0001   0.0007   0.08036000
   201   0.0001   -0.0000   -0.0001   -0.0002   0.0007   0.08036019
   202   0.0001   -0.0000   -0.0002   -0.0003   0.0006   0.08036038
   203   0.0001   0.0001   -0.0001   -0.0005   0.0004   0.08036057
   204   0.0000   0.0002   0.0000   -0.0005   0.0001   0.08036076
   205   0.0000   0.0001   0.0002   -0.0004   -0.0001   0.08036095
   206   -0.0000   0.0000   0.0002   -0.0002   -0.0003   0.08036114
   207   -0.0000   -0.0001   0.0002   0.0001   -0.0003   0.08036133
   208   -0.0000   -0.0001   0.0001   0.0002   -0.0002   0.08036153
   209   -0.0000   -0.0001   -0.0000   0.0003   -0.0001   0.08036167
   210   -0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08036181
   211   -0.0000   0.0000   -0.0002   0.0001   0.0001   0.08036194
   212   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08036213
   213   -0.0000   0.0001   -0.0000   -0.0002   0.0000   0.08036241
   214   -0.0000   0.0001   0.0000   -0.0002   -0.0001   0.08036279
   215   -0.0000   0.0000   0.0001   -0.0001   -0.0002   0.08036284
   216   -0.0000   -0.0000   0.0001   -0.0000   -0.0002   0.08036290
   217   -0.0000   -0.0001   0.0001   0.0001   -0.0002   0.08036296
   218   -0.0000   -0.0001   0.0000   0.0001   -0.0001   0.08036302
   219   -0.0000   -0.0001   -0.0001   0.0001   -0.0001   0.08036309
   220   -0.0000   -0.0000   -0.0001   0.0000   -0.0000   0.08036315
   221   -0.0000   0.0000   -0.0001   -0.0001   -0.0001   0.08036322
   222   -0.0000   0.0001   -0.0000   -0.0001   -0.0001   0.08036329
   223   -0.0001   0.0000   0.0000   -0.0001   -0.0002   0.08036335
   224   -0.0001   0.0000   0.0000   -0.0001   -0.0002   0.08036342
   225   -0.0001   -0.0000   0.0001   -0.0001   -0.0003   0.08036349
   226   -0.0001   -0.0000   0.0000   -0.0000   -0.0003   0.08036355
   227   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.08036361
   228   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.08036366
   229   -0.0001   0.0000   -0.0001   -0.0001   -0.0004   0.08036406
   230   -0.0002   0.0000   -0.0000   -0.0001   -0.0004   0.08036449
   231   -0.0002   0.0000   -0.0000   -0.0002   -0.0005   0.08036495
   232   -0.0002   0.0000   -0.0000   -0.0002   -0.0006   0.08036525
   233   -0.0002   0.0001   0.0000   -0.0002   -0.0007   0.08036542
   234   -0.0002   0.0000   0.0001   -0.0002   -0.0008   0.08036561
   235   -0.0002   0.0000   0.0001   -0.0001   -0.0009   0.08036580
   236   -0.0001   0.0000   0.0001   0.0000   -0.0009   0.08036599
   237   -0.0001   0.0000   0.0002   0.0002   -0.0008   0.08036618
   238   -0.0001   -0.0000   0.0002   0.0003   -0.0007   0.08036637
   239   -0.0001   -0.0001   0.0001   0.0005   -0.0005   0.08036656
   240   -0.0000   -0.0001   0.0000   0.0005   -0.0003   0.08036675
   241   -0.0000   -0.0001   -0.0001   0.0005   -0.0000   0.08036694
   242   -0.0000   -0.0001   -0.0002   0.0003   0.0002   0.08036713
   243   0.0000   0.0000   -0.0002   0.0001   0.0003   0.08036733
   244   0.0000   0.0001   -0.0002   -0.0002   0.0002   0.08036752
   245   0.0000   0.0001   -0.0001   -0.0003   0.0001   0.08036772
   246   0.0000   0.0001   0.0001   -0.0003   -0.0000   0.08036788
   247   0.0000   0.0000   0.0002   -0.0001   -0.0001   0.08036798
   248   0.0000   -0.0000   0.0002   0.0000   -0.0001   0.08036812
   249   0.0000   -0.0001   0.0001   0.0002   -0.0001   0.08036832
   250   0.0000   -0.0001   -0.0000   0.0002   0.0000   0.08036865
   251   0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08036907
   252   0.0000   0.0000   -0.0001   0.0001   0.0002   0.08036914
   253   0.0000   0.0000   -0.0001   -0.0000   0.0001   0.08036920
   254   0.0000   0.0001   -0.0000   -0.0001   0.0001   0.08036927
   255   0.0000   0.0001   0.0000   -0.0001   0.0000   0.08036934
   256   0.0000   0.0000   0.0001   -0.0001   0.0000   0.08036940
   257   0.0000   -0.0000   0.0001   0.0000   -0.0000   0.08036947
   258   0.0000   -0.0000   0.0000   0.0001   0.0000   0.08036954
   259   0.0000   -0.0000   0.0000   0.0001   0.0001   0.08036962
   260   0.0000   -0.0000   -0.0000   0.0001   0.0001   0.08036969
   261   0.0000   -0.0000   -0.0000   0.0000   0.0001   0.08036976
   262   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.08037002
   263   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.08037031
   264   0.0000   0.0000   0.0000   -0.0000   0.0001   0.08037062
   265   0.0000   0.0000   0.0000   -0.0000   0.0001   0.08037095
   266   0.0000   -0.0000   0.0000   0.0000   0.0001   0.08037130
   267   0.0000   -0.0000   0.0000   0.0001   0.0001   0.08037152
   268   0.0001   -0.0000   0.0000   0.0001   0.0002   0.08037174
   269   0.0001   -0.0000   -0.0000   0.0001   0.0002   0.08037196
   270   0.0001   -0.0000   -0.0000   0.0001   0.0002   0.08037218
   271   0.0001   0.0000   -0.0000   0.0001   0.0003   0.08037240
   272   0.0001   0.0000   0.0000   0.0001   0.0003   0.08037281
   273   0.0001   0.0000   0.0000   0.0001   0.0003   0.08037322
   274   0.0001   -0.0000   0.0000   0.0001   0.0004   0.08037363
   275   0.0001   -0.0000   0.0000   0.0001   0.0004   0.08037385
   276   0.0001   -0.0000   0.0000   0.0001   0.0004   0.08037407
   277   0.0001   -0.0000   -0.0000   0.0001   0.0005   0.08037448
   278   0.0002   0.0000   -0.0000   0.0001   0.0005   0.08037489
   279   0.0002   0.0000   0.0000   0.0001   0.0006   0.08037530
   280   0.0002   0.0000   0.0000   0.0001   0.0006   0.08037571
   281   0.0002   0.0000   0.0000   0.0001   0.0007   0.08037592
   282   0.0002   0.0000   0.0000   0.0002   0.0007   0.08037626
   283   0.0002   -0.0000   0.0000   0.0002   0.0008   0.08037653
   284   0.0002   -0.0000   -0.0000   0.0002   0.0009   0.08037657
   285   0.0002   -0.0001   -0.0001   0.0002   0.0010   0.08037679
   286   0.0002   -0.0001   -0.0001   0.0001   0.0011   0.08037698
   287   0.0001   -0.0001   -0.0002   -0.0001   0.0011   0.08037717
   288   0.0001   -0.0000   -0.0003   -0.0004   0.0010   0.08037736
   289   0.0001   0.0001   -0.0002   -0.0007   0.0008   0.08037755
   290   0.0000   0.0002   -0.0001   -0.0008   0.0004   0.08037774
   291   0.0000   0.0002   0.0002   -0.0008   -0.0000   0.08037793
   292   0.0000   0.0001   0.0003   -0.0005   -0.0004   0.08037812
   293   -0.0000   -0.0000   0.0004   -0.0001   -0.0005   0.08037831
   294   -0.0001   -0.0001   0.0003   0.0002   -0.0005   0.08037850
   295   -0.0000   -0.0003   0.0001   0.0005   -0.0003   0.08037870
   296   -0.0000   -0.0002   -0.0001   0.0004   -0.0001   0.08037889
   297   -0.0000   -0.0001   -0.0003   0.0002   0.0001   0.08037904
   298   -0.0000   0.0001   -0.0003   -0.0001   0.0002   0.08037916
   299   -0.0000   0.0001   -0.0002   -0.0003   0.0001   0.08037925
   300   -0.0000   0.0002   -0.0000   -0.0004   -0.0001   0.08037936
   301   -0.0001   0.0001   0.0001   -0.0003   -0.0003   0.08037950
   302   -0.0001   0.0000   0.0002   -0.0002   -0.0004   0.08037968
   303   -0.0001   -0.0001   0.0002   0.0000   -0.0004   0.08037990
   304   -0.0001   -0.0001   0.0001   0.0001   -0.0004   0.08038014
   305   -0.0001   -0.0001   -0.0001   0.0001   -0.0003   0.08038045
   306   -0.0001   -0.0000   -0.0001   0.0000   -0.0003   0.08038079
   307   -0.0001   0.0000   -0.0001   -0.0001   -0.0003   0.08038120
   308   -0.0001   0.0001   -0.0001   -0.0002   -0.0003   0.08038158
   309   -0.0002   0.0001   -0.0000   -0.0002   -0.0005   0.08038202
   310   -0.0001   0.0000   0.0000   -0.0002   -0.0006   0.08038237
   311   -0.0002   0.0000   0.0001   -0.0002   -0.0007   0.08038262
   312   -0.0002   0.0000   0.0001   -0.0001   -0.0008   0.08038273
   313   -0.0002   -0.0000   0.0001   -0.0000   -0.0008   0.08038293
   314   -0.0001   -0.0000   0.0001   0.0001   -0.0008   0.08038312
   315   -0.0001   -0.0000   0.0001   0.0001   -0.0008   0.08038331
   316   -0.0001   -0.0000   0.0001   0.0002   -0.0007   0.08038350
   317   -0.0001   -0.0000   0.0000   0.0003   -0.0006   0.08038369
   318   -0.0001   -0.0000   0.0000   0.0003   -0.0004   0.08038388
   319   -0.0001   -0.0000   0.0000   0.0003   -0.0003   0.08038407
   320   -0.0000   -0.0001   -0.0000   0.0003   -0.0001   0.08038426
   321   -0.0000   -0.0000   -0.0001   0.0002   -0.0000   0.08038445
   322   -0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08038463
   323   -0.0000   0.0000   -0.0001   -0.0000   0.0001   0.08038483
   324   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08038503
   325   -0.0000   0.0001   0.0000   -0.0001   -0.0000   0.08038525
   326   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.08038535
   327   -0.0000   0.0000   0.0001   -0.0000   -0.0001   0.08038549
   328   -0.0000   -0.0000   0.0001   0.0000   -0.0001   0.08038571
   329   -0.0000   -0.0000   0.0000   0.0001   -0.0001   0.08038606
   330   -0.0000   -0.0000   -0.0000   0.0001   -0.0000   0.08038611
   331   -0.0000   -0.0000   -0.0000   0.0001   -0.0000   0.08038616
   332   -0.0000   0.0000   -0.0001   0.0000   0.0000   0.08038621
   333   -0.0000   0.0000   -0.0000   -0.0000   0.0000   0.08038626
   334   -0.0000   0.0000   -0.0000   -0.0001   -0.0000   0.08038632
   335   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.08038638
   336   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.08038643
   337   -0.0000   -0.0000   0.0000   -0.0000   -0.0001   0.08038650
   338   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.08038656
   339   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.08038663
   340   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.08038670
   341   -0.0000   -0.0000   -0.0000   -0.0000   -0.0001   0.08038676
   342   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.08038683
   343   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.08038690
   344   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.08038697
   345   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.08038704
   346   -0.0000   0.0000   0.0000   -0.0000   -0.0002   0.08038712
   347   -0.0000   -0.0000   0.0000   -0.0000   -0.0002   0.08038719
   348   -0.0000   -0.0000   0.0000   -0.0000   -0.0002   0.08038726
   349   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.08038734
   350   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.08038741
   351   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.08038748
   352   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.08038756
   353   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.08038763
   354   -0.0001   0.0000   0.0000   -0.0001   -0.0003   0.08038770
   355   -0.0001   -0.0000   0.0000   -0.0001   -0.0004   0.08038777
   356   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.08038782
   357   -0.0002   -0.0000   -0.0000   -0.0001   -0.0005   0.08038824
   358   -0.0002   -0.0000   -0.0000   -0.0001   -0.0005   0.08038865
   359   -0.0002   0.0000   -0.0000   -0.0002   -0.0006   0.08038892
   360   -0.0002   0.0001   0.0000   -0.0002   -0.0007   0.08038903
   361   -0.0002   0.0000   0.0001   -0.0002   -0.0008   0.08038923
   362   -0.0001   0.0001   0.0001   -0.0001   -0.0009   0.08038942
   363   -0.0001   0.0000   0.0002   0.0001   -0.0009   0.08038961
   364   -0.0001   -0.0000   0.0002   0.0002   -0.0008   0.08038980
   365   -0.0001   -0.0000   0.0002   0.0004   -0.0006   0.08038999
   366   -0.0001   -0.0001   0.0001   0.0005   -0.0004   0.08039018
   367   -0.0000   -0.0001   -0.0000   0.0005   -0.0001   0.08039037
   368   -0.0000   -0.0001   -0.0002   0.0004   0.0001   0.08039056
   369   -0.0000   -0.0000   -0.0003   0.0002   0.0003   0.08039075
   370   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.08039095
   371   0.0000   0.0001   -0.0001   -0.0002   0.0002   0.08039114
   372   0.0000   0.0001   0.0000   -0.0003   0.0001   0.08039131
   373   0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08039149
   374   0.0000   0.0000   0.0002   -0.0001   -0.0001   0.08039165
   375   0.0000   -0.0001   0.0001   0.0001   -0.0001   0.08039190
   376   0.0000   -0.0001   0.0000   0.0002   -0.0000   0.08039230
   377   0.0000   -0.0001   -0.0000   0.0002   0.0001   0.08039235
   378   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08039241
