
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    64   0.0036   0.0003   0.0011   0.0013   0.0121   0.07913047
    65   0.0039   -0.0002   0.0013   0.0025   0.0130   0.07913052
    66   0.0043   -0.0005   0.0009   0.0036   0.0146   0.07913057
    67   0.0047   -0.0006   0.0004   0.0043   0.0166   0.07913061
    68   0.0051   -0.0004   -0.0001   0.0044   0.0188   0.07913101
    69   0.0056   -0.0001   -0.0003   0.0042   0.0210   0.07913147
    70   0.0062   0.0001   -0.0002   0.0040   0.0230   0.07913186
    71   0.0068   0.0003   0.0001   0.0039   0.0250   0.07913222
    72   0.0075   0.0003   0.0005   0.0043   0.0270   0.07913249
    73   0.0082   0.0001   0.0009   0.0050   0.0293   0.07913270
    74   0.0090   -0.0001   0.0010   0.0059   0.0320   0.07913283
    75   0.0098   -0.0003   0.0009   0.0069   0.0352   0.07913305
    76   0.0108   -0.0003   0.0008   0.0077   0.0389   0.07913327
    77   0.0118   -0.0003   0.0006   0.0084   0.0429   0.07913350
    78   0.0120   -0.0002   0.0006   0.0089   0.0472   0.07913379
    79   0.0096   -0.0013   -0.0001   0.0093   0.0518   0.07913386
    80   0.0062   -0.0059   -0.0041   0.0076   0.0562   0.07913389
    81   0.0033   -0.0094   -0.0126   -0.0005   0.0583   0.07913393
    82   0.0050   -0.0063   -0.0216   -0.0178   0.0541   0.07913396
    83   0.0022   0.0089   -0.0206   -0.0402   0.0396   0.07913401
    84   0.0004   0.0175   -0.0071   -0.0547   0.0153   0.07940012
    85   -0.0002   0.0173   0.0108   -0.0528   -0.0124   0.07965054
    86   -0.0011   0.0106   0.0252   -0.0343   -0.0347   0.07965058
    87   -0.0020   -0.0006   0.0302   -0.0056   -0.0449   0.07965081
    88   -0.0020   -0.0115   0.0238   0.0223   -0.0405   0.07965105
    89   -0.0016   -0.0165   0.0092   0.0392   -0.0245   0.07965109
    90   -0.0013   -0.0142   -0.0066   0.0403   -0.0040   0.07965116
    91   -0.0009   -0.0073   -0.0175   0.0276   0.0135   0.07965123
    92   -0.0000   0.0008   -0.0207   0.0078   0.0225   0.07965154
    93   0.0006   0.0080   -0.0160   -0.0111   0.0214   0.07965188
    94   0.0008   0.0111   -0.0060   -0.0223   0.0127   0.07965218
    95   0.0009   0.0093   0.0046   -0.0229   0.0009   0.07965246
    96   0.0005   0.0044   0.0116   -0.0143   -0.0087   0.07965274
    97   0.0001   -0.0017   0.0128   -0.0016   -0.0127   0.07965303
    98   -0.0001   -0.0062   0.0086   0.0095   -0.0106   0.07965331
    99   -0.0002   -0.0073   0.0016   0.0147   -0.0042   0.07965359
   100   -0.0001   -0.0051   -0.0049   0.0128   0.0029   0.07965366
   101   0.0000   -0.0013   -0.0081   0.0060   0.0078   0.07965395
   102   0.0002   0.0025   -0.0074   -0.0020   0.0087   0.07965424
   103   0.0004   0.0045   -0.0037   -0.0078   0.0061   0.07965453
   104   0.0004   0.0043   0.0009   -0.0092   0.0017   0.07965481
   105   0.0003   0.0023   0.0043   -0.0065   -0.0023   0.07965508
   106   0.0002   -0.0002   0.0053   -0.0015   -0.0043   0.07965534
   107   0.0002   -0.0023   0.0039   0.0033   -0.0038   0.07965561
   108   0.0001   -0.0030   0.0012   0.0059   -0.0014   0.07965569
   109   0.0002   -0.0023   -0.0015   0.0057   0.0016   0.07965576
   110   0.0003   -0.0008   -0.0031   0.0032   0.0039   0.07965584
   111   0.0004   0.0008   -0.0031   -0.0001   0.0047   0.07965591
   112   0.0005   0.0017   -0.0018   -0.0026   0.0039   0.07965599
   113   0.0005   0.0018   0.0000   -0.0035   0.0023   0.07965606
   114   0.0005   0.0011   0.0016   -0.0026   0.0007   0.07965614
   115   0.0005   0.0001   0.0022   -0.0007   -0.0001   0.07965621
   116   0.0005   -0.0008   0.0018   0.0013   0.0001   0.07965628
   117   0.0006   -0.0012   0.0007   0.0026   0.0011   0.07965635
   118   0.0006   -0.0010   -0.0004   0.0028   0.0025   0.07965641
   119   0.0007   -0.0004   -0.0012   0.0019   0.0037   0.07965648
   120   0.0008   0.0002   -0.0013   0.0007   0.0044   0.07965654
   121   0.0009   0.0006   -0.0008   -0.0004   0.0044   0.07965659
   122   0.0010   0.0007   -0.0001   -0.0008   0.0041   0.07965663
   123   0.0011   0.0005   0.0006   -0.0005   0.0037   0.07965695
   124   0.0012   0.0001   0.0009   0.0002   0.0036   0.07965713
   125   0.0013   -0.0003   0.0008   0.0012   0.0040   0.07965728
   126   0.0014   -0.0005   0.0004   0.0018   0.0047   0.07965751
   127   0.0012   -0.0005   -0.0000   0.0020   0.0057   0.07965775
   128   0.0008   -0.0008   -0.0007   0.0017   0.0067   0.07965782
   129   0.0005   -0.0010   -0.0017   0.0005   0.0073   0.07965785
   130   0.0006   -0.0006   -0.0026   -0.0016   0.0070   0.07965789
   131   0.0004   0.0008   -0.0026   -0.0043   0.0056   0.07965793
   132   0.0001   0.0019   -0.0012   -0.0063   0.0028   0.07966034
   133   0.0000   0.0020   0.0008   -0.0065   -0.0004   0.07966437
   134   -0.0001   0.0014   0.0025   -0.0048   -0.0033   0.07966463
   135   -0.0002   0.0003   0.0034   -0.0017   -0.0050   0.07966467
   136   -0.0003   -0.0010   0.0031   0.0016   -0.0050   0.07966498
   137   -0.0002   -0.0018   0.0016   0.0040   -0.0035   0.07966523
   138   -0.0002   -0.0018   -0.0002   0.0047   -0.0012   0.07966527
   139   -0.0001   -0.0011   -0.0017   0.0037   0.0009   0.07966557
   140   -0.0000   -0.0002   -0.0023   0.0016   0.0023   0.07966579
   141   0.0001   0.0007   -0.0021   -0.0006   0.0025   0.07966619
   142   0.0001   0.0012   -0.0011   -0.0023   0.0018   0.07966660
   143   0.0001   0.0012   0.0002   -0.0027   0.0005   0.07966682
   144   0.0001   0.0007   0.0012   -0.0019   -0.0007   0.07966723
   145   0.0000   -0.0000   0.0015   -0.0005   -0.0013   0.07966747
   146   0.0000   -0.0006   0.0012   0.0008   -0.0013   0.07966773
   147   -0.0000   -0.0008   0.0004   0.0016   -0.0006   0.07966800
   148   0.0000   -0.0007   -0.0004   0.0016   0.0002   0.07966829
   149   0.0000   -0.0003   -0.0009   0.0009   0.0009   0.07966860
   150   0.0000   0.0002   -0.0009   0.0000   0.0011   0.07966893
   151   0.0001   0.0005   -0.0005   -0.0007   0.0009   0.07966926
   152   0.0001   0.0005   -0.0000   -0.0010   0.0005   0.07966960
   153   0.0001   0.0003   0.0004   -0.0008   -0.0000   0.07966993
   154   0.0001   0.0000   0.0006   -0.0003   -0.0003   0.07967027
   155   0.0001   -0.0002   0.0005   0.0003   -0.0003   0.07967061
   156   0.0001   -0.0003   0.0002   0.0007   -0.0001   0.07967095
   157   0.0001   -0.0003   -0.0001   0.0007   0.0003   0.07967129
   158   0.0001   -0.0001   -0.0003   0.0005   0.0006   0.07967164
   159   0.0001   0.0000   -0.0004   0.0001   0.0008   0.07967198
   160   0.0001   0.0002   -0.0003   -0.0002   0.0008   0.07967232
   161   0.0001   0.0002   -0.0000   -0.0003   0.0006   0.07967266
   162   0.0002   0.0002   0.0001   -0.0003   0.0004   0.07967301
   163   0.0002   0.0000   0.0002   -0.0001   0.0004   0.07967335
   164   0.0002   -0.0001   0.0002   0.0002   0.0004   0.07967369
   165   0.0002   -0.0001   0.0001   0.0004   0.0005   0.07967403
   166   0.0002   -0.0001   -0.0000   0.0004   0.0007   0.07967437
   167   0.0002   -0.0001   -0.0001   0.0003   0.0009   0.07967470
   168   0.0002   0.0000   -0.0001   0.0002   0.0010   0.07967500
   169   0.0003   0.0001   -0.0001   0.0001   0.0011   0.07967522
   170   0.0003   0.0001   -0.0000   0.0000   0.0011   0.07967557
   171   0.0003   0.0001   0.0001   0.0001   0.0012   0.07967564
   172   0.0002   -0.0001   0.0001   0.0001   0.0012   0.07967585
   173   0.0001   -0.0002   -0.0001   0.0001   0.0013   0.07967606
   174   0.0001   -0.0002   -0.0003   -0.0000   0.0013   0.07967626
   175   0.0001   -0.0000   -0.0005   -0.0004   0.0012   0.07967645
   176   0.0001   0.0002   -0.0004   -0.0009   0.0009   0.07967664
   177   0.0000   0.0004   -0.0000   -0.0011   0.0004   0.07967683
   178   0.0000   0.0003   0.0003   -0.0010   -0.0002   0.07967702
   179   0.0000   0.0001   0.0005   -0.0005   -0.0006   0.07967721
   180   -0.0000   -0.0001   0.0005   0.0000   -0.0007   0.07967740
   181   -0.0001   -0.0003   0.0003   0.0005   -0.0006   0.07967759
   182   -0.0001   -0.0003   0.0000   0.0006   -0.0003   0.07967779
   183   -0.0001   -0.0002   -0.0003   0.0005   0.0000   0.07967798
   184   -0.0001   -0.0000   -0.0004   0.0001   0.0002   0.07967818
   185   -0.0001   0.0001   -0.0003   -0.0002   0.0001   0.07967840
   186   -0.0001   0.0002   -0.0001   -0.0005   -0.0001   0.07967852
   187   -0.0001   0.0002   0.0001   -0.0005   -0.0003   0.07967865
   188   -0.0001   0.0001   0.0002   -0.0004   -0.0005   0.07967877
   189   -0.0001   -0.0000   0.0003   -0.0001   -0.0007   0.07967891
   190   -0.0001   -0.0001   0.0002   0.0001   -0.0007   0.07967913
   191   -0.0001   -0.0002   0.0001   0.0003   -0.0006   0.07967933
   192   -0.0002   -0.0001   -0.0001   0.0002   -0.0004   0.07967952
   193   -0.0001   -0.0001   -0.0002   0.0001   -0.0003   0.07967971
   194   -0.0001   0.0001   -0.0002   -0.0001   -0.0004   0.07967990
   195   -0.0001   0.0001   -0.0001   -0.0003   -0.0005   0.07968009
   196   -0.0001   0.0002   0.0001   -0.0003   -0.0006   0.07968028
   197   -0.0001   0.0001   0.0002   -0.0002   -0.0007   0.07968047
   198   -0.0001   0.0000   0.0003   0.0001   -0.0007   0.07968066
   199   -0.0001   -0.0001   0.0002   0.0003   -0.0006   0.07968085
   200   -0.0001   -0.0002   0.0001   0.0005   -0.0004   0.07968104
   201   -0.0000   -0.0002   -0.0001   0.0005   -0.0002   0.07968123
   202   -0.0001   -0.0000   -0.0003   0.0003   0.0000   0.07968142
   203   -0.0001   0.0001   -0.0002   -0.0000   0.0001   0.07968161
   204   -0.0000   0.0001   -0.0002   -0.0002   0.0000   0.07968180
   205   -0.0000   0.0001   -0.0000   -0.0003   -0.0001   0.07968200
   206   -0.0000   0.0001   0.0001   -0.0003   -0.0002   0.07968220
   207   -0.0000   0.0000   0.0002   -0.0002   -0.0004   0.07968241
   208   -0.0001   -0.0000   0.0002   0.0000   -0.0004   0.07968254
   209   -0.0001   -0.0001   0.0001   0.0001   -0.0003   0.07968266
   210   -0.0001   -0.0001   -0.0000   0.0002   -0.0003   0.07968281
   211   -0.0001   -0.0001   -0.0001   0.0001   -0.0002   0.07968297
   212   -0.0001   0.0000   -0.0001   -0.0000   -0.0002   0.07968313
   213   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.07968325
   214   -0.0001   0.0001   -0.0000   -0.0003   -0.0003   0.07968338
   215   -0.0001   0.0001   0.0000   -0.0003   -0.0005   0.07968357
   216   -0.0001   0.0000   0.0001   -0.0002   -0.0006   0.07968377
   217   -0.0001   -0.0000   0.0001   -0.0001   -0.0007   0.07968396
   218   -0.0001   -0.0000   0.0001   -0.0000   -0.0007   0.07968415
   219   -0.0001   -0.0000   0.0001   0.0000   -0.0007   0.07968434
   220   -0.0001   -0.0000   0.0000   0.0001   -0.0007   0.07968453
   221   -0.0001   0.0000   0.0000   0.0001   -0.0006   0.07968472
   222   -0.0001   0.0000   0.0001   0.0002   -0.0005   0.07968491
   223   -0.0001   -0.0000   0.0001   0.0003   -0.0004   0.07968510
   224   -0.0000   -0.0001   0.0001   0.0003   -0.0003   0.07968529
   225   -0.0000   -0.0001   -0.0000   0.0003   -0.0001   0.07968548
   226   -0.0000   -0.0001   -0.0001   0.0002   0.0000   0.07968567
   227   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.07968587
   228   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.07968606
   229   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.07968628
   230   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.07968643
   231   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.07968657
   232   -0.0000   -0.0000   0.0001   -0.0000   -0.0001   0.07968678
   233   -0.0000   -0.0000   0.0001   0.0001   -0.0001   0.07968711
   234   -0.0000   -0.0001   0.0000   0.0001   -0.0001   0.07968715
   235   -0.0000   -0.0000   -0.0000   0.0001   -0.0000   0.07968720
   236   -0.0000   -0.0000   -0.0001   0.0001   0.0000   0.07968725
   237   -0.0000   0.0000   -0.0001   -0.0000   0.0000   0.07968730
   238   -0.0000   0.0000   -0.0000   -0.0001   0.0000   0.07968735
   239   -0.0000   0.0000   -0.0000   -0.0001   -0.0000   0.07968741
   240   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07968746
   241   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.07968752
   242   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07968758
   243   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07968765
   244   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07968771
   245   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07968778
   246   -0.0000   -0.0000   -0.0000   -0.0000   -0.0001   0.07968785
   247   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.07968792
   248   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07968798
   249   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07968805
   250   -0.0000   0.0000   0.0000   -0.0001   -0.0002   0.07968812
   251   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.07968819
   252   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.07968826
   253   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.07968833
   254   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.07968840
   255   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.07968847
   256   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.07968854
   257   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.07968859
   258   -0.0001   0.0000   -0.0000   -0.0002   -0.0005   0.07968895
   259   -0.0002   0.0000   -0.0000   -0.0002   -0.0006   0.07968922
   260   -0.0002   0.0000   0.0000   -0.0002   -0.0007   0.07968935
   261   -0.0002   0.0000   0.0000   -0.0002   -0.0008   0.07968955
   262   -0.0002   0.0000   0.0001   -0.0001   -0.0009   0.07968974
   263   -0.0001   0.0000   0.0001   -0.0000   -0.0009   0.07968993
   264   -0.0001   0.0000   0.0002   0.0001   -0.0009   0.07969012
   265   -0.0001   -0.0000   0.0002   0.0003   -0.0008   0.07969031
   266   -0.0001   -0.0001   0.0001   0.0004   -0.0006   0.07969050
   267   -0.0001   -0.0001   0.0000   0.0005   -0.0003   0.07969069
   268   -0.0000   -0.0001   -0.0001   0.0005   -0.0001   0.07969088
   269   -0.0000   -0.0001   -0.0002   0.0003   0.0001   0.07969107
   270   -0.0000   0.0000   -0.0002   0.0001   0.0002   0.07969126
   271   0.0000   0.0001   -0.0002   -0.0001   0.0002   0.07969145
   272   0.0000   0.0001   -0.0001   -0.0003   0.0001   0.07969165
   273   0.0000   0.0001   0.0001   -0.0003   -0.0000   0.07969187
   274   0.0000   0.0000   0.0001   -0.0002   -0.0001   0.07969204
   275   0.0000   -0.0000   0.0002   0.0000   -0.0001   0.07969221
   276   0.0000   -0.0001   0.0001   0.0001   -0.0001   0.07969245
   277   0.0000   -0.0001   0.0000   0.0002   -0.0000   0.07969285
   278   0.0000   -0.0001   -0.0001   0.0002   0.0001   0.07969291
   279   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.07969296
   280   0.0000   0.0000   -0.0001   -0.0000   0.0001   0.07969302
   281   0.0000   0.0001   -0.0000   -0.0001   0.0001   0.07969308
   282   0.0000   0.0001   0.0000   -0.0001   0.0000   0.07969314
   283   0.0000   0.0000   0.0001   -0.0001   -0.0000   0.07969321
   284   0.0000   -0.0000   0.0001   -0.0000   -0.0000   0.07969327
   285   0.0000   -0.0000   0.0000   0.0001   -0.0000   0.07969334
   286   0.0000   -0.0000   0.0000   0.0001   0.0000   0.07969341
   287   0.0000   -0.0000   -0.0000   0.0001   0.0001   0.07969348
   288   0.0000   -0.0000   -0.0000   0.0000   0.0001   0.07969355
   289   0.0000   0.0000   -0.0000   0.0000   0.0001   0.07969362
   290   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.07969370
   291   0.0000   0.0000   0.0000   -0.0000   0.0001   0.07969395
   292   0.0000   0.0000   0.0000   -0.0000   0.0001   0.07969423
   293   0.0000   -0.0000   0.0000   0.0000   0.0001   0.07969455
   294   0.0000   -0.0000   0.0000   0.0000   0.0001   0.07969488
   295   0.0000   -0.0000   0.0000   0.0001   0.0001   0.07969523
   296   0.0000   -0.0000   -0.0000   0.0001   0.0002   0.07969544
   297   0.0001   -0.0000   -0.0000   0.0001   0.0002   0.07969566
   298   0.0001   0.0000   -0.0000   0.0001   0.0002   0.07969588
   299   0.0001   0.0000   0.0000   0.0001   0.0002   0.07969611
   300   0.0001   0.0000   0.0000   0.0001   0.0003   0.07969633
   301   0.0001   -0.0000   0.0000   0.0001   0.0003   0.07969655
   302   0.0001   -0.0000   0.0000   0.0001   0.0003   0.07969696
   303   0.0001   -0.0000   0.0000   0.0001   0.0004   0.07969736
   304   0.0001   -0.0000   0.0000   0.0001   0.0005   0.07969777
   305   0.0002   -0.0000   -0.0000   0.0001   0.0005   0.07969818
   306   0.0002   0.0000   0.0000   0.0001   0.0006   0.07969858
   307   0.0002   0.0000   0.0000   0.0001   0.0007   0.07969881
   308   0.0002   0.0000   0.0000   0.0002   0.0008   0.07969915
   309   0.0002   -0.0000   0.0000   0.0002   0.0009   0.07969944
   310   0.0002   -0.0000   0.0000   0.0003   0.0010   0.07969949
   311   0.0002   -0.0001   -0.0000   0.0002   0.0011   0.07969971
   312   0.0002   -0.0001   -0.0001   0.0002   0.0012   0.07969990
   313   0.0001   -0.0001   -0.0003   -0.0000   0.0012   0.07970009
   314   0.0001   -0.0000   -0.0003   -0.0004   0.0011   0.07970028
   315   0.0001   0.0001   -0.0003   -0.0007   0.0009   0.07970047
   316   0.0001   0.0002   -0.0001   -0.0009   0.0005   0.07970066
   317   0.0000   0.0002   0.0001   -0.0009   0.0000   0.07970085
   318   0.0000   0.0002   0.0004   -0.0006   -0.0004   0.07970104
   319   -0.0000   0.0000   0.0004   -0.0002   -0.0006   0.07970123
   320   -0.0001   -0.0001   0.0004   0.0002   -0.0006   0.07970142
   321   -0.0001   -0.0003   0.0001   0.0005   -0.0004   0.07970162
   322   -0.0001   -0.0002   -0.0001   0.0005   -0.0001   0.07970182
   323   -0.0001   -0.0001   -0.0003   0.0003   0.0001   0.07970203
   324   -0.0001   0.0001   -0.0003   -0.0001   0.0001   0.07970219
   325   -0.0001   0.0002   -0.0002   -0.0003   0.0000   0.07970238
   326   -0.0001   0.0002   -0.0000   -0.0004   -0.0002   0.07970252
   327   -0.0001   0.0001   0.0001   -0.0004   -0.0004   0.07970262
   328   -0.0001   0.0000   0.0002   -0.0002   -0.0005   0.07970276
   329   -0.0001   -0.0001   0.0002   -0.0000   -0.0006   0.07970291
   330   -0.0001   -0.0001   0.0001   0.0002   -0.0006   0.07970312
   331   -0.0001   -0.0001   -0.0000   0.0002   -0.0005   0.07970328
   332   -0.0001   -0.0001   -0.0001   0.0001   -0.0004   0.07970350
   333   -0.0001   -0.0000   -0.0002   -0.0000   -0.0003   0.07970370
   334   -0.0001   0.0001   -0.0001   -0.0001   -0.0004   0.07970389
   335   -0.0001   0.0001   -0.0001   -0.0002   -0.0005   0.07970408
   336   -0.0001   0.0001   0.0000   -0.0002   -0.0006   0.07970427
   337   -0.0001   0.0001   0.0001   -0.0001   -0.0007   0.07970446
   338   -0.0001   0.0000   0.0002   0.0000   -0.0007   0.07970465
   339   -0.0001   -0.0000   0.0001   0.0002   -0.0007   0.07970484
   340   -0.0001   -0.0000   0.0001   0.0003   -0.0006   0.07970503
   341   -0.0001   -0.0001   0.0001   0.0004   -0.0004   0.07970522
   342   -0.0000   -0.0001   -0.0000   0.0004   -0.0002   0.07970541
   343   -0.0000   -0.0001   -0.0001   0.0003   -0.0000   0.07970560
   344   -0.0000   -0.0000   -0.0002   0.0002   0.0001   0.07970579
   345   -0.0000   0.0000   -0.0002   0.0000   0.0001   0.07970599
   346   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.07970620
   347   -0.0000   0.0001   -0.0000   -0.0002   0.0000   0.07970642
   348   -0.0000   0.0001   0.0001   -0.0002   -0.0001   0.07970655
   349   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.07970674
   350   -0.0000   -0.0000   0.0001   0.0000   -0.0002   0.07970703
   351   -0.0000   -0.0001   0.0000   0.0001   -0.0001   0.07970743
   352   -0.0000   -0.0001   -0.0000   0.0001   -0.0001   0.07970749
   353   -0.0000   -0.0000   -0.0001   0.0001   -0.0000   0.07970755
   354   -0.0000   0.0000   -0.0001   0.0000   0.0000   0.07970761
   355   -0.0000   0.0000   -0.0001   -0.0001   -0.0000   0.07970768
   356   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07970775
   357   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07970781
   358   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07970788
   359   -0.0000   -0.0000   0.0000   -0.0000   -0.0002   0.07970795
   360   -0.0000   -0.0000   0.0000   0.0000   -0.0002   0.07970802
   361   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07970809
   362   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07970816
   363   -0.0000   -0.0000   -0.0001   -0.0000   -0.0001   0.07970823
   364   -0.0001   0.0000   -0.0001   -0.0001   -0.0001   0.07970831
   365   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.07970838
   366   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.07970845
   367   -0.0001   0.0000   0.0000   -0.0001   -0.0003   0.07970853
   368   -0.0001   0.0000   0.0000   -0.0001   -0.0003   0.07970860
   369   -0.0001   -0.0000   0.0000   -0.0001   -0.0004   0.07970866
   370   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.07970873
   371   -0.0001   -0.0000   -0.0000   -0.0001   -0.0005   0.07970877
   372   -0.0002   0.0000   -0.0000   -0.0002   -0.0005   0.07970904
   373   -0.0002   0.0000   -0.0000   -0.0002   -0.0006   0.07970912
   374   -0.0002   0.0000   0.0000   -0.0002   -0.0007   0.07970932
   375   -0.0001   0.0001   0.0001   -0.0002   -0.0009   0.07970951
   376   -0.0001   0.0001   0.0002   -0.0001   -0.0009   0.07970970
   377   -0.0001   0.0000   0.0002   0.0001   -0.0009   0.07970989
   378   -0.0001   -0.0001   0.0002   0.0003   -0.0008   0.07971008
   379   -0.0001   -0.0001   0.0001   0.0005   -0.0006   0.07971027
   380   -0.0001   -0.0001   0.0000   0.0006   -0.0003   0.07971046
