
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.3016   -1.5981   -9.7286   3.3739   7.1136   41.05734977
    64   -0.2508   1.8864   -9.5539   -6.8560   6.2367   41.05735106
    65   -0.1035   4.6404   -2.6395   -13.4190   0.8766   63.24294646
    66   0.0636   4.3546   7.0262   -11.1785   -5.6811   63.24294762
    67   0.4622   0.7866   12.6378   -0.7441   -8.8996   63.24294856
    68   0.1594   -3.3724   10.0351   11.2950   -6.1533   71.24679228
    69   0.1046   -6.1323   -0.1128   16.7242   1.2798   92.71774462
    70   -0.2572   -4.3591   -11.4194   10.6595   8.6036   92.71774561
    71   -0.5968   0.5936   -15.6121   -3.6927   10.5236   92.71774652
    72   -0.1931   5.4181   -9.3565   -16.9927   5.0896   127.64874748
    73   -0.0880   7.4647   4.4447   -19.7966   -4.6905   132.00892982
    74   0.4622   3.8492   16.6843   -8.6222   -12.3129   132.00893068
    75   0.5648   -2.5592   18.2967   9.9509   -12.0507   132.00893183
    76   0.2102   -7.9754   7.1832   23.6075   -3.1932   207.72563912
    77   0.0138   -8.4925   -10.4966   22.0406   8.9657   207.72564198
    78   -0.7688   -2.5222   -22.4633   4.5528   16.1206   207.72564314
    79   -0.2886   5.1663   -19.9356   -17.9456   12.6681   211.93955676
    80   -0.2124   10.9701   -2.7375   -30.2657   -0.1102   305.80876338
    81   0.3583   8.7726   18.5058   -22.0121   -14.0774   305.80876467
    82   1.1157   0.1771   28.3491   2.8668   -19.2814   305.80876604
    83   0.3609   -8.8095   19.4513   28.2859   -11.1202   390.81115738
    84   0.2006   -13.6629   -4.5980   36.5365   6.1006   446.71511671
    85   -0.7196   -8.2286   -28.2438   19.1994   21.0346   446.71511783
    86   -1.2039   3.2080   -34.0153   -13.8620   22.6157   446.71511890
    87   -0.4062   13.4404   -16.5456   -40.8735   8.1970   667.58908192
    88   -0.1951   16.0486   15.0863   -42.0485   -13.8694   667.58908539
    89   1.2274   6.3015   39.3026   -13.2090   -28.7085   667.58909330
    90   0.9917   -7.7238   38.3204   27.9718   -24.9806   667.58909529
    91   0.4135   -18.7564   10.2586   54.1296   -3.2728   1025.64299835
    92   -0.2768   -17.4423   -28.6431   44.7200   23.0832   1025.64300072
    93   -1.8714   -2.9929   -50.9568   2.4805   35.8289   1025.64300223
    94   -0.6432   13.7340   -40.1234   -45.8861   24.5253   1163.96837400
    95   -0.4175   24.7148   0.9324   -67.3438   -5.5146   1503.25133609
    96   1.0523   17.4101   46.3358   -42.4795   -34.8898   1503.25133966
    97   2.3951   -2.5949   62.8517   15.4929   -42.3389   1503.25134336
    98   0.7794   -21.9828   37.2624   68.8283   -20.1839   2080.28995368
    99   0.3511   -30.0273   -18.4590   79.5980   19.2756   2135.83530218
   100   -1.8783   -15.2885   -67.4872   34.1385   49.7837   2135.83530409
   101   -2.2353   10.5308   -73.5153   -40.7243   48.3991   2135.83530938
   102   -0.8485   32.2734   -28.3430   -95.3333   12.4827   3370.57406348
   103   -0.0209   34.0635   42.8777   -88.3779   -36.4536   3370.57406530
   104   3.1198   9.8793   90.6291   -17.5419   -64.9552   3370.57407025
   105   1.1604   -21.0530   79.8870   72.9420   -50.6612   3460.06359605
   106   0.8497   -44.2415   10.2879   121.9592   1.0001   4960.94633463
   107   -1.4720   -35.1273   -75.1217   88.0099   57.1018   4960.94633584
   108   -4.4907   -0.3951   -114.2143   -12.5234   77.6322   4960.94633628
   109   -1.4672   35.7504   -77.7451   -114.6128   44.3193   6371.94211861
   110   -0.8023   55.0033   19.3802   -147.0641   -25.2002   7240.09865757
   111   2.9228   32.8505   114.2829   -76.4972   -85.1039   7240.09865815
   112   4.8143   -13.2636   136.8570   56.8623   -90.9784   7240.09865892
   113   1.6692   -54.3808   65.8546   165.1740   -32.4828   10852.70438710
   114   0.7557   -64.4716   -61.6311   169.0095   56.4474   10852.70439029
   115   -4.9650   -25.0334   -158.6221   52.2265   115.8605   10852.70439169
   116   -3.9513   31.4276   -153.9589   -113.6015   100.3371   10852.70439317
   117   -1.6782   75.7019   -40.4143   -218.2860   12.5804   16640.74113325
   118   1.1660   69.9983   116.1664   -179.4651   -93.4728   16640.74113805
   119   7.5500   11.6690   205.3634   -8.8521   -144.3318   16640.74113872
   120   2.5795   -55.6414   160.9683   185.6880   -98.2696   18951.28383305
   121   1.6856   -99.5843   -4.7934   271.2280   22.9544   24375.19439526
   122   -4.2800   -69.7812   -187.3475   170.1378   141.0129   24375.19439998
   123   -9.6250   10.8799   -253.0535   -63.6856   170.4209   24375.19440233
   124   -3.1415   88.8620   -149.1768   -277.9870   80.6400   33817.20493898
   125   -1.4203   120.8382   75.4929   -320.2671   -78.4102   34591.12225726
   126   7.5999   61.1019   272.3452   -136.2705   -200.8719   34591.12225863
   127   8.9187   -42.8558   295.6493   165.2881   -194.6311   34591.12913464
   128   3.4276   -130.2481   112.9371   384.3726   -49.5224   54655.44828510
   129   0.0120   -136.8569   -173.8329   355.0793   147.4542   54655.45268589
   130   -12.6039   -39.2298   -365.2030   69.0806   261.5962   54655.45268722
   131   -4.7037   85.2425   -320.8559   -294.9778   203.2883   56268.09497180
   132   -3.4140   178.1926   -40.0455   -491.1810   -5.0975   80449.25224179
   133   5.9680   141.0575   303.5169   -353.2012   -230.7121   80449.26225852
   134   18.0645   1.0339   459.9338   52.1701   -312.6075   80449.26226084
   135   5.9164   -144.4134   311.9940   462.7195   -177.6829   103528.97705310
   136   3.2188   -221.4309   -79.5408   592.0225   102.5320   117332.04472892
   137   -11.8166   -131.7603   -461.0829   306.5905   343.3206   117332.04473053
   138   -19.3248   54.0018   -550.8031   -230.7311   366.1243   117332.04473237
   139   -6.9021   219.3940   -263.7981   -666.0120   129.8661   176111.12965544
   140   -2.9898   259.1533   249.4758   -679.9661   -228.3061   176111.15270915
   141   19.9752   100.3016   639.0170   -208.9093   -467.0082   176111.15481031
   142   15.8749   -126.9194   619.3202   458.6422   -403.8127   176111.17461049
   143   6.8034   -304.8806   161.6649   879.2726   -50.0484   269774.35439700
   144   -4.7479   -281.4743   -468.4600   721.9965   376.8911   269774.37898266
   145   -30.3801   -46.6545   -826.8653   34.6883   581.2500   269774.37898446
   146   -10.3506   224.2478   -647.5347   -748.2895   395.3634   307340.27301044
   147   -6.6874   400.9350   20.0858   -1091.9797   -92.8772   395006.28937377
   148   17.2749   280.7724   754.8983   -684.2485   -567.9969   395006.28937579
   149   38.7558   -44.1871   1018.8450   257.5060   -685.9101   395006.34079017
   150   12.7303   -358.1206   599.8237   1119.9247   -323.9535   548552.35516855
   151   5.6486   -486.3920   -304.9734   1289.1651   316.5244   560655.99287366
   152   -30.6053   -245.7186   -1097.1181   547.5179   809.2048   560656.02875420
   153   -35.8268   172.9947   -1190.1634   -666.8554   783.4182   560656.13326508
   154   -13.8247   524.8047   -453.5964   -1548.2802   198.6194   886243.30863792
   155   0.0696   550.8019   701.2023   -1429.0223   -594.4870   886243.40786172
   156   50.7971   157.4692   1470.9814   -276.5304   -1053.4654   886243.41898645
   157   19.0347   -343.7906   1291.2950   1189.2933   -817.8442   913268.30359173
   158   13.6147   -717.6383   159.8573   1978.2267   21.7660   1304886.56498389
   159   -24.0527   -567.8772   -1223.6054   1421.1713   930.0812   1304886.80975468
   160   -72.7596   -3.4996   -1852.6355   -212.2570   1259.0034   1304887.04991127
   161   -25.1647   582.2865   -1255.3803   -1865.2826   714.5789   1680683.19928537
   162   -13.1566   890.2990   320.3319   -2385.1032   -414.5370   1906388.23710214
   163   47.0773   531.0030   1855.7099   -1236.5016   -1384.8692   1906388.26475856
   164   77.6606   -216.2612   2218.7998   926.9787   -1477.7850   1906388.40276210
   165   29.8009   -882.3849   1065.6826   2681.9116   -527.0600   2854459.17999864
   166   11.9708   -1041.5949   -997.2986   2743.3051   916.3674   2854459.28789047
   167   -79.3633   -408.0526   -2568.2113   853.6311   1882.0735   2854459.28789352
   168   -64.8719   506.0263   -2498.8155   -1834.2896   1634.2584   2854459.64085130
   169   -29.2986   1223.4572   -666.4362   -3538.4097   213.8723   4373967.55943299
   170   18.1735   1134.8850   1867.2344   -2923.3542   -1508.6087   4373968.10432446
   171   120.9406   198.0847   3322.7725   -170.1961   -2343.6724   4373968.10433859
   172   43.8321   -892.3411   2623.1527   2987.0256   -1610.2709   4936411.24804992
   173   26.4936   -1608.0795   -45.8825   4397.0407   348.3691   6408020.72742062
   174   -67.4715   -1141.7454   -3009.5275   2790.8095   2270.6102   6408021.42825238
   175   -156.2237   160.3236   -4102.8554   -985.2868   2768.4861   6408021.42825735
   176   -60.2796   1427.2049   -2450.7624   -4476.3109   1333.7099   8828182.22501394
   177   -24.6646   1949.4540   1164.3738   -5208.3072   -1240.0750   9166825.44385748
   178   117.8024   1014.4573   4370.4961   -2283.1730   -3248.5654   9166826.47520430
   179   149.3780   -660.7385   4810.3802   2590.2426   -3190.8513   9166826.47520908
   180   54.5144   -2081.5374   1919.6385   6195.7073   -872.6731   14318640.06480983
   181   4.9304   -2236.4549   -2714.9856   5824.8466   2328.2302   14318640.06481410
   182   -199.7629   -683.9019   -5886.7892   1261.8820   4234.1806   14318640.31224562
   183   -77.2626   1335.9982   -5268.2612   -4656.8830   3359.9430   14492339.86935505
   184   -64.5413   2872.8411   -783.7897   -7943.3327   20.7255   21103473.83623055
   185   90.9126   2311.4968   4791.8689   -5844.9359   -3661.9424   21103473.98262352
   186   289.1780   83.8435   7424.3015   639.3031   -5075.0257   21103475.13005165
   187   125.1925   -2275.0237   5169.4178   7334.8626   -2987.0003   26545155.96976900
   188   72.3355   -3540.1904   -1044.9432   9611.8451   1511.9549   31089544.00252519
   189   -171.4326   -2198.3093   -7237.5628   5244.4277   5487.8581   31089544.99494790
   190   -315.1951   727.5153   -8916.0909   -3326.5453   6039.0131   31089545.41133298
   191   -110.3612   3410.4803   -4586.1115   -10531.4722   2392.4870   44931543.84965621
   192   -54.8958   4212.1219   3582.4066   -11170.0295   -3377.8213   44931543.84967220
   193   303.1989   1803.3986   10094.5174   -3925.1236   -7427.1136   44931543.84967863
   194   278.7459   -1850.0695   10184.2662   6831.3818   -6705.4380   44931543.84968260
   195   118.1051   -4797.2852   3151.7065   13998.3602   -1201.7523   69746076.44938779
   196   -46.3357   -4655.3339   -6999.6985   12051.6649   5739.5895   69746076.44939670
   197   -114.9696   -1013.7439   -13177.5371   1348.2863   9351.2568   69746076.44940281
   198   -323.8005   3796.4252   -10292.4921   -11199.9486   6767.2761   69746076.44941016
   199   -76.6271   5889.0214   4.7204   -16698.0163   -641.3913   85881187.43678524
   200   296.2574   4213.0870   10854.3203   -10986.4980   -8020.8551   85881187.81309846
   201   583.5277   -364.8502   15119.3941   2773.0923   -10255.4188   85881187.81310757
   202   147.0037   -5028.3543   9522.7176   15882.4923   -5356.6289   105845314.83987242
   203   -138.5797   -7252.7523   -3634.2340   19204.6893   3970.7175   106308266.82510750
   204   -406.6904   -4194.3473   -16055.4481   8844.2773   11508.6830   106308267.04308675
   205   -244.6898   2463.2202   -18115.3528   -9366.3916   11466.7473   106326130.70722014
   206   -267.9698   8322.1293   -6627.0546   -22729.4460   2958.2164   187144075.11026388
   207   91.0769   8028.3272   10935.2482   -20526.8797   -8597.7891   187144075.11026919
   208   861.8381   1912.4198   21736.7381   -3158.1095   -14976.3204   187144075.15153879
   209   216.2077   -5379.1723   18301.0239   18092.6442   -11099.8035   187364548.74442333
   210   19.2629   -10709.8395   1098.8293   28696.1823   1323.4951   187462737.49779189
   211   -274.3766   -8127.3232   -19239.5729   19191.0798   14155.3365   187462738.62383926
   212   -764.6216   974.5161   -27128.7244   -5531.1296   17905.2196   187462739.75977412
   213   -130.5925   9677.1540   -15941.8584   -28537.9392   8917.3543   187592535.71561480
   214   438.1809   12825.2457   8220.9386   -32933.2598   -7471.1530   187712767.93366054
   215   255.2246   6566.0907   29288.4079   -13122.4630   -19876.9585   187717697.18546015
   216   -104.3504   -6197.0149   29876.6352   18618.4717   -18529.3077   190233212.97820285
   217   -323.7333   -15332.3383   6735.6770   38470.7593   -3279.2779   190428117.39556974
   218   -1691.7881   -12681.3696   -23509.6545   29636.4504   15026.4626   190516689.76435044
   219   -508.1265   -1251.8961   -38904.1937   -3501.3841   22213.9359   190718174.82916600
   220   -249.6670   14572.1930   -24656.2404   -37960.3334   11247.0595   190984913.45849559
   221   2259.7853   19272.3007   11915.8800   -45126.9593   -11071.4811   191130530.22972751
   222   456.8321   11061.3247   45291.5608   -15137.5998   -27553.8105   288958136.05601931
   223   -907.5903   -11605.8936   44942.8407   33818.1258   -22870.7870   289278689.61385989
   224   -1611.4454   -27095.8771   2871.1916   60349.1467   2452.2973   289751778.40757930
   225   -3496.9615   -19688.6120   -48163.8817   36449.8112   28814.1609   366930562.78569806
   226   1931.1857   3812.2337   -66110.2965   -24663.2470   32525.9499   661654214.56029153
   227   3078.1259   34424.8497   -24251.0519   -75032.7558   5827.3925   662292108.39021826
   228   159.9386   34556.8864   51354.9127   -61503.6198   -31512.5427   2189399168.46262693
   229   1714.5351   -2084.0467   86646.0497   13705.0592   -44956.2639   2189476014.75601721
   230   1055.1965   -34955.2660   46735.3842   85957.9896   -18353.4683   2189607783.71861792
   231   -341.4741   -40461.5512   -34821.5968   92847.0954   29797.5106   2189759097.37771225
   232   -1773.7544   -14149.0752   -94216.2928   23878.8085   61493.8965   2189759097.48139811
   233   -1801.9522   24142.5974   -84164.2782   -71787.5225   49097.4109   2189924390.56789351
   234   2229.7157   46428.2073   -8625.6832   -121955.0318   -2527.3176   2189967986.15615320
   235   531.3076   38610.1425   83679.3271   -83115.6632   -57702.0042   2190045039.19360065
   236   1005.8490   -6131.2592   119219.9809   25902.0211   -73511.9568   2190257847.47744131
   237   -2476.2357   -47612.6194   61715.1840   123386.4072   -33762.2836   2190355679.08552265
   238   -3926.1908   -57155.6678   -51717.4408   130005.5370   34384.7461   2191505450.35370684
   239   -3030.7772   -19885.0816   -135717.2286   29986.2972   77941.0788   2191862264.09779787
   240   606.0737   38764.8238   -115920.5427   -105756.3663   58166.0101   2192318936.64238977
   241   18508.0976   72807.3120   4950.2146   -167006.5061   -15139.0039   2192399688.64803791
   242   2740.8949   66792.3879   160101.8777   -83482.1444   -84356.4257   10135937951.85801697
   243   -6214.9069   -35223.4130   194971.1807   111349.6380   -78870.0560   10136813938.88828850
   244   -46014.7121   -118237.4196   26260.1847   236033.4941   15133.4129   10138172372.48592377
   245   -3135.5264   -136428.9705   -260625.8322   121958.7649   116855.7359   60518319152.18102264
   246   7823.4265   66422.7856   -337222.9049   -211395.7080   97743.1141   60518694125.28804779
   247   22634.7245   218464.3813   -22853.4344   -417209.0811   -72754.4255   60519691212.98443604
   248   31820.8678   173126.7616   410610.0547   -215649.1589   -249381.4584   75088609981.92825317
   249   -219329.9340   -48785.6783   554233.7956   304373.9047   -233346.4725   75106597177.58148193
   250   -47877.9405   -569787.6163   -163502.2677   588226.9326   20543.4656   1170861624978.52758789
   251   300.6894   -147703.5567   -954104.1389   -42386.4949   190558.2384   1238564336324.48168945
   252   0.0000   472335.9660   -586393.0987   -917825.6860   -65178.6259   0.00000000
