
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0000   -0.0001   0.0001   0.0002   -0.0003   0.06191967
    64   -0.0001   -0.0001   -0.0000   0.0002   -0.0002   0.06191982
    65   -0.0001   -0.0001   -0.0001   0.0002   -0.0001   0.06192001
    66   -0.0001   -0.0000   -0.0002   0.0001   -0.0001   0.06192023
    67   -0.0001   0.0000   -0.0002   -0.0000   -0.0000   0.06192053
    68   -0.0001   0.0001   -0.0002   -0.0001   -0.0001   0.06192094
    69   -0.0001   0.0001   -0.0001   -0.0002   -0.0001   0.06192099
    70   -0.0001   0.0001   -0.0000   -0.0002   -0.0002   0.06192103
    71   -0.0001   0.0001   0.0000   -0.0002   -0.0003   0.06192150
    72   -0.0001   0.0000   0.0001   -0.0002   -0.0004   0.06192156
    73   -0.0001   -0.0000   0.0001   -0.0001   -0.0005   0.06192202
    74   -0.0001   -0.0000   0.0001   -0.0001   -0.0006   0.06192206
    75   -0.0002   -0.0000   0.0000   -0.0001   -0.0006   0.06192230
    76   -0.0002   -0.0000   0.0000   -0.0001   -0.0007   0.06192241
    77   -0.0001   -0.0000   -0.0000   -0.0001   -0.0007   0.06192261
    78   -0.0001   0.0001   0.0000   -0.0001   -0.0007   0.06192280
    79   -0.0001   0.0001   0.0001   -0.0001   -0.0008   0.06192299
    80   -0.0001   0.0001   0.0002   -0.0000   -0.0008   0.06192318
    81   -0.0001   0.0000   0.0002   0.0001   -0.0008   0.06192337
    82   -0.0001   0.0000   0.0003   0.0002   -0.0007   0.06192356
    83   -0.0001   -0.0001   0.0002   0.0003   -0.0006   0.06192375
    84   -0.0000   -0.0001   0.0001   0.0004   -0.0004   0.06192394
    85   -0.0000   -0.0001   -0.0000   0.0004   -0.0002   0.06192413
    86   -0.0000   -0.0001   -0.0002   0.0004   0.0000   0.06192432
    87   -0.0000   -0.0001   -0.0003   0.0003   0.0002   0.06192451
    88   0.0000   -0.0000   -0.0003   0.0001   0.0003   0.06192471
    89   0.0000   0.0001   -0.0003   -0.0000   0.0003   0.06192493
    90   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.06192507
    91   0.0000   0.0001   -0.0001   -0.0002   0.0002   0.06192520
    92   0.0001   0.0001   0.0000   -0.0002   0.0001   0.06192536
    93   0.0001   0.0001   0.0001   -0.0001   0.0001   0.06192557
    94   0.0001   0.0000   0.0002   -0.0001   0.0000   0.06192587
    95   0.0001   -0.0000   0.0002   0.0000   0.0000   0.06192630
    96   0.0001   -0.0001   0.0001   0.0001   0.0000   0.06192636
    97   0.0001   -0.0001   0.0001   0.0002   0.0001   0.06192641
    98   0.0001   -0.0001   0.0000   0.0002   0.0002   0.06192646
    99   0.0001   -0.0000   -0.0000   0.0002   0.0003   0.06192650
   100   0.0001   -0.0000   -0.0001   0.0002   0.0004   0.06192690
   101   0.0001   0.0000   -0.0001   0.0001   0.0005   0.06192694
   102   0.0001   0.0000   -0.0000   0.0001   0.0005   0.06192738
   103   0.0002   0.0000   -0.0000   0.0001   0.0006   0.06192784
   104   0.0002   0.0001   0.0000   0.0001   0.0006   0.06192811
   105   0.0002   0.0000   0.0001   0.0001   0.0006   0.06192823
   106   0.0002   -0.0000   0.0001   0.0001   0.0007   0.06192843
   107   0.0001   -0.0001   0.0000   0.0002   0.0008   0.06192862
   108   0.0001   -0.0001   -0.0001   0.0001   0.0008   0.06192881
   109   0.0001   -0.0001   -0.0002   0.0001   0.0009   0.06192900
   110   0.0001   -0.0001   -0.0003   -0.0001   0.0009   0.06192919
   111   0.0001   0.0000   -0.0003   -0.0002   0.0008   0.06192938
   112   0.0001   0.0001   -0.0003   -0.0004   0.0007   0.06192957
   113   0.0000   0.0002   -0.0001   -0.0005   0.0004   0.06192976
   114   0.0000   0.0002   0.0000   -0.0005   0.0002   0.06192995
   115   0.0000   0.0001   0.0002   -0.0005   -0.0001   0.06193014
   116   0.0000   0.0001   0.0003   -0.0003   -0.0003   0.06193033
   117   -0.0000   0.0000   0.0004   -0.0002   -0.0004   0.06193053
   118   -0.0000   -0.0001   0.0003   0.0000   -0.0005   0.06193075
   119   -0.0001   -0.0001   0.0002   0.0001   -0.0004   0.06193091
   120   -0.0001   -0.0002   0.0001   0.0002   -0.0003   0.06193102
   121   -0.0001   -0.0001   -0.0001   0.0002   -0.0002   0.06193115
   122   -0.0001   -0.0001   -0.0002   0.0001   -0.0001   0.06193127
   123   -0.0001   -0.0000   -0.0002   0.0000   -0.0001   0.06193137
   124   -0.0001   0.0000   -0.0002   -0.0001   -0.0001   0.06193160
   125   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.06193175
   126   -0.0001   0.0001   -0.0001   -0.0002   -0.0003   0.06193192
   127   -0.0001   0.0001   -0.0000   -0.0002   -0.0004   0.06193214
   128   -0.0001   0.0000   0.0000   -0.0002   -0.0005   0.06193233
   129   -0.0001   0.0000   0.0001   -0.0002   -0.0006   0.06193253
   130   -0.0001   0.0000   0.0001   -0.0002   -0.0007   0.06193272
   131   -0.0001   0.0000   0.0001   -0.0001   -0.0008   0.06193291
   132   -0.0001   0.0000   0.0001   -0.0000   -0.0008   0.06193310
   133   -0.0001   0.0000   0.0001   0.0000   -0.0008   0.06193329
   134   -0.0001   0.0000   0.0002   0.0001   -0.0008   0.06193348
   135   -0.0001   0.0000   0.0002   0.0002   -0.0007   0.06193367
   136   -0.0001   -0.0000   0.0002   0.0003   -0.0005   0.06193386
   137   -0.0000   -0.0001   0.0001   0.0004   -0.0004   0.06193405
   138   -0.0000   -0.0001   -0.0000   0.0004   -0.0002   0.06193424
   139   -0.0000   -0.0001   -0.0001   0.0003   -0.0000   0.06193443
   140   -0.0000   -0.0001   -0.0002   0.0003   0.0001   0.06193463
   141   -0.0000   -0.0000   -0.0003   0.0001   0.0002   0.06193482
   142   0.0000   0.0000   -0.0002   0.0000   0.0003   0.06193504
   143   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.06193518
   144   0.0000   0.0001   -0.0001   -0.0002   0.0002   0.06193532
   145   0.0000   0.0001   0.0000   -0.0002   0.0001   0.06193549
   146   0.0000   0.0001   0.0001   -0.0001   0.0000   0.06193573
   147   0.0000   0.0000   0.0002   -0.0001   -0.0000   0.06193610
   148   0.0000   -0.0000   0.0002   0.0000   -0.0000   0.06193615
   149   0.0000   -0.0000   0.0001   0.0001   0.0000   0.06193619
   150   0.0000   -0.0001   0.0001   0.0001   0.0001   0.06193624
   151   0.0000   -0.0001   0.0000   0.0002   0.0001   0.06193629
   152   0.0001   -0.0000   -0.0000   0.0001   0.0002   0.06193634
   153   0.0001   -0.0000   -0.0001   0.0001   0.0003   0.06193639
   154   0.0001   0.0000   -0.0001   0.0001   0.0003   0.06193643
   155   0.0001   0.0000   -0.0000   0.0001   0.0004   0.06193682
   156   0.0001   0.0000   -0.0000   0.0000   0.0004   0.06193687
   157   0.0001   0.0000   0.0000   0.0000   0.0004   0.06193726
   158   0.0002   0.0000   0.0000   0.0001   0.0004   0.06193766
   159   0.0002   0.0000   0.0001   0.0001   0.0005   0.06193801
   160   0.0002   -0.0000   0.0001   0.0001   0.0005   0.06193826
   161   0.0002   -0.0000   0.0001   0.0002   0.0006   0.06193838
   162   0.0002   -0.0000   0.0000   0.0002   0.0007   0.06193858
   163   0.0001   -0.0001   -0.0000   0.0002   0.0008   0.06193877
   164   0.0001   -0.0001   -0.0002   0.0002   0.0009   0.06193896
   165   0.0001   -0.0001   -0.0003   0.0000   0.0010   0.06193915
   166   0.0001   -0.0000   -0.0004   -0.0001   0.0009   0.06193934
   167   0.0001   0.0000   -0.0004   -0.0003   0.0008   0.06193953
   168   0.0001   0.0001   -0.0003   -0.0005   0.0006   0.06193972
   169   0.0001   0.0003   -0.0001   -0.0006   0.0004   0.06193991
   170   0.0000   0.0002   0.0002   -0.0005   0.0001   0.06194010
   171   0.0000   0.0001   0.0003   -0.0004   -0.0001   0.06194029
   172   0.0000   0.0000   0.0004   -0.0002   -0.0003   0.06194048
   173   0.0000   -0.0001   0.0003   -0.0000   -0.0003   0.06194067
   174   -0.0000   -0.0001   0.0002   0.0001   -0.0003   0.06194087
   175   -0.0000   -0.0001   0.0001   0.0002   -0.0002   0.06194109
   176   -0.0000   -0.0001   -0.0000   0.0002   -0.0001   0.06194123
   177   -0.0000   -0.0001   -0.0001   0.0002   -0.0000   0.06194136
   178   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.06194152
   179   -0.0000   0.0000   -0.0002   0.0000   0.0001   0.06194174
   180   -0.0000   0.0001   -0.0002   -0.0001   0.0001   0.06194207
   181   -0.0000   0.0001   -0.0001   -0.0001   0.0000   0.06194212
   182   -0.0000   0.0001   -0.0000   -0.0002   -0.0001   0.06194216
   183   -0.0000   0.0001   0.0001   -0.0002   -0.0002   0.06194221
   184   -0.0000   0.0000   0.0001   -0.0001   -0.0002   0.06194226
   185   -0.0001   -0.0000   0.0001   -0.0001   -0.0003   0.06194231
   186   -0.0001   -0.0000   0.0001   -0.0000   -0.0003   0.06194236
   187   -0.0001   -0.0000   0.0000   -0.0000   -0.0003   0.06194240
   188   -0.0001   -0.0000   -0.0000   0.0000   -0.0003   0.06194244
   189   -0.0001   -0.0000   -0.0001   -0.0000   -0.0003   0.06194284
   190   -0.0001   -0.0000   -0.0001   -0.0000   -0.0003   0.06194288
   191   -0.0001   0.0000   -0.0001   -0.0001   -0.0004   0.06194318
   192   -0.0002   0.0000   -0.0001   -0.0001   -0.0004   0.06194345
   193   -0.0001   -0.0000   -0.0001   -0.0002   -0.0005   0.06194357
   194   -0.0002   0.0000   -0.0001   -0.0002   -0.0006   0.06194379
   195   -0.0002   0.0001   0.0000   -0.0002   -0.0007   0.06194398
   196   -0.0001   0.0001   0.0001   -0.0002   -0.0008   0.06194417
   197   -0.0001   0.0001   0.0002   -0.0001   -0.0008   0.06194436
   198   -0.0001   0.0001   0.0002   -0.0000   -0.0009   0.06194455
   199   -0.0001   0.0000   0.0003   0.0001   -0.0009   0.06194474
   200   -0.0001   -0.0000   0.0003   0.0002   -0.0008   0.06194493
   201   -0.0001   -0.0001   0.0002   0.0004   -0.0006   0.06194512
   202   -0.0000   -0.0001   0.0001   0.0005   -0.0004   0.06194531
   203   -0.0000   -0.0002   -0.0000   0.0005   -0.0002   0.06194550
   204   -0.0000   -0.0001   -0.0002   0.0004   0.0000   0.06194569
   205   -0.0000   -0.0001   -0.0003   0.0003   0.0002   0.06194589
   206   0.0000   -0.0000   -0.0003   0.0002   0.0004   0.06194608
   207   0.0000   0.0001   -0.0003   0.0000   0.0004   0.06194630
   208   0.0000   0.0001   -0.0002   -0.0001   0.0004   0.06194645
   209   0.0000   0.0001   -0.0001   -0.0002   0.0003   0.06194658
   210   0.0001   0.0001   0.0000   -0.0002   0.0002   0.06194674
   211   0.0001   0.0001   0.0001   -0.0002   0.0001   0.06194694
   212   0.0001   0.0000   0.0002   -0.0001   0.0000   0.06194718
   213   0.0001   -0.0000   0.0002   0.0000   0.0000   0.06194752
   214   0.0001   -0.0001   0.0002   0.0001   0.0001   0.06194756
   215   0.0001   -0.0001   0.0001   0.0002   0.0001   0.06194802
   216   0.0001   -0.0001   0.0000   0.0002   0.0002   0.06194807
   217   0.0001   -0.0000   -0.0000   0.0002   0.0003   0.06194812
   218   0.0001   -0.0000   -0.0001   0.0002   0.0004   0.06194816
   219   0.0001   0.0000   -0.0001   0.0001   0.0005   0.06194852
   220   0.0002   0.0000   -0.0001   0.0001   0.0006   0.06194890
   221   0.0002   0.0001   -0.0000   0.0001   0.0006   0.06194916
   222   0.0002   0.0000   0.0000   0.0001   0.0006   0.06194928
   223   0.0002   0.0000   0.0001   0.0001   0.0007   0.06194947
   224   0.0002   -0.0000   0.0000   0.0001   0.0007   0.06194966
   225   0.0001   -0.0001   -0.0000   0.0001   0.0008   0.06194985
   226   0.0001   -0.0001   -0.0002   0.0001   0.0008   0.06195004
   227   0.0001   -0.0001   -0.0003   -0.0000   0.0008   0.06195023
   228   0.0001   -0.0000   -0.0003   -0.0002   0.0008   0.06195042
   229   0.0001   0.0001   -0.0003   -0.0003   0.0007   0.06195061
   230   0.0000   0.0002   -0.0002   -0.0005   0.0005   0.06195080
   231   0.0000   0.0002   0.0000   -0.0005   0.0002   0.06195099
   232   0.0000   0.0001   0.0002   -0.0005   -0.0000   0.06195118
   233   0.0000   0.0001   0.0003   -0.0003   -0.0002   0.06195137
   234   -0.0000   0.0000   0.0003   -0.0002   -0.0004   0.06195157
   235   -0.0000   -0.0001   0.0003   -0.0000   -0.0004   0.06195179
   236   -0.0000   -0.0001   0.0002   0.0001   -0.0004   0.06195195
   237   -0.0001   -0.0001   0.0001   0.0002   -0.0003   0.06195207
   238   -0.0001   -0.0001   -0.0001   0.0002   -0.0002   0.06195222
   239   -0.0001   -0.0001   -0.0002   0.0001   -0.0001   0.06195238
   240   -0.0001   -0.0000   -0.0002   0.0000   -0.0001   0.06195255
   241   -0.0001   0.0000   -0.0002   -0.0001   -0.0001   0.06195272
   242   -0.0001   0.0001   -0.0002   -0.0001   -0.0001   0.06195290
   243   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.06195306
   244   -0.0001   0.0001   -0.0000   -0.0002   -0.0003   0.06195322
   245   -0.0001   0.0000   0.0000   -0.0002   -0.0004   0.06195345
   246   -0.0001   0.0000   0.0000   -0.0002   -0.0005   0.06195367
   247   -0.0001   0.0000   0.0000   -0.0002   -0.0006   0.06195386
   248   -0.0002   0.0000   0.0001   -0.0001   -0.0007   0.06195406
   249   -0.0001   0.0000   0.0001   -0.0001   -0.0008   0.06195425
   250   -0.0001   0.0000   0.0001   -0.0000   -0.0008   0.06195443
   251   -0.0001   0.0000   0.0002   0.0000   -0.0008   0.06195462
   252   -0.0001   0.0000   0.0002   0.0001   -0.0008   0.06195481
   253   -0.0001   -0.0000   0.0002   0.0002   -0.0007   0.06195500
   254   -0.0001   -0.0001   0.0002   0.0003   -0.0006   0.06195519
   255   -0.0000   -0.0001   0.0001   0.0004   -0.0004   0.06195538
   256   -0.0000   -0.0001   -0.0000   0.0004   -0.0002   0.06195557
   257   -0.0000   -0.0001   -0.0002   0.0004   0.0000   0.06195576
   258   -0.0000   -0.0001   -0.0002   0.0003   0.0002   0.06195596
   259   -0.0000   -0.0000   -0.0003   0.0001   0.0003   0.06195615
   260   0.0000   0.0001   -0.0002   -0.0000   0.0003   0.06195637
   261   0.0000   0.0001   -0.0002   -0.0001   0.0003   0.06195650
   262   0.0000   0.0001   -0.0001   -0.0002   0.0002   0.06195661
   263   0.0000   0.0001   0.0000   -0.0002   0.0001   0.06195676
   264   0.0000   0.0001   0.0001   -0.0001   0.0001   0.06195696
   265   0.0001   0.0000   0.0002   -0.0001   0.0000   0.06195722
   266   0.0001   -0.0000   0.0002   0.0000   0.0000   0.06195761
   267   0.0001   -0.0001   0.0001   0.0001   0.0000   0.06195766
   268   0.0001   -0.0001   0.0001   0.0002   0.0001   0.06195771
   269   0.0001   -0.0001   0.0000   0.0002   0.0002   0.06195776
   270   0.0001   -0.0000   -0.0000   0.0002   0.0003   0.06195780
   271   0.0001   -0.0000   -0.0001   0.0001   0.0004   0.06195820
   272   0.0001   0.0000   -0.0001   0.0001   0.0004   0.06195824
   273   0.0001   0.0000   -0.0000   0.0001   0.0005   0.06195829
   274   0.0002   0.0000   -0.0000   0.0001   0.0005   0.06195859
   275   0.0001   0.0000   0.0000   0.0001   0.0005   0.06195877
   276   0.0002   0.0000   0.0000   0.0001   0.0006   0.06195894
   277   0.0001   0.0000   0.0001   0.0001   0.0006   0.06195913
   278   0.0002   -0.0001   0.0000   0.0001   0.0007   0.06195932
   279   0.0001   -0.0001   -0.0001   0.0001   0.0008   0.06195951
   280   0.0001   -0.0001   -0.0002   0.0001   0.0008   0.06195970
   281   0.0001   -0.0001   -0.0002   -0.0000   0.0008   0.06195989
   282   0.0001   -0.0000   -0.0003   -0.0002   0.0008   0.06196008
   283   0.0001   0.0001   -0.0003   -0.0003   0.0007   0.06196027
   284   0.0000   0.0001   -0.0002   -0.0004   0.0005   0.06196046
   285   0.0000   0.0002   -0.0000   -0.0005   0.0002   0.06196065
   286   0.0000   0.0001   0.0001   -0.0004   0.0000   0.06196084
   287   0.0000   0.0001   0.0003   -0.0003   -0.0002   0.06196104
   288   0.0000   0.0000   0.0003   -0.0002   -0.0003   0.06196123
   289   -0.0000   -0.0000   0.0003   -0.0000   -0.0004   0.06196145
   290   -0.0000   -0.0001   0.0002   0.0001   -0.0004   0.06196161
   291   -0.0000   -0.0001   0.0001   0.0002   -0.0003   0.06196173
   292   -0.0001   -0.0001   -0.0000   0.0002   -0.0002   0.06196189
   293   -0.0001   -0.0001   -0.0001   0.0002   -0.0001   0.06196209
   294   -0.0001   -0.0000   -0.0002   0.0001   -0.0000   0.06196233
   295   -0.0001   0.0000   -0.0002   -0.0000   -0.0000   0.06196266
   296   -0.0001   0.0001   -0.0002   -0.0001   -0.0001   0.06196305
   297   -0.0001   0.0001   -0.0001   -0.0002   -0.0002   0.06196310
   298   -0.0001   0.0001   -0.0000   -0.0002   -0.0003   0.06196314
   299   -0.0001   0.0001   0.0000   -0.0002   -0.0004   0.06196353
   300   -0.0001   0.0000   0.0001   -0.0002   -0.0005   0.06196358
   301   -0.0001   0.0000   0.0001   -0.0001   -0.0005   0.06196398
   302   -0.0001   -0.0000   0.0001   -0.0001   -0.0006   0.06196428
   303   -0.0002   -0.0000   0.0000   -0.0001   -0.0007   0.06196447
   304   -0.0002   -0.0000   -0.0000   -0.0001   -0.0007   0.06196469
   305   -0.0002   0.0000   -0.0000   -0.0001   -0.0007   0.06196488
   306   -0.0001   0.0001   0.0000   -0.0001   -0.0008   0.06196507
   307   -0.0001   0.0001   0.0001   -0.0001   -0.0008   0.06196526
   308   -0.0001   0.0001   0.0002   0.0000   -0.0009   0.06196545
   309   -0.0001   0.0001   0.0003   0.0001   -0.0008   0.06196564
   310   -0.0001   -0.0001   0.0003   0.0003   -0.0007   0.06196583
   311   -0.0000   -0.0002   0.0002   0.0005   -0.0005   0.06196602
   312   -0.0000   -0.0002   0.0001   0.0005   -0.0003   0.06196621
   313   -0.0000   -0.0002   -0.0001   0.0005   -0.0000   0.06196640
   314   -0.0000   -0.0001   -0.0003   0.0004   0.0002   0.06196659
   315   0.0000   -0.0000   -0.0004   0.0002   0.0004   0.06196679
   316   0.0000   0.0000   -0.0003   0.0001   0.0005   0.06196700
   317   0.0000   0.0001   -0.0003   -0.0001   0.0004   0.06196713
   318   0.0001   0.0001   -0.0001   -0.0002   0.0004   0.06196722
   319   0.0001   0.0001   0.0000   -0.0002   0.0003   0.06196732
   320   0.0001   0.0001   0.0001   -0.0002   0.0002   0.06196748
   321   0.0001   0.0000   0.0002   -0.0001   0.0001   0.06196763
   322   0.0001   -0.0000   0.0002   0.0000   0.0001   0.06196785
   323   0.0001   -0.0001   0.0002   0.0001   0.0001   0.06196798
   324   0.0001   -0.0001   0.0001   0.0002   0.0002   0.06196813
   325   0.0001   -0.0001   0.0000   0.0002   0.0003   0.06196835
   326   0.0001   -0.0000   -0.0000   0.0002   0.0005   0.06196854
   327   0.0001   -0.0000   -0.0001   0.0002   0.0006   0.06196874
   328   0.0001   -0.0000   -0.0001   0.0002   0.0007   0.06196893
   329   0.0001   -0.0000   -0.0001   0.0001   0.0007   0.06196912
   330   0.0001   -0.0000   -0.0001   0.0000   0.0008   0.06196931
   331   0.0001   -0.0000   -0.0001   -0.0000   0.0008   0.06196950
   332   0.0001   0.0000   -0.0001   -0.0001   0.0007   0.06196969
   333   0.0001   0.0000   -0.0001   -0.0002   0.0007   0.06196988
   334   0.0001   -0.0000   -0.0001   -0.0002   0.0006   0.06197007
   335   0.0001   0.0000   -0.0001   -0.0003   0.0005   0.06197026
   336   0.0000   0.0001   -0.0001   -0.0003   0.0003   0.06197045
   337   0.0000   0.0001   0.0000   -0.0003   0.0002   0.06197064
   338   0.0000   0.0001   0.0001   -0.0003   0.0000   0.06197083
   339   0.0000   0.0000   0.0002   -0.0002   -0.0001   0.06197103
   340   0.0000   0.0000   0.0002   -0.0001   -0.0002   0.06197122
   341   -0.0000   -0.0000   0.0002   0.0000   -0.0002   0.06197144
   342   -0.0000   -0.0001   0.0001   0.0001   -0.0002   0.06197160
   343   -0.0000   -0.0001   0.0001   0.0001   -0.0001   0.06197176
   344   -0.0000   -0.0001   -0.0000   0.0001   -0.0001   0.06197198
   345   -0.0000   -0.0000   -0.0001   0.0001   -0.0000   0.06197235
   346   -0.0000   -0.0000   -0.0001   0.0000   0.0000   0.06197240
   347   -0.0000   0.0000   -0.0001   -0.0000   0.0000   0.06197245
   348   -0.0000   0.0000   -0.0001   -0.0001   0.0000   0.06197250
   349   -0.0000   0.0000   -0.0000   -0.0001   -0.0000   0.06197255
   350   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.06197261
   351   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.06197267
   352   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.06197272
   353   -0.0000   -0.0000   0.0001   -0.0000   -0.0002   0.06197278
   354   -0.0000   -0.0000   0.0001   0.0000   -0.0002   0.06197284
   355   -0.0000   -0.0000   0.0000   0.0000   -0.0002   0.06197291
   356   -0.0000   -0.0000   -0.0000   0.0000   -0.0002   0.06197297
   357   -0.0001   -0.0000   -0.0000   0.0000   -0.0001   0.06197304
   358   -0.0001   -0.0000   -0.0001   -0.0000   -0.0001   0.06197310
   359   -0.0001   0.0000   -0.0001   -0.0001   -0.0002   0.06197317
   360   -0.0001   0.0000   -0.0001   -0.0001   -0.0002   0.06197323
   361   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.06197328
   362   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.06197334
   363   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.06197338
   364   -0.0001   0.0000   0.0000   -0.0001   -0.0004   0.06197373
   365   -0.0002   0.0000   0.0000   -0.0001   -0.0005   0.06197410
   366   -0.0002   -0.0000   0.0000   -0.0001   -0.0006   0.06197434
   367   -0.0002   -0.0000   -0.0000   -0.0001   -0.0006   0.06197444
   368   -0.0002   0.0000   -0.0000   -0.0001   -0.0007   0.06197464
   369   -0.0002   0.0001   0.0000   -0.0001   -0.0008   0.06197483
   370   -0.0001   0.0001   0.0001   -0.0001   -0.0008   0.06197502
   371   -0.0001   0.0001   0.0002   -0.0000   -0.0009   0.06197521
   372   -0.0001   0.0001   0.0003   0.0001   -0.0009   0.06197540
   373   -0.0001   0.0000   0.0003   0.0002   -0.0008   0.06197559
   374   -0.0001   -0.0001   0.0003   0.0004   -0.0007   0.06197578
   375   -0.0000   -0.0002   0.0002   0.0005   -0.0004   0.06197597
   376   -0.0000   -0.0002   -0.0000   0.0005   -0.0002   0.06197616
   377   -0.0000   -0.0001   -0.0002   0.0005   0.0001   0.06197635
   378   -0.0000   -0.0001   -0.0003   0.0003   0.0003   0.06197654
   379   0.0000   -0.0000   -0.0003   0.0002   0.0004   0.06197674
