
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
   205   -0.0000   0.0000   -0.0001   -0.0000   -0.0000   0.07780150
   206   -0.0000   0.0000   -0.0000   -0.0000   -0.0000   0.07780156
   207   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07780161
   208   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07780167
   209   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.07780173
   210   -0.0000   -0.0000   0.0000   -0.0000   -0.0001   0.07780180
   211   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07780186
   212   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07780193
   213   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07780200
   214   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07780207
   215   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.07780213
   216   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07780220
   217   -0.0000   0.0000   -0.0000   -0.0001   -0.0002   0.07780227
   218   -0.0001   0.0000   0.0000   -0.0001   -0.0002   0.07780234
   219   -0.0001   0.0000   0.0000   -0.0001   -0.0002   0.07780241
   220   -0.0001   -0.0000   0.0000   -0.0001   -0.0003   0.07780248
   221   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.07780255
   222   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.07780261
   223   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.07780267
   224   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.07780272
   225   -0.0001   0.0000   -0.0000   -0.0001   -0.0005   0.07780308
   226   -0.0001   0.0000   -0.0000   -0.0002   -0.0005   0.07780338
   227   -0.0002   0.0000   0.0000   -0.0001   -0.0006   0.07780358
   228   -0.0002   0.0000   0.0000   -0.0001   -0.0007   0.07780368
   229   -0.0002   0.0000   0.0000   -0.0001   -0.0007   0.07780388
   230   -0.0001   0.0000   0.0001   -0.0000   -0.0008   0.07780407
   231   -0.0001   0.0000   0.0001   0.0001   -0.0008   0.07780426
   232   -0.0001   -0.0000   0.0001   0.0001   -0.0007   0.07780445
   233   -0.0001   -0.0000   0.0001   0.0002   -0.0006   0.07780463
   234   -0.0001   -0.0000   0.0001   0.0003   -0.0005   0.07780482
   235   -0.0001   -0.0000   0.0000   0.0003   -0.0003   0.07780501
   236   -0.0000   -0.0001   -0.0000   0.0003   -0.0002   0.07780520
   237   -0.0000   -0.0001   -0.0001   0.0003   -0.0000   0.07780539
   238   -0.0000   -0.0000   -0.0001   0.0001   0.0001   0.07780558
   239   -0.0000   0.0000   -0.0001   -0.0000   0.0001   0.07780578
   240   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.07780597
   241   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.07780619
   242   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.07780635
