
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    64   0.0089   0.0007   0.0019   0.0011   0.0304   0.08395217
    65   0.0094   -0.0003   0.0022   0.0032   0.0315   0.08395239
    66   0.0098   -0.0010   0.0016   0.0051   0.0336   0.08395250
    67   0.0104   -0.0012   0.0005   0.0062   0.0364   0.08395268
    68   0.0109   -0.0009   -0.0005   0.0061   0.0395   0.08395289
    69   0.0115   -0.0003   -0.0010   0.0053   0.0424   0.08395292
    70   0.0118   0.0003   -0.0010   0.0043   0.0448   0.08395316
    71   0.0094   0.0000   -0.0007   0.0034   0.0467   0.08395323
    72   0.0065   -0.0039   -0.0030   0.0019   0.0482   0.08395346
    73   0.0032   -0.0070   -0.0092   -0.0039   0.0480   0.08395350
    74   0.0038   -0.0057   -0.0166   -0.0169   0.0431   0.08395356
    75   0.0015   0.0060   -0.0168   -0.0345   0.0303   0.08395360
    76   0.0002   0.0144   -0.0065   -0.0469   0.0095   0.08422313
    77   -0.0004   0.0163   0.0093   -0.0456   -0.0143   0.08444456
    78   -0.0015   0.0110   0.0235   -0.0288   -0.0335   0.08444461
    79   -0.0020   -0.0004   0.0289   -0.0016   -0.0414   0.08444465
    80   -0.0015   -0.0118   0.0225   0.0250   -0.0352   0.08444489
    81   -0.0008   -0.0167   0.0077   0.0405   -0.0182   0.08444492
    82   -0.0005   -0.0143   -0.0083   0.0400   0.0026   0.08444497
    83   -0.0000   -0.0073   -0.0193   0.0257   0.0195   0.08444504
    84   0.0007   0.0015   -0.0221   0.0043   0.0271   0.08444539
    85   0.0009   0.0091   -0.0164   -0.0156   0.0240   0.08444574
    86   0.0009   0.0122   -0.0054   -0.0267   0.0130   0.08444605
    87   0.0008   0.0100   0.0061   -0.0262   -0.0007   0.08444612
    88   0.0003   0.0046   0.0136   -0.0159   -0.0116   0.08444640
    89   -0.0003   -0.0020   0.0148   -0.0012   -0.0159   0.08444671
    90   -0.0004   -0.0072   0.0098   0.0116   -0.0131   0.08444701
    91   -0.0005   -0.0085   0.0016   0.0174   -0.0055   0.08444728
    92   -0.0004   -0.0060   -0.0059   0.0150   0.0029   0.08444756
    93   -0.0002   -0.0015   -0.0098   0.0068   0.0085   0.08444785
    94   0.0000   0.0030   -0.0089   -0.0029   0.0095   0.08444815
    95   0.0001   0.0054   -0.0045   -0.0098   0.0061   0.08444843
    96   0.0001   0.0052   0.0011   -0.0115   0.0005   0.08444872
    97   -0.0000   0.0029   0.0052   -0.0081   -0.0046   0.08444901
    98   -0.0002   -0.0003   0.0065   -0.0020   -0.0071   0.08444930
    99   -0.0003   -0.0028   0.0049   0.0039   -0.0066   0.08444960
   100   -0.0003   -0.0037   0.0015   0.0072   -0.0037   0.08444989
   101   -0.0003   -0.0029   -0.0020   0.0069   0.0000   0.08445017
   102   -0.0002   -0.0011   -0.0040   0.0038   0.0028   0.08445045
   103   -0.0002   0.0009   -0.0041   -0.0005   0.0036   0.08445073
   104   -0.0001   0.0022   -0.0024   -0.0038   0.0025   0.08445100
   105   -0.0001   0.0024   -0.0000   -0.0051   0.0001   0.08445128
   106   -0.0002   0.0015   0.0020   -0.0040   -0.0022   0.08445155
   107   -0.0003   0.0002   0.0028   -0.0015   -0.0037   0.08445182
   108   -0.0003   -0.0010   0.0023   0.0011   -0.0037   0.08445210
   109   -0.0004   -0.0016   0.0010   0.0028   -0.0027   0.08445237
   110   -0.0004   -0.0014   -0.0006   0.0030   -0.0012   0.08445263
   111   -0.0004   -0.0007   -0.0016   0.0019   0.0001   0.08445271
   112   -0.0003   0.0002   -0.0018   0.0001   0.0006   0.08445278
   113   -0.0003   0.0009   -0.0012   -0.0015   0.0002   0.08445286
   114   -0.0003   0.0010   -0.0002   -0.0023   -0.0007   0.08445293
   115   -0.0004   0.0008   0.0007   -0.0020   -0.0018   0.08445300
   116   -0.0004   0.0002   0.0012   -0.0010   -0.0026   0.08445308
   117   -0.0005   -0.0003   0.0011   0.0001   -0.0029   0.08445315
   118   -0.0005   -0.0006   0.0006   0.0010   -0.0026   0.08445322
   119   -0.0005   -0.0006   -0.0001   0.0012   -0.0020   0.08445329
   120   -0.0006   -0.0004   -0.0006   0.0008   -0.0015   0.08445336
   121   -0.0006   0.0000   -0.0008   0.0000   -0.0013   0.08445343
   122   -0.0006   0.0003   -0.0006   -0.0007   -0.0014   0.08445349
   123   -0.0006   0.0005   -0.0002   -0.0011   -0.0019   0.08445355
   124   -0.0007   0.0004   0.0002   -0.0011   -0.0025   0.08445361
   125   -0.0007   0.0001   0.0005   -0.0008   -0.0030   0.08445367
   126   -0.0008   -0.0001   0.0005   -0.0003   -0.0032   0.08445371
   127   -0.0008   -0.0003   0.0003   0.0001   -0.0032   0.08445376
   128   -0.0009   -0.0003   0.0000   0.0003   -0.0031   0.08445417
   129   -0.0009   -0.0002   -0.0002   0.0002   -0.0030   0.08445449
   130   -0.0009   -0.0000   -0.0004   -0.0002   -0.0030   0.08445471
   131   -0.0010   0.0001   -0.0003   -0.0005   -0.0032   0.08445483
   132   -0.0010   0.0002   -0.0001   -0.0007   -0.0035   0.08445502
   133   -0.0011   0.0002   0.0000   -0.0008   -0.0039   0.08445522
   134   -0.0011   0.0001   0.0002   -0.0007   -0.0043   0.08445526
   135   -0.0012   -0.0000   0.0002   -0.0005   -0.0046   0.08445552
   136   -0.0010   -0.0001   0.0002   -0.0003   -0.0048   0.08445560
   137   -0.0007   0.0003   0.0003   -0.0001   -0.0049   0.08445564
   138   -0.0004   0.0006   0.0008   0.0004   -0.0048   0.08445590
   139   -0.0004   0.0005   0.0015   0.0016   -0.0043   0.08445595
   140   -0.0002   -0.0004   0.0016   0.0032   -0.0031   0.08445627
   141   -0.0000   -0.0013   0.0007   0.0044   -0.0012   0.08445840
   142   0.0000   -0.0015   -0.0007   0.0045   0.0011   0.08446058
   143   0.0001   -0.0011   -0.0021   0.0030   0.0030   0.08446062
   144   0.0002   -0.0001   -0.0027   0.0005   0.0039   0.08446097
   145   0.0002   0.0010   -0.0023   -0.0021   0.0035   0.08446118
   146   0.0001   0.0016   -0.0009   -0.0037   0.0020   0.08446146
   147   0.0001   0.0014   0.0006   -0.0039   0.0001   0.08446153
   148   0.0000   0.0008   0.0017   -0.0026   -0.0016   0.08446160
   149   -0.0001   -0.0001   0.0021   -0.0006   -0.0025   0.08446194
   150   -0.0001   -0.0008   0.0016   0.0013   -0.0023   0.08446215
   151   -0.0001   -0.0012   0.0006   0.0024   -0.0013   0.08446250
   152   -0.0001   -0.0010   -0.0005   0.0024   -0.0001   0.08446284
   153   -0.0001   -0.0005   -0.0013   0.0015   0.0010   0.08446306
   154   -0.0000   0.0002   -0.0014   0.0001   0.0013   0.08446328
   155   0.0000   0.0007   -0.0009   -0.0011   0.0011   0.08446350
   156   0.0000   0.0008   -0.0001   -0.0016   0.0004   0.08446390
   157   -0.0000   0.0006   0.0006   -0.0014   -0.0004   0.08446431
   158   -0.0000   0.0001   0.0009   -0.0006   -0.0010   0.08446456
   159   -0.0001   -0.0003   0.0008   0.0003   -0.0011   0.08446483
   160   -0.0001   -0.0005   0.0004   0.0009   -0.0008   0.08446512
   161   -0.0001   -0.0005   -0.0001   0.0010   -0.0003   0.08446541
   162   -0.0001   -0.0003   -0.0005   0.0007   0.0002   0.08446572
   163   -0.0000   0.0000   -0.0006   0.0002   0.0004   0.08446604
   164   -0.0000   0.0003   -0.0005   -0.0004   0.0004   0.08446637
   165   -0.0000   0.0003   -0.0001   -0.0007   0.0001   0.08446670
   166   -0.0000   0.0003   0.0002   -0.0007   -0.0003   0.08446703
   167   -0.0001   0.0001   0.0004   -0.0004   -0.0006   0.08446737
   168   -0.0001   -0.0001   0.0004   0.0000   -0.0006   0.08446771
   169   -0.0001   -0.0002   0.0002   0.0003   -0.0006   0.08446805
   170   -0.0001   -0.0002   -0.0000   0.0004   -0.0004   0.08446840
   171   -0.0001   -0.0001   -0.0002   0.0003   -0.0002   0.08446874
   172   -0.0001   -0.0000   -0.0003   0.0001   -0.0000   0.08446908
   173   -0.0001   0.0001   -0.0002   -0.0002   -0.0001   0.08446932
   174   -0.0001   0.0001   -0.0001   -0.0003   -0.0002   0.08446955
   175   -0.0001   0.0001   0.0001   -0.0003   -0.0004   0.08446978
   176   -0.0001   0.0001   0.0002   -0.0002   -0.0005   0.08447001
   177   -0.0001   -0.0000   0.0002   -0.0001   -0.0006   0.08447023
   178   -0.0001   -0.0001   0.0001   0.0001   -0.0006   0.08447046
   179   -0.0001   -0.0001   0.0000   0.0002   -0.0005   0.08447070
   180   -0.0001   -0.0001   -0.0001   0.0001   -0.0004   0.08447104
   181   -0.0001   -0.0000   -0.0001   0.0000   -0.0004   0.08447138
   182   -0.0001   0.0000   -0.0001   -0.0001   -0.0004   0.08447173
   183   -0.0002   0.0001   -0.0001   -0.0002   -0.0005   0.08447207
   184   -0.0002   0.0001   0.0000   -0.0002   -0.0006   0.08447241
   185   -0.0002   0.0000   0.0001   -0.0002   -0.0007   0.08447275
   186   -0.0002   -0.0000   0.0001   -0.0001   -0.0007   0.08447309
   187   -0.0002   -0.0000   0.0001   -0.0000   -0.0007   0.08447343
   188   -0.0002   -0.0000   0.0000   0.0000   -0.0007   0.08447376
   189   -0.0002   -0.0000   -0.0000   0.0000   -0.0007   0.08447408
   190   -0.0002   -0.0000   -0.0001   -0.0000   -0.0007   0.08447436
   191   -0.0002   0.0000   -0.0001   -0.0001   -0.0008   0.08447458
   192   -0.0002   0.0000   -0.0000   -0.0001   -0.0008   0.08447480
   193   -0.0002   0.0000   -0.0000   -0.0002   -0.0009   0.08447511
   194   -0.0003   0.0000   0.0000   -0.0002   -0.0010   0.08447517
   195   -0.0002   0.0000   0.0001   -0.0001   -0.0010   0.08447524
   196   -0.0002   0.0001   0.0001   -0.0000   -0.0011   0.08447543
   197   -0.0001   0.0001   0.0002   0.0001   -0.0011   0.08447562
   198   -0.0001   0.0000   0.0003   0.0004   -0.0010   0.08447581
   199   -0.0001   -0.0001   0.0002   0.0006   -0.0007   0.08447600
   200   -0.0000   -0.0002   0.0001   0.0008   -0.0004   0.08447619
   201   -0.0000   -0.0002   -0.0001   0.0007   0.0000   0.08447638
   202   0.0000   -0.0001   -0.0003   0.0005   0.0004   0.08447657
   203   0.0000   -0.0000   -0.0004   0.0001   0.0005   0.08447676
   204   0.0001   0.0001   -0.0003   -0.0002   0.0005   0.08447696
   205   0.0000   0.0003   -0.0001   -0.0005   0.0003   0.08447715
   206   0.0000   0.0002   0.0001   -0.0005   0.0001   0.08447735
   207   0.0000   0.0001   0.0003   -0.0003   -0.0001   0.08447749
   208   0.0000   -0.0001   0.0003   0.0000   -0.0002   0.08447772
   209   0.0000   -0.0001   0.0002   0.0003   -0.0001   0.08447787
   210   0.0000   -0.0002   0.0000   0.0004   0.0001   0.08447806
   211   0.0001   -0.0001   -0.0001   0.0003   0.0003   0.08447834
   212   0.0001   -0.0000   -0.0002   0.0002   0.0004   0.08447876
   213   0.0001   0.0001   -0.0002   -0.0000   0.0004   0.08447882
   214   0.0001   0.0001   -0.0001   -0.0001   0.0004   0.08447887
   215   0.0001   0.0001   0.0000   -0.0001   0.0003   0.08447891
   216   0.0001   0.0000   0.0001   -0.0001   0.0002   0.08447939
   217   0.0001   -0.0000   0.0001   0.0001   0.0002   0.08447944
   218   0.0001   -0.0001   0.0001   0.0002   0.0003   0.08447983
   219   0.0001   -0.0001   0.0000   0.0002   0.0004   0.08448025
   220   0.0002   -0.0000   -0.0000   0.0002   0.0005   0.08448066
   221   0.0002   -0.0000   -0.0001   0.0002   0.0006   0.08448106
   222   0.0002   0.0000   -0.0001   0.0001   0.0007   0.08448134
   223   0.0002   -0.0000   -0.0001   0.0001   0.0008   0.08448146
   224   0.0002   0.0000   -0.0000   0.0000   0.0008   0.08448165
   225   0.0001   -0.0000   -0.0001   -0.0000   0.0008   0.08448184
   226   0.0001   -0.0000   -0.0001   -0.0001   0.0008   0.08448203
   227   0.0001   -0.0000   -0.0001   -0.0002   0.0007   0.08448222
   228   0.0001   -0.0000   -0.0001   -0.0003   0.0006   0.08448241
   229   0.0001   0.0001   -0.0001   -0.0004   0.0004   0.08448260
   230   0.0000   0.0001   0.0000   -0.0005   0.0002   0.08448279
   231   0.0000   0.0001   0.0001   -0.0004   -0.0001   0.08448298
   232   0.0000   0.0001   0.0002   -0.0002   -0.0002   0.08448317
   233   -0.0000   -0.0000   0.0002   0.0000   -0.0003   0.08448337
   234   -0.0000   -0.0001   0.0001   0.0002   -0.0002   0.08448359
   235   -0.0000   -0.0001   0.0000   0.0003   -0.0001   0.08448379
   236   -0.0000   -0.0001   -0.0001   0.0002   0.0000   0.08448391
   237   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.08448409
   238   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08448435
   239   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.08448479
   240   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.08448485
   241   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.08448491
   242   -0.0000   -0.0000   0.0001   -0.0000   -0.0002   0.08448497
   243   -0.0000   -0.0000   0.0001   0.0001   -0.0002   0.08448504
   244   -0.0000   -0.0001   0.0000   0.0001   -0.0001   0.08448510
   245   -0.0000   -0.0001   -0.0000   0.0001   -0.0000   0.08448517
   246   -0.0000   -0.0000   -0.0001   0.0001   0.0000   0.08448524
   247   -0.0000   0.0000   -0.0001   -0.0000   0.0000   0.08448531
   248   -0.0000   0.0000   -0.0000   -0.0001   -0.0000   0.08448538
   249   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.08448545
   250   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.08448552
   251   -0.0000   0.0000   0.0001   -0.0000   -0.0001   0.08448560
   252   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.08448585
   253   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.08448613
   254   -0.0000   -0.0000   -0.0000   0.0001   -0.0001   0.08448644
   255   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.08448678
   256   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.08448712
   257   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.08448734
   258   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.08448756
   259   -0.0001   0.0000   0.0000   -0.0001   -0.0002   0.08448778
   260   -0.0001   0.0000   0.0000   -0.0001   -0.0002   0.08448800
   261   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.08448822
   262   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.08448863
   263   -0.0001   -0.0000   -0.0000   -0.0000   -0.0003   0.08448904
   264   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.08448926
   265   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.08448949
   266   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.08448971
   267   -0.0001   0.0000   0.0000   -0.0001   -0.0004   0.08448993
   268   -0.0001   0.0000   0.0000   -0.0001   -0.0004   0.08449015
   269   -0.0001   0.0000   0.0000   -0.0001   -0.0005   0.08449038
   270   -0.0001   -0.0000   0.0000   -0.0001   -0.0005   0.08449079
   271   -0.0002   -0.0000   -0.0000   -0.0000   -0.0005   0.08449120
   272   -0.0002   -0.0000   -0.0000   -0.0001   -0.0006   0.08449161
   273   -0.0002   -0.0000   -0.0000   -0.0001   -0.0006   0.08449201
   274   -0.0002   -0.0000   -0.0000   -0.0001   -0.0006   0.08449223
   275   -0.0002   0.0000   -0.0000   -0.0001   -0.0007   0.08449258
   276   -0.0002   0.0000   -0.0000   -0.0002   -0.0008   0.08449291
   277   -0.0002   0.0000   0.0000   -0.0001   -0.0008   0.08449298
   278   -0.0002   0.0000   0.0000   -0.0001   -0.0009   0.08449331
   279   -0.0002   0.0000   0.0001   -0.0001   -0.0010   0.08449341
   280   -0.0002   0.0000   0.0001   -0.0000   -0.0010   0.08449360
   281   -0.0001   0.0001   0.0001   0.0001   -0.0010   0.08449379
   282   -0.0001   0.0000   0.0002   0.0003   -0.0009   0.08449398
   283   -0.0001   -0.0000   0.0002   0.0005   -0.0007   0.08449417
   284   -0.0000   -0.0001   0.0001   0.0007   -0.0004   0.08449436
   285   -0.0000   -0.0002   -0.0001   0.0007   -0.0001   0.08449455
   286   0.0000   -0.0002   -0.0002   0.0005   0.0003   0.08449474
   287   0.0000   -0.0000   -0.0004   0.0002   0.0005   0.08449493
   288   0.0000   0.0001   -0.0003   -0.0001   0.0005   0.08449513
   289   0.0000   0.0002   -0.0002   -0.0004   0.0003   0.08449532
   290   0.0000   0.0002   0.0001   -0.0004   0.0001   0.08449554
   291   0.0000   0.0001   0.0002   -0.0003   -0.0001   0.08449567
   292   0.0000   -0.0000   0.0003   -0.0000   -0.0001   0.08449577
   293   0.0000   -0.0001   0.0002   0.0002   -0.0001   0.08449590
   294   0.0000   -0.0002   0.0001   0.0003   0.0001   0.08449605
   295   0.0001   -0.0001   -0.0001   0.0003   0.0002   0.08449628
   296   0.0001   -0.0000   -0.0002   0.0002   0.0004   0.08449660
   297   0.0001   0.0000   -0.0002   0.0000   0.0004   0.08449700
   298   0.0001   0.0001   -0.0001   -0.0001   0.0004   0.08449705
   299   0.0001   0.0001   0.0000   -0.0001   0.0003   0.08449710
   300   0.0001   0.0000   0.0001   -0.0001   0.0003   0.08449750
   301   0.0001   -0.0000   0.0001   0.0000   0.0002   0.08449754
   302   0.0001   -0.0001   0.0001   0.0001   0.0003   0.08449803
   303   0.0001   -0.0001   0.0000   0.0002   0.0004   0.08449808
   304   0.0001   -0.0001   -0.0000   0.0002   0.0005   0.08449844
   305   0.0001   -0.0000   -0.0001   0.0002   0.0006   0.08449878
   306   0.0002   0.0000   -0.0001   0.0001   0.0006   0.08449909
   307   0.0002   0.0000   -0.0001   -0.0000   0.0007   0.08449927
   308   0.0001   0.0001   0.0000   -0.0000   0.0006   0.08449949
   309   0.0002   0.0000   0.0000   -0.0000   0.0006   0.08449969
   310   0.0002   -0.0000   0.0000   0.0000   0.0006   0.08449988
   311   0.0001   -0.0000   -0.0000   0.0000   0.0006   0.08450007
   312   0.0001   -0.0000   -0.0001   -0.0000   0.0006   0.08450026
   313   0.0001   -0.0001   -0.0001   -0.0001   0.0006   0.08450045
   314   0.0001   0.0000   -0.0002   -0.0003   0.0005   0.08450064
   315   0.0000   0.0001   -0.0001   -0.0004   0.0003   0.08450082
   316   0.0000   0.0002   0.0000   -0.0005   0.0001   0.08450101
   317   0.0000   0.0001   0.0002   -0.0004   -0.0001   0.08450121
   318   -0.0000   0.0000   0.0002   -0.0001   -0.0003   0.08450140
   319   -0.0000   -0.0001   0.0002   0.0001   -0.0003   0.08450162
   320   -0.0000   -0.0001   0.0001   0.0003   -0.0002   0.08450181
   321   -0.0000   -0.0001   -0.0000   0.0003   -0.0000   0.08450193
   322   -0.0000   -0.0001   -0.0002   0.0002   0.0001   0.08450209
   323   -0.0000   0.0000   -0.0002   0.0000   0.0001   0.08450234
   324   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08450273
   325   -0.0000   0.0001   -0.0000   -0.0002   -0.0000   0.08450278
   326   -0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08450284
   327   -0.0000   0.0000   0.0001   -0.0001   -0.0002   0.08450290
   328   -0.0000   -0.0000   0.0001   0.0000   -0.0002   0.08450295
   329   -0.0000   -0.0001   0.0001   0.0001   -0.0002   0.08450302
   330   -0.0000   -0.0001   -0.0000   0.0001   -0.0001   0.08450308
   331   -0.0000   -0.0000   -0.0001   0.0001   -0.0000   0.08450315
   332   -0.0000   -0.0000   -0.0001   0.0000   -0.0000   0.08450321
   333   -0.0000   0.0000   -0.0001   -0.0001   -0.0000   0.08450328
   334   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.08450335
   335   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.08450342
   336   -0.0000   0.0000   0.0000   -0.0001   -0.0002   0.08450348
   337   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.08450355
   338   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.08450362
   339   -0.0001   -0.0000   -0.0000   0.0000   -0.0002   0.08450368
   340   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.08450375
   341   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.08450382
   342   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.08450388
   343   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.08450393
   344   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.08450433
   345   -0.0002   0.0000   0.0000   -0.0001   -0.0005   0.08450472
   346   -0.0001   -0.0000   0.0000   -0.0001   -0.0006   0.08450506
   347   -0.0002   0.0000   0.0000   -0.0001   -0.0006   0.08450535
   348   -0.0002   0.0000   0.0000   -0.0001   -0.0007   0.08450547
   349   -0.0002   0.0000   0.0001   -0.0001   -0.0007   0.08450566
   350   -0.0002   0.0000   0.0001   -0.0000   -0.0007   0.08450585
   351   -0.0001   -0.0000   0.0001   0.0001   -0.0007   0.08450604
   352   -0.0001   -0.0000   0.0001   0.0001   -0.0007   0.08450623
   353   -0.0001   -0.0000   0.0001   0.0002   -0.0006   0.08450642
   354   -0.0001   0.0000   0.0001   0.0003   -0.0005   0.08450661
   355   -0.0001   -0.0000   0.0001   0.0003   -0.0003   0.08450680
   356   -0.0000   -0.0001   -0.0000   0.0004   -0.0002   0.08450699
   357   -0.0000   -0.0001   -0.0001   0.0003   0.0000   0.08450718
   358   -0.0000   -0.0000   -0.0002   0.0002   0.0001   0.08450737
   359   -0.0000   0.0000   -0.0002   -0.0000   0.0002   0.08450757
   360   0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08450776
   361   0.0000   0.0001   -0.0000   -0.0002   0.0000   0.08450790
   362   0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08450802
   363   0.0000   0.0000   0.0001   -0.0001   -0.0001   0.08450814
   364   0.0000   -0.0000   0.0001   0.0001   -0.0001   0.08450832
   365   -0.0000   -0.0001   0.0000   0.0001   -0.0001   0.08450857
   366   0.0000   -0.0001   -0.0000   0.0001   0.0000   0.08450901
   367   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08450906
   368   0.0000   0.0000   -0.0001   0.0000   0.0001   0.08450912
   369   0.0000   0.0000   -0.0001   -0.0001   0.0001   0.08450918
   370   0.0000   0.0000   -0.0000   -0.0001   0.0000   0.08450925
   371   0.0000   0.0000   0.0000   -0.0001   -0.0000   0.08450931
   372   0.0000   0.0000   0.0001   -0.0000   -0.0000   0.08450938
   373   0.0000   -0.0000   0.0000   0.0000   -0.0000   0.08450945
   374   0.0000   -0.0000   0.0000   0.0001   -0.0000   0.08450952
   375   0.0000   -0.0000   -0.0000   0.0001   0.0000   0.08450959
   376   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.08450966
   377   0.0000   0.0000   -0.0000   0.0000   0.0001   0.08450973
   378   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.08450999
