
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0119   1.1325   0.8137   -2.3004   -0.4981   4.47084921
    64   0.1372   0.2766   2.3848   -0.5557   -1.2789   4.47084962
    65   0.0514   -0.7501   1.9042   1.7632   -0.9570   5.08289918
    66   0.0195   -1.2927   -0.3426   2.6365   0.2383   5.21973389
    67   -0.1272   -0.5631   -2.4044   1.1391   1.2698   5.21973430
    68   -0.0602   0.6213   -2.3803   -1.4544   1.1903   5.63419320
    69   -0.0321   1.4178   -0.1385   -2.8494   0.0192   6.20729179
    70   0.1180   0.8174   2.3400   -1.6467   -1.2101   6.20729276
    71   0.0993   -0.4780   2.7523   1.1195   -1.3597   6.20729323
    72   0.0438   -1.4611   0.6288   2.9773   -0.2455   7.28228107
    73   -0.0881   -1.0726   -2.1786   2.1366   1.1522   7.28228153
    74   -0.1667   0.2955   -3.0722   -0.7212   1.5443   7.28228181
    75   -0.0542   1.4144   -1.2218   -3.0585   0.5211   8.69140302
    76   0.0371   1.3684   1.8573   -2.7333   -1.0577   8.69140350
    77   0.2007   -0.0139   3.3858   0.1231   -1.7753   8.69140409
    78   0.0646   -1.3250   1.9629   3.0202   -0.9295   10.24979302
    79   0.0113   -1.6719   -1.3435   3.3894   0.8133   10.24979340
    80   -0.2097   -0.3514   -3.6023   0.6922   1.9298   10.24979604
    81   -0.0760   1.1713   -2.7609   -2.7480   1.3806   11.70411147
    82   -0.0266   1.9279   0.6492   -3.9330   -0.4344   11.84800587
    83   0.1940   0.7843   3.6643   -1.5821   -1.9413   11.84800769
    84   0.0896   -0.9856   3.5034   2.3024   -1.7549   12.98664130
    85   0.0454   -2.1285   0.0797   4.2887   0.0381   14.12480759
    86   -0.1836   -1.1762   -3.5856   2.3740   1.8595   14.12480885
    87   -0.1005   0.7671   -4.0953   -1.7966   2.0260   14.16589092
    88   -0.0635   2.2600   -0.7674   -4.4821   0.3151   16.27990525
    89   0.1586   1.5159   3.4166   -3.0311   -1.7410   16.27990640
    90   0.2325   -0.5566   4.5279   1.2932   -2.2230   16.27991055
    91   0.0786   -2.1846   1.5465   4.6073   -0.6217   19.33560318
    92   -0.0810   -1.9346   -3.0161   3.8304   1.6816   19.33560434
    93   -0.2929   0.1807   -5.0054   -0.5397   2.5892   19.33560546
    94   -0.0931   2.0763   -2.5896   -4.6594   1.1874   22.89555380
    95   0.0059   2.3968   2.3506   -4.8341   -1.3957   22.89555497
    96   0.3198   0.3346   5.4091   -0.6039   -2.8854   22.89555643
    97   0.1099   -1.8776   3.8003   4.3766   -1.8746   26.43189848
    98   0.0472   -2.8213   -1.3741   5.7509   0.8768   26.43189971
    99   -0.3051   -0.9570   -5.5762   1.9592   2.9830   26.43190113
   100   -0.1284   1.5958   -4.9669   -3.7459   2.5112   29.41523974
   101   -0.0588   3.1377   0.2360   -6.3741   -0.2395   31.29118958
   102   0.2870   1.6000   5.4924   -3.2489   -2.8687   31.29119088
   103   0.1475   -1.2634   5.9542   2.9608   -2.9610   32.22657395
   104   0.0881   -3.3727   0.8581   6.7261   -0.3231   36.43267974
   105   -0.2529   -2.1513   -5.2641   4.3157   2.6975   36.43268092
   106   -0.3173   0.9365   -6.6875   -2.1846   3.2913   36.43268234
   107   -0.1131   3.3266   -2.0414   -6.9556   0.8095   43.08783304
   108   0.1480   2.7832   4.7269   -5.5211   -2.5973   43.08783417
   109   0.4275   -0.4068   7.4322   1.1004   -3.8180   43.08783530
   110   0.1359   -3.1842   3.5753   7.0762   -1.6109   51.09841958
   111   -0.0316   -3.4873   -3.7967   7.0181   2.2258   51.09842071
   112   -0.4806   -0.3385   -8.0891   0.5403   4.2982   51.09842179
   113   -0.1612   2.9117   -5.3879   -6.7503   2.6320   59.31910065
   114   -0.0636   4.1536   2.3964   -8.4584   -1.5005   59.31910283
   115   0.4713   1.2529   8.4141   -2.5606   -4.5112   59.31910385
   116   0.1883   -2.4984   7.1861   5.8766   -3.6311   66.41385784
   117   0.0809   -4.6631   -0.6870   9.4953   0.5459   69.68460632
   118   -0.4396   -2.2479   -8.3583   4.5626   4.3864   69.68461040
   119   -0.2186   2.0127   -8.7565   -4.7185   4.3654   72.99852640
   120   -0.1258   5.0529   -0.9898   -10.1094   0.3289   81.65001340
   121   0.3947   3.1079   8.0562   -6.2460   -4.1443   81.65001486
   122   0.4389   -1.5136   9.9436   3.5390   -4.9022   81.65001619
   123   0.1648   -5.0579   2.7709   10.4993   -1.0887   96.25839522
   124   -0.2525   -4.0536   -7.3238   8.0530   3.9783   96.25840113
   125   -0.6273   0.7603   -11.0844   -1.9690   5.6599   96.25840442
   126   -0.1997   4.8644   -5.0279   -10.7229   2.2310   114.30316253
   127   0.0745   5.1178   6.0069   -10.2779   -3.4879   114.30317029
   128   0.7212   0.3242   12.1230   -0.3987   -6.4176   114.30317128
   129   0.2382   -4.4854   7.7353   10.3477   -3.7456   133.28602329
   130   0.0810   -6.1488   -3.9859   12.5069   2.4656   133.28602437
   131   -0.7221   -1.6759   -12.7023   3.4032   6.8138   133.28602533
   132   -0.2791   3.8837   -10.4885   -9.1364   5.2882   150.05087889
   133   -0.1130   6.9594   1.4346   -14.1879   -1.0488   155.70582767
   134   0.6709   3.1950   12.7111   -6.4760   -6.6941   155.70582861
   135   0.3256   -3.1727   12.9476   7.4349   -6.4660   165.38533072
   136   0.1804   -7.5886   1.1182   15.2200   -0.3004   183.39332920
   137   -0.6121   -4.5241   -12.3108   9.1033   6.3511   183.39333012
   138   -0.6047   2.4134   -14.8375   -5.6493   7.3233   183.39333146
   139   -0.2414   7.6988   -3.7841   -15.8594   1.4777   215.49875299
   140   0.4214   5.9293   11.3157   -11.7940   -6.0772   215.49875394
   141   0.9211   -1.3457   16.5657   3.3826   -8.4044   215.49875487
   142   0.2964   -7.4312   7.0935   16.2469   -3.0965   256.17383202
   143   -0.1508   -7.5276   -9.4491   15.0875   5.4397   256.17383301
   144   -1.0813   -0.2338   -18.1871   0.0304   9.5915   256.17383384
   145   -0.3527   6.9007   -11.1311   -15.8409   5.3416   299.92111304
   146   -0.0966   9.1166   6.5304   -18.5207   -3.9985   299.92111911
   147   1.1036   2.2352   19.1870   -4.4932   -10.2903   299.92111989
   148   0.4137   -6.0289   15.3377   14.1727   -7.7096   339.48877558
   149   0.1580   -10.4033   -2.7359   21.2199   1.9054   348.49367686
   150   -1.0230   -4.5404   -19.3384   9.1873   10.2129   348.49367764
   151   -0.4855   4.9908   -19.1645   -11.6831   9.5841   375.13249642
   152   -0.2595   11.4075   -1.1376   -22.9272   0.1667   412.40134703
   153   0.9483   6.5860   18.8145   -13.2701   -9.7304   412.40134785
   154   0.8050   -3.8359   22.1531   8.9840   -10.9460   412.40134946
   155   0.3543   -11.7460   5.0920   23.9528   -1.9885   482.18298354
   156   -0.7052   -8.6438   -17.5009   17.2224   9.2652   482.18298451
   157   -1.3439   2.3566   -24.7290   -5.7613   12.4396   482.18298538
   158   -0.4368   11.3671   -9.8807   -24.5983   4.2215   573.44939975
   159   0.2943   11.0280   14.8975   -22.0352   -8.4893   573.44940088
   160   1.6156   -0.0822   27.2471   0.9245   -14.2934   573.44940192
   161   0.5216   -10.6416   15.8529   24.2689   -7.5147   674.19104377
   162   0.0945   -13.4666   -10.7429   27.3081   6.5086   674.19104567
   163   -1.6854   -2.8635   -28.9718   5.6498   15.5236   674.19104699
   164   -0.6114   9.3978   -22.2704   -22.0538   11.1420   767.97396841
   165   -0.2176   15.5199   5.1458   -31.6609   -3.4500   778.04318418
   166   1.5598   6.3430   29.4491   -12.8053   -15.5997   778.04318540
   167   0.7221   -7.8967   28.2269   18.4514   -14.1400   850.72369521
   168   0.3670   -17.1220   0.7214   34.4972   0.2641   925.19748486
   169   -1.4730   -9.4947   -28.7992   19.1633   14.9337   925.19748575
   170   -0.8104   6.1384   -32.9708   -14.3772   16.3109   926.69572896
   171   -0.5151   18.1699   -6.2484   -36.0350   2.5741   1064.20220898
   172   1.2706   12.2183   27.4217   -24.4378   -13.9746   1064.20221003
   173   1.8778   -4.4401   36.4283   10.3173   -17.8903   1064.20221104
   174   0.6373   -17.5418   12.5236   37.0214   -5.0435   1261.96638871
   175   -0.6425   -15.5842   -24.1663   30.8710   13.4884   1261.96639013
   176   -2.3570   1.4001   -40.2512   -4.2233   20.8365   1261.96639543
   177   -0.7513   16.6564   -20.9313   -37.4076   9.6131   1491.77173425
   178   0.0390   19.2991   18.7764   -38.9400   -11.1598   1491.77173697
   179   2.5684   2.7570   43.4706   -5.0067   -23.1976   1491.77174269
   180   0.8905   -15.0456   30.6661   35.0857   -15.1400   1719.39814824
   181   0.3795   -22.6933   -10.8885   46.2809   6.9651   1719.39815051
   182   -2.4431   -7.7768   -44.7754   15.9158   23.9550   1719.39815875
   183   -1.0323   12.7709   -40.0324   -29.9777   20.2441   1911.06314251
   184   -0.4806   25.2320   1.7391   -51.2482   -1.8346   2034.56254837
   185   2.3019   12.9217   44.0673   -26.2550   -23.0091   2034.56254980
   186   1.1835   -10.0891   47.9178   23.6459   -23.8304   2091.54634831
   187   0.7133   -27.0960   7.0429   54.0220   -2.6793   2365.03104071
   188   -2.0242   -17.3371   -42.1990   34.7869   21.6151   2365.03104245
   189   -2.5659   7.4629   -53.7580   -17.4046   26.4565   2365.03104417
   190   -0.9115   26.6816   -16.5513   -55.8284   6.5723   2795.23597922
   191   1.1735   22.4154   37.8372   -44.4653   -20.8118   2795.23598567
   192   3.4399   -3.1861   59.7212   8.6634   -30.6965   2795.23598718
   193   1.0943   -25.5247   28.8919   56.7672   -13.0365   3311.73830275
   194   -0.2394   -28.0640   -30.3210   56.4926   17.7929   3311.73830689
   195   -3.8582   -2.8171   -64.9639   4.5616   34.5316   3311.73830893
   196   -1.3019   23.3190   -43.4534   -54.0872   21.2455   3840.39523356
   197   -0.5168   33.3929   19.0253   -68.0232   -11.9339   3840.39523772
   198   3.7737   10.1783   67.5189   -20.8087   -36.2038   3840.39524121
   199   1.5188   -19.9844   57.8725   47.0095   -29.2531   4295.35990203
   200   0.6566   -37.4594   -5.2763   76.2870   4.2502   4512.05401463
   201   -3.5219   -18.1583   -67.0092   36.8674   35.1624   4512.05401861
   202   -1.7579   16.0628   -70.4333   -37.6663   35.1166   4717.87506039
   203   -1.0198   40.5632   -8.1900   -81.1503   2.7718   5281.09273707
   204   3.1557   25.0439   64.5301   -50.3452   -33.1919   5281.09273940
   205   3.5589   -12.0474   79.8978   28.1696   -39.3961   5281.09274163
   206   1.3341   -40.5294   22.5223   84.2252   -8.8665   6225.47305743
   207   -1.9968   -32.6486   -58.5479   64.8797   31.8541   6225.47305948
   208   -5.0491   5.9422   -89.0311   -15.4660   45.5094   6225.47306010
   209   -1.6197   38.9429   -40.7167   -85.9501   18.1135   7387.61515195
   210   0.5675   41.1826   47.8498   -82.7762   -27.8293   7387.61515327
   211   5.7857   2.8200   97.2916   -3.6889   -51.5514   7387.61515582
   212   1.9284   -35.8445   62.4936   82.7727   -30.3158   8604.66354803
   213   0.6691   -49.4237   -31.4796   100.6023   19.5167   8604.66354964
   214   -5.7707   -13.7183   -101.8074   27.8949   54.6318   8604.66355021
   215   -2.2461   30.9688   -84.5549   -72.8755   42.6678   9674.27939902
   216   -0.9187   55.8801   10.9378   -113.9323   -8.0856   10058.39847112
   217   5.3663   25.8898   101.7352   -52.5043   -53.5539   10058.39847185
   218   2.6173   -25.2250   104.1639   59.1271   -52.0143   10655.01422183
   219   1.4646   -60.8678   9.5278   122.0435   -2.7067   11832.56994965
   220   -4.8808   -36.5051   -98.4207   73.4605   50.7561   11832.56995097
   221   -4.9434   19.1331   -119.1675   -44.7849   58.8179   11832.57028419
   222   -1.9768   61.5780   -30.9732   -127.0773   12.1147   13910.57670962
   223   3.3093   47.7912   90.1960   -95.1318   -48.5856   13910.57671294
   224   7.4241   -10.4111   132.9825   26.3452   -67.6105   13910.57697193
   225   2.3821   -59.3385   57.7502   130.0300   -25.3360   16525.80258035
   226   -1.1345   -60.6609   -74.9399   121.6771   43.2262   16525.80258252
   227   -8.6748   -2.3721   -145.8726   1.3691   77.0097   16525.80258716
   228   -2.8540   55.0035   -90.2197   -126.4256   43.4015   19323.86675722
   229   -0.8274   73.3156   51.2529   -149.0434   -31.4711   19323.86675952
   230   8.8065   18.5035   153.6024   -37.3065   -82.4117   19323.86743166
   231   3.3858   -47.9189   123.8419   112.6966   -62.3214   21836.45997621
   232   1.3062   -83.4445   -20.6156   170.3697   14.5743   22491.38302124
   233   -8.1534   -37.0117   -154.4227   74.9674   81.5961   22491.38302434
   234   -3.9570   39.4164   -154.3553   -92.4029   77.2542   24101.54812878
   235   -2.1436   91.3392   -10.6425   -183.7460   2.1200   26586.68009919
   236   7.5037   53.4040   149.8344   -107.7094   -77.5627   26586.68010153
   237   6.8307   -30.0184   178.0628   70.4099   -88.1046   26586.68159654
   238   2.8720   -93.4753   42.9692   191.7246   -16.8446   31159.66958280
   239   -5.3893   -70.2707   -138.4524   140.0513   73.8072   31159.66958829
   240   -10.9307   17.5957   -198.8997   -43.5520   100.5161   31159.67006229
   241   -3.5508   90.3344   -82.2695   -196.5043   35.5694   37046.44749535
   242   2.0929   89.5010   116.6477   -179.1983   -66.8049   37046.44750058
   243   12.9896   1.0789   218.7318   3.5123   -115.0766   37046.44750608
   244   4.2621   -84.1905   130.5960   192.6652   -62.3179   43455.36695055
   245   0.9693   -108.8269   -82.2717   221.0474   50.1467   43455.36695471
   246   -13.3870   -25.0176   -231.5861   49.8842   124.2311   43455.36874613
   247   -4.9693   73.8661   -181.7592   -173.5830   91.2223   49322.98090716
   248   -1.8376   124.8130   36.7864   -254.7620   -25.1371   50331.81956221
   249   12.3989   52.9152   234.2886   -107.0175   -123.9775   50331.81956425
   250   5.8065   -61.5037   228.7323   143.9271   -114.5442   54552.56271924
   251   3.0950   -137.2903   10.1931   276.3002   -0.2157   59683.23585312
   252   -11.5952   -77.8263   -228.3455   157.1277   118.2773   59683.23585627
   253   -8.8106   47.4248   -265.5935   -111.1174   131.3896   59683.23939953
   254   -4.2279   142.5992   -57.3041   -288.7652   22.5868   69480.54254122
   255   9.0128   102.0339   213.7520   -203.6610   -112.0360   69480.54254286
   256   15.8452   -30.6451   296.0110   73.7608   -148.0300   69480.54319202
   257   5.2285   -138.0137   113.2571   296.6525   -47.6936   82581.53358411
   258   -4.0291   -130.4099   -183.8089   260.1183   104.1177   82581.53358725
   259   -19.3099   4.0393   -326.5866   -17.9201   170.7544   82581.53612449
   260   -6.2254   129.7288   -184.1518   -294.6489   86.6047   97255.91071886
   261   -0.7384   160.0011   135.5609   -324.1379   -81.6654   97255.91748734
   262   20.4001   30.9001   348.8271   -60.0160   -186.7781   97255.92161296
   263   7.2819   -115.2726   261.8475   270.1489   -130.5991   111153.01109133
   264   2.4568   -185.5155   -69.1678   378.4791   45.6043   111724.40923829
   265   -18.8641   -72.7337   -356.3455   146.5730   189.0763   111724.40924215
   266   -8.6928   97.6827   -334.7662   -227.9288   167.8668   123259.28453404
   267   -4.2826   205.3254   -1.6434   -414.4741   -6.8672   133181.95268246
   268   17.9977   111.1148   349.3558   -224.6222   -181.5568   133181.95268550
   269   9.7847   -76.2415   393.5405   178.6502   -194.9694   134502.12517883
   270   6.1194   -218.5532   69.4994   434.3986   -27.9596   153815.38976653
   271   -15.5847   -144.8316   -333.1478   290.0565   170.2612   153815.39328242
   272   -22.0603   55.3897   -437.0334   -129.0488   214.9633   153815.39445812
   273   -7.5978   212.2575   -145.8264   -447.1583   58.5801   182301.48583316
   274   8.2192   185.6628   294.9078   -368.1404   -163.9685   182301.49578391
   275   28.2081   -19.2560   483.7900   56.0229   -250.0571   182301.49706487
   276   9.2578   -201.9297   246.9008   452.4178   -112.9449   215693.28688817
   277   -0.8437   -230.4309   -230.5718   465.4951   136.8073   215693.30641483
   278   -30.9075   -30.7489   -523.1373   54.7232   279.3161   215693.31299786
   279   -10.7131   182.5027   -364.7790   -425.4605   179.9785   248901.97507378
   280   -4.5067   272.0731   135.7693   -555.2678   -86.4463   248901.99501520
   281   29.5920   91.1687   539.7882   -186.7686   -289.1324   248901.99501819
   282   12.5384   -155.0226   478.6259   364.2492   -242.2369   276946.95401817
   283   5.7967   -302.9724   -24.7326   616.4136   24.2833   294252.71063753
   284   -27.7715   -153.8360   -531.5289   312.9640   278.1646   294252.71813459
   285   -14.4729   122.3868   -575.0151   -287.2240   286.5131   303156.51428432
   286   -8.6381   325.5686   -82.7312   -650.6936   31.1493   342627.75633900
   287   24.3738   207.8968   508.4269   -417.8669   -261.1075   342627.80923521
   288   30.7395   -89.9376   646.6231   210.2532   -318.9396   342627.82525108
   289   11.0373   -321.0112   198.8690   672.3056   -79.3343   404917.40258497
   290   -14.1635   -269.4946   -455.2072   535.4402   250.3898   404917.43320132
   291   -41.3740   38.1204   -718.5163   -103.6822   369.5694   404917.46972461
   292   -13.2899   306.8386   -348.1405   -682.6891   157.3310   479629.20540544
   293   2.8410   337.5836   363.8541   -680.1575   -213.6152   479629.25585615
   294   46.3704   34.4366   781.1641   -56.1548   -415.4622   479629.27229738
   295   15.8160   -279.9652   523.6329   649.6554   -256.2563   555906.48714492
   296   6.2406   -401.5812   -227.1474   818.6863   142.6937   555906.52003599
   297   -45.2549   -123.3215   -811.3251   252.1946   435.2531   555906.52003878
   298   -18.6381   239.5561   -697.1841   -563.6874   352.6424   621359.78831313
   299   -8.0292   450.0771   60.8129   -917.7643   -49.8784   653684.40309276
   300   42.1584   219.5961   804.0645   -446.1976   -422.4564   653684.40309534
   301   22.0525   -191.5749   848.3653   449.8539   -423.5257   681965.57400718
   302   12.3427   -486.3439   103.5128   975.9892   -35.4668   765686.36358697
   303   -37.3656   -303.6645   -772.0943   610.6851   398.4051   765686.39347060
   304   -43.6809   141.7538   -963.1097   -332.5816   476.1352   765686.46111807
   305   -15.9801   485.2597   -279.3140   -1012.2315   110.9634   903510.30279010
   306   23.1517   396.4459   697.3994   -788.1786   -380.6343   903510.34938727
   307   61.1769   -66.7895   1073.2792   175.8592   -549.7649   903510.47451364
   308   19.8070   -465.7320   500.5345   1030.5852   -223.9520   1071752.30764735
   309   -5.9672   -498.8004   -565.4039   1003.9162   329.9401   1071752.39767459
   310   -69.5614   -40.0020   -1170.4565   58.0519   621.2000   1071752.43297606
   311   -23.7778   427.0889   -763.2196   -988.1412   371.5410   1246133.34901411
   312   -8.5427   596.6068   364.6826   -1216.3979   -227.4658   1246133.53374599
   313   68.7158   172.4643   1221.0274   -351.5122   -655.8583   1246133.53374745
   314   27.3241   -367.0867   1027.6541   864.4608   -519.5754   1397596.95706009
   315   11.4523   -672.8755   -115.5947   1372.6329   88.2016   1459995.99151511
   316   -64.0086   -318.3931   -1216.0554   646.6273   639.7873   1459996.11978986
   317   -31.8006   296.6716   -1260.2851   -696.0105   629.4746   1537003.38466413
   318   -18.1497   730.9531   -130.8385   -1465.5329   41.1726   1713985.56806559
   319   57.7052   445.0368   1172.6838   -896.0660   -604.6128   1713985.59804589
   320   62.0329   -222.9209   1436.5409   522.0130   -709.4718   1713985.78404189
   321   23.5607   -734.5820   391.1197   1522.8969   -153.9465   2018138.24174640
   322   -37.6506   -582.7168   -1068.2985   1158.6134   578.4351   2018138.32754110
   323   -90.2963   115.1239   -1602.6269   -295.4047   817.0627   2018138.32754416
   324   -29.4548   707.2085   -716.6331   -1555.6944   316.8373   2396301.91035932
   325   11.7060   736.2147   879.0019   -1479.6510   -509.7636   2396302.01998717
   326   104.2352   41.5178   1753.4482   -45.4189   -928.2800   2396302.08634174
   327   34.9218   -652.1587   1109.1042   1503.7142   -536.5766   2795068.87473260
   328   11.2219   -886.4566   -586.7119   1804.9970   362.5819   2795069.14729709
   329   -104.6375   -237.6684   -1839.1489   481.8810   987.5654   2795069.14729839
   330   -40.0790   564.7121   -1510.5686   -1329.2484   762.0213   3148011.57575062
   331   -16.7555   1005.9347   216.5409   -2051.5141   -156.4474   3260794.73628780
   332   97.2147   457.5077   1841.6158   -929.3247   -970.7277   3260794.84013689
   333   47.1759   -461.5975   1867.7993   1081.4907   -934.0331   3467318.38159958
   334   26.6656   -1096.3637   155.3385   2201.1735   -40.7159   3840037.22025185
   335   -88.8013   -650.6191   -1781.2454   1312.5381   919.9971   3840037.42579472
   336   -86.7770   349.6004   -2142.0511   -819.0141   1058.9156   3840037.61850875
   337   -35.9606   1112.2294   -544.2125   -2291.9138   213.4643   4508797.76605045
   338   61.1628   853.9492   1633.8804   -1703.3403   -877.8849   4508797.98772056
   339   132.8594   -193.5400   2390.3684   486.7353   -1214.3654   4508798.59810405
   340   42.4899   -1071.2363   1025.5938   2343.9420   -448.9912   5354766.70295473
   341   -21.6249   -1086.8458   -1360.8977   2179.2506   783.1646   5354767.01998391
   342   -156.0467   -35.1711   -2623.9573   8.1712   1383.8342   5354767.09328864
   343   -50.8321   994.5113   -1608.7671   -2283.1461   772.3234   6264740.54373339
   344   -34.8866   1315.9029   938.7988   -2673.1502   -574.8930   6264740.64301660
   345   161.1067   301.3596   2736.9149   -662.9497   -1485.3604   6264741.15255679
   346   58.6332   -840.4155   2191.5710   1995.1352   -1129.5410   6992326.55701735
   347   23.2585   -1466.6696   -342.5369   3026.4804   233.3590   7223705.78873449
   348   -143.4532   -662.9525   -2706.0639   1365.7551   1431.8651   7223706.05424746
   349   -71.8336   674.5031   -2738.6667   -1583.7506   1379.0980   7669360.90988845
   350   -38.5721   1599.8519   -240.5618   -3230.9661   69.4505   8490907.50905238
   351   128.5911   960.3669   2596.8638   -1944.2582   -1344.9123   8490908.64823922
   352   130.7823   -500.5007   3146.2114   1175.4239   -1560.7645   8490908.72103005
   353   53.2625   -1620.0855   830.1135   3354.0831   -330.2412   9945093.70504086
   354   -86.2113   -1264.3857   -2364.6226   2526.6195   1275.6572   9945094.85725461
   355   -196.6230   263.6180   -3509.2638   -669.9013   1788.7413   9945095.63066854
   356   -63.7031   1556.1354   -1547.6983   -3418.1247   683.8129   11760555.50854493
   357   27.8100   1605.7975   1947.8913   -3226.9274   -1125.9051   11760555.76025902
   358   228.4908   78.3366   3842.0960   -72.4655   -2031.4460   11760555.76026682
   359   80.0839   -1437.3778   2406.6882   3309.4530   -1161.7515   13685838.29062525
   360   23.2634   -1932.5991   -1307.0227   3944.0284   809.2466   13685838.43506519
   361   -228.9375   -511.5615   -4030.8112   1033.7830   2169.5424   13685838.54786905
   362   -87.6036   1241.8846   -3296.1329   -2927.4830   1665.4726   15384814.34710890
   363   -40.2046   2201.0962   489.5105   -4494.3991   -350.6135   15907065.54322683
   364   213.8153   991.8906   4034.2310   -2027.2292   -2131.6749   15907065.97570344
   365   101.8630   -1009.8114   4082.1039   2370.9058   -2048.3068   16889899.31721766
   366   56.0417   -2396.4312   338.5823   4817.4224   -92.4097   18677288.19889629
   367   -193.8653   -1424.1864   -3896.7087   2873.2910   2010.2255   18677288.19890327
   368   -189.8587   765.7878   -4685.5414   -1789.8397   2315.0558   18677288.24183555
   369   -77.8305   2432.8449   -1189.0896   -5010.8165   466.7040   21871036.99313100
