
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0146   0.2803   -0.8787   -1.0281   0.7255   0.60047453
    64   -0.0013   0.4437   -0.1165   -1.5533   0.0481   0.69760388
    65   0.0096   0.3687   0.7427   -1.2276   -0.6833   0.69760444
    66   0.0177   0.0793   1.2196   -0.1977   -1.0597   0.69760467
    67   0.0171   -0.2649   1.0281   0.9842   -0.8551   0.69760498
    68   0.0019   -0.4716   0.2533   1.6597   -0.1615   0.80258647
    69   -0.0075   -0.4284   -0.6985   1.4298   0.6510   0.80258692
    70   -0.0195   -0.1329   -1.2947   0.3834   1.1294   0.80258715
    71   -0.0194   0.2429   -1.1835   -0.9190   0.9909   0.80258750
    72   -0.0026   0.4967   -0.4061   -1.7566   0.2893   0.91288504
    73   0.0045   0.4903   0.6374   -1.6399   -0.6038   0.91288558
    74   0.0215   0.1915   1.3604   -0.5906   -1.1919   0.91288585
    75   0.0216   -0.2137   1.3425   0.8291   -1.1316   0.91288607
    76   0.0032   -0.5172   0.5749   1.8390   -0.4322   1.02410880
    77   -0.0007   -0.5531   -0.5565   1.8543   0.5387   1.03965194
    78   -0.0232   -0.2552   -1.4126   0.8195   1.2432   1.03965223
    79   -0.0236   0.1765   -1.5017   -0.7103   1.2743   1.03965253
    80   -0.0039   0.5315   -0.7589   -1.9005   0.5904   1.13023501
    81   0.0002   0.6152   0.4530   -2.0676   -0.4527   1.25296767
    82   0.0248   0.3286   1.4521   -1.0667   -1.2784   1.25296798
    83   0.0268   -0.1329   1.6651   0.5697   -1.4117   1.25296831
    84   0.0070   -0.5432   0.9566   1.9497   -0.7520   1.25296874
    85   0.0007   -0.6775   -0.3332   2.2841   0.3607   1.50699412
    86   -0.0248   -0.4086   -1.4828   1.3308   1.3128   1.50699436
    87   -0.0292   0.0833   -1.8330   -0.4099   1.5579   1.50699456
    88   -0.0183   0.5517   -1.1685   -1.9896   0.9300   1.50699485
    89   -0.0015   0.7305   0.1839   -2.5120   -0.2523   1.81855176
    90   0.0213   0.4994   1.4856   -1.6384   -1.3447   1.81855198
    91   0.0279   -0.0162   2.0030   0.1928   -1.7280   1.81855273
    92   0.0232   -0.5477   1.4142   1.9910   -1.1573   1.81855308
    93   0.0016   -0.7876   0.0076   2.7423   0.0852   2.13493571
    94   -0.0207   -0.5982   -1.4583   1.9851   1.3289   2.13493608
    95   -0.0305   -0.0651   -2.1659   0.0832   1.8758   2.13493714
    96   -0.0280   0.5290   -1.6836   -1.9416   1.3910   2.13493753
    97   -0.0025   0.8439   -0.2384   -2.9557   0.1058   2.48537044
    98   0.0180   0.7061   1.4010   -2.3512   -1.2900   2.48537077
    99   0.0337   0.1573   2.3197   -0.3984   -2.0161   2.48537262
   100   0.0327   -0.4988   1.9674   1.8557   -1.6370   2.48537299
   101   0.0037   -0.8966   0.4995   3.1562   -0.3223   2.86362189
   102   -0.0138   -0.8195   -1.3152   2.7354   1.2270   2.86362225
   103   -0.0373   -0.2593   -2.4610   0.7529   2.1474   2.86362263
   104   -0.0370   0.4563   -2.2623   -1.7293   1.8950   2.86362335
   105   -0.0050   0.9435   -0.7910   -3.3380   0.5663   3.25968795
   106   0.0080   0.9369   1.1971   -3.1339   -1.1354   3.25968827
   107   0.0410   0.3709   2.5838   -1.1481   -2.2644   3.25968878
   108   0.0412   -0.3999   2.5635   1.5554   -2.1618   3.25968925
   109   0.0062   -0.9816   1.1127   3.4916   -0.8390   3.65798323
   110   -0.0012   -1.0558   -1.0411   3.5400   1.0096   3.73814620
   111   -0.0442   -0.4929   -2.6811   1.5841   2.3597   3.73814679
   112   -0.0451   0.3287   -2.8658   -1.3278   2.4317   3.73814742
   113   -0.0075   1.0085   -1.4631   -3.6068   1.1390   4.04256230
   114   0.0003   1.1739   0.8434   -3.9446   -0.8460   4.51259659
   115   0.0470   0.6327   2.7557   -2.0539   -2.4261   4.51259683
   116   0.0511   -0.2458   3.1762   1.0600   -2.6924   4.51259711
   117   0.0170   -1.0305   1.8388   3.6998   -1.4462   4.51259756
   118   0.0014   -1.2878   -0.6099   4.3577   0.6713   5.44906501
   119   -0.0455   -0.7870   -2.8060   2.5653   2.4945   5.44906531
   120   -0.0541   0.1469   -3.4946   -0.7423   2.9794   5.44906545
   121   -0.0356   1.0431   -2.2495   -3.7654   1.8001   5.44906572
   122   -0.0026   1.3899   0.3161   -4.7905   -0.4468   6.55056339
   123   0.0403   0.9605   2.8036   -3.1584   -2.5388   6.55056368
   124   0.0532   -0.0163   3.8142   0.3151   -3.2923   6.55056379
   125   0.0446   -1.0316   2.7205   3.7535   -2.2292   6.55056427
   126   0.0031   -1.4982   0.0556   5.2202   0.1264   7.69093342
   127   -0.0388   -1.1495   -2.7452   3.8167   2.5036   7.69093354
   128   -0.0583   -0.1396   -4.1201   0.2140   3.5693   7.69093365
   129   -0.0538   0.9941   -3.2321   -3.6532   2.6722   7.69093377
   130   -0.0051   1.6040   -0.4973   -5.6207   0.2386   8.95278995
   131   0.0334   1.3544   2.6317   -4.5115   -2.4263   8.95279117
   132   0.0643   0.3156   4.4085   -0.8164   -3.8332   8.95279132
   133   0.0625   -0.9349   3.7705   3.4838   -3.1396   8.95279143
   134   0.0073   -1.7026   0.9962   5.9965   -0.6528   10.30913135
   135   -0.0251   -1.5696   -2.4640   5.2403   2.3021   10.30913260
   136   -0.0711   -0.5100   -4.6724   1.4936   4.0787   10.30913274
   137   -0.0709   0.8521   -4.3291   -3.2366   3.6286   10.30913289
   138   -0.0096   1.7896   -1.5526   -6.3355   1.1188   11.72711961
   139   0.0136   1.7919   2.2340   -5.9953   -2.1234   11.72712083
   140   0.0780   0.7227   4.9000   -2.2482   -4.2966   11.72712097
   141   0.0785   -0.7428   4.8987   2.8981   -4.1342   11.72712112
   142   0.0120   -1.8596   2.1661   6.6187   -1.6401   13.14116770
   143   -0.0021   -2.0164   -1.9312   6.7626   1.8778   13.55370954
   144   -0.0840   -0.9567   -5.0793   3.0788   4.4708   13.55371088
   145   -0.0863   0.6059   -5.4713   -2.4597   4.6423   13.55371218
   146   -0.0147   1.9093   -2.8330   -6.8315   2.2085   14.52862119
   147   0.0003   2.2401   1.5526   -7.5276   -1.5660   16.36095291
   148   0.0892   1.2228   5.2182   -3.9708   -4.5950   16.36095415
   149   0.0978   -0.4478   6.0594   1.9494   -5.1359   16.36095529
   150   0.0383   -1.9504   3.5465   7.0056   -2.7915   16.36095729
   151   0.0030   -2.4491   -1.0992   8.3134   1.2339   19.80155595
   152   -0.0836   -1.5196   -5.3001   4.9572   4.7285   19.80155708
   153   -0.1006   0.2526   -6.6623   -1.3225   5.6947   19.80155823
   154   -0.0693   1.9685   -4.3388   -7.1122   3.4884   19.80155997
   155   -0.0047   2.6445   0.5249   -9.1332   -0.7777   23.70256740
   156   0.0763   1.8503   5.2814   -6.0963   -4.7855   23.70256846
   157   0.1012   0.0010   7.2619   0.4868   -6.2715   23.70256949
   158   0.0861   -1.9397   5.2391   7.0643   -4.2987   23.70257142
   159   0.0065   -2.8492   0.1950   9.9347   0.1634   27.81048180
   160   -0.0724   -2.2110   -5.1576   7.3461   4.7091   27.81048297
   161   -0.1110   -0.2999   -7.8347   0.5280   6.7905   27.81048712
   162   -0.1033   1.8640   -6.2104   -6.8591   5.1396   27.81048822
   163   -0.0100   3.0472   -1.0413   -10.6844   0.5361   32.33531904
   164   0.0615   2.6003   4.9315   -8.6641   -4.5526   32.33532018
   165   0.1227   0.6359   8.3737   -1.6806   -7.2839   32.33532182
   166   0.1196   -1.7473   7.2307   6.5231   -6.0254   32.33532595
   167   0.0143   -3.2310   1.9946   11.3859   -1.3279   37.19067540
   168   -0.0452   -3.0078   -4.6026   10.0445   4.3076   37.19067652
   169   -0.1356   -1.0064   -8.8644   2.9738   7.7418   37.19067846
   170   -0.1352   1.5856   -8.2871   -6.0386   6.9516   37.19067999
   171   -0.0189   3.3919   -3.0560   -12.0146   2.2182   42.24110358
   172   0.0229   3.4276   4.1540   -11.4719   -3.9571   42.24110481
   173   0.1485   1.4114   9.2833   -4.4136   -8.1446   42.24110584
   174   0.1495   -1.3732   9.3616   5.3779   -7.9071   42.24110695
   175   0.0231   -3.5189   4.2251   12.5329   -3.2133   47.24653752
   176   -0.0037   -3.8509   -3.5652   12.9190   3.4778   49.24071356
   177   -0.1597   -1.8603   -9.6124   5.9948   8.4610   49.24071468
   178   -0.1652   1.1102   -10.4455   -4.5344   8.8615   49.24071569
   179   -0.0285   3.6110   -5.4937   -12.9255   4.2883   52.25794587
   180   -0.0002   4.2752   2.8413   -14.3638   -2.8851   59.41483200
   181   0.1690   2.3658   9.8710   -7.6859   -8.6936   59.41483304
   182   0.1869   -0.8093   11.5580   3.5635   -9.7956   59.41483400
   183   0.0822   -3.6876   6.8467   13.2508   -5.3940   59.41483552
   184   0.0063   -4.6593   -1.9655   15.8554   2.2536   72.00341472
   185   -0.1545   -2.9347   -10.0039   9.5802   8.9512   72.00341576
   186   -0.1881   0.4273   -12.6981   -2.3372   10.8758   72.00341668
   187   -0.1345   3.7123   -8.3686   -13.4241   6.7535   72.00341801
   188   -0.0088   5.0317   0.8490   -17.4064   -1.3422   85.87461246
   189   0.1438   3.5643   9.9448   -11.7625   -9.0175   85.87461349
   190   0.1927   0.0629   13.8234   0.7114   -11.9440   85.87461436
   191   0.1662   -3.6458   10.0868   13.2915   -8.2863   85.87461560
   192   0.0127   -5.4177   0.5412   18.9042   0.1644   100.66445450
   193   -0.1346   -4.2526   -9.6878   14.1349   8.8550   100.66445553
   194   -0.2119   -0.6352   -14.8975   1.2329   12.9167   100.66445637
   195   -0.1986   3.4943   -11.9307   -12.8770   9.8812   100.66445752
   196   -0.0199   5.7889   -2.1606   -20.3095   1.1734   116.92688086
   197   0.1129   4.9912   9.2403   -16.6355   -8.5431   116.92688699
   198   0.2340   1.2765   15.9054   -3.4369   -13.8423   116.92688782
   199   0.2293   -3.2649   13.8644   12.2132   -11.5627   116.92688892
   200   0.0280   -6.1312   3.9827   21.6198   -2.6886   134.30653758
   201   -0.0810   -5.7633   -8.5948   19.2521   8.0591   134.30654384
   202   -0.2586   -1.9834   -16.8177   5.9090   14.6960   134.30654467
   203   -0.2583   2.9492   -15.8635   -11.2626   13.3180   134.30654572
   204   -0.0365   6.4285   -6.0091   -22.7852   4.3914   152.29416126
   205   0.0374   6.5571   7.7198   -21.9519   -7.3711   152.29416278
   206   0.2827   2.7543   17.5881   -8.6573   -15.4393   152.29416360
   207   0.2849   -2.5365   17.8906   9.9733   -15.1236   152.29416462
   208   0.0451   -6.6590   8.2371   23.7319   -6.2913   170.00124283
   209   -0.0063   -7.3536   -6.5745   24.6807   6.4357   179.04655991
   210   -0.3033   -3.6162   -18.1892   11.6691   16.0125   179.04656074
   211   -0.3159   2.0304   -19.9417   -8.3475   16.9173   179.04656176
   212   -0.0555   6.8284   -10.6515   -24.4526   8.3266   188.05685018
   213   -0.0016   8.1583   5.1879   -27.4089   -5.3059   215.89380176
   214   0.3200   4.5775   18.6688   -14.8773   -16.4454   215.89380254
   215   0.3573   -1.4569   22.0463   6.4968   -18.6834   215.89380348
   216   0.1709   -6.9702   13.2187   25.0583   -10.4235   215.89380554
   217   0.0136   -8.8683   -3.4996   30.2380   4.1046   261.87687719
   218   -0.2864   -5.6657   -18.8841   18.5068   16.9389   261.87687855
   219   -0.3533   0.7134   -24.2018   -4.1108   20.7626   261.87688015
   220   -0.2607   7.0012   -16.1354   -25.3390   13.0611   261.87688246
   221   -0.0168   9.5759   1.3373   -33.1721   -2.3022   311.35612713
   222   0.2708   6.8641   18.7322   -22.6808   -16.9983   311.35612868
   223   0.3672   0.2315   26.3165   0.9608   -22.7484   311.35612933
   224   0.3204   -6.8555   19.4110   25.0188   -15.9634   311.35613066
   225   0.0250   -10.3035   1.3407   35.9759   0.0459   364.63138930
   226   -0.2505   -8.1763   -18.2063   27.1852   16.6595   364.63139090
   227   -0.4043   -1.3264   -28.3319   2.7623   24.5735   364.63139151
   228   -0.3815   6.5542   -22.9114   -24.1872   18.9898   364.63139283
   229   -0.0392   10.9995   -4.4385   -38.6114   2.5127   423.08468578
   230   0.2073   9.5778   17.3234   -31.9300   -16.0393   423.08468805
   231   0.4465   2.5502   30.2175   -6.9757   -26.3094   423.08468867
   232   0.4389   -6.1044   26.5765   22.8795   -22.1810   423.08468990
   233   0.0538   -11.6377   7.9190   41.0599   -5.4111   485.31316690
   234   -0.1449   -11.0413   -16.0619   36.8886   15.0862   485.31317050
   235   -0.4935   -3.8973   -31.9160   11.6961   27.9006   485.31317143
   236   -0.4934   5.4902   -30.3592   -21.0230   25.5043   485.31317270
   237   -0.0715   12.1881   -11.7841   -43.2234   8.6612   549.54111812
   238   0.0598   12.5405   14.3593   -41.9959   -13.7447   549.54112096
   239   0.5379   5.3650   33.3326   -16.9410   -29.2784   549.54112179
   240   0.5425   -4.6893   34.1843   18.5111   -28.9229   549.54112299
   241   0.0880   -12.6051   16.0306   44.9526   -12.2933   612.10502849
   242   -0.0111   -14.0400   -12.1326   47.1441   11.9170   651.14359559
   243   -0.5761   -7.0197   -34.4294   22.6803   30.3125   651.14359704
   244   -0.6042   3.7149   -38.0672   -15.3762   32.2929   651.14360993
   245   -0.1071   12.9164   -20.6279   -46.2744   16.1469   677.22418259
   246   -0.0052   15.5684   9.4778   -52.2972   -9.7640   784.60388230
   247   0.6066   8.8477   35.3217   -28.7650   -31.1184   784.60388389
   248   0.6835   -2.6235   42.0505   11.8534   -35.6309   784.60388552
   249   0.3474   -13.1805   25.4977   47.4065   -20.1199   784.60388768
   250   0.0310   -16.8861   -6.2348   57.6629   7.4835   952.43630320
   251   -0.5327   -10.9227   -35.6707   35.7058   32.0658   952.43630476
   252   -0.6644   1.1829   -46.1233   -7.2305   39.6262   952.43630696
   253   -0.5035   13.2125   -31.0750   -47.8567   25.2219   952.43630900
   254   -0.0335   18.2258   2.0577   -63.2106   -3.9396   1129.03757250
   255   0.5104   13.2030   35.3100   -43.6812   -32.0634   1129.03757879
   256   0.6995   0.6361   50.0967   1.1390   -43.3230   1129.03758172
   257   0.6167   -12.9006   37.3162   47.1264   -30.7198   1129.03758366
   258   0.0534   -19.5955   3.0969   68.4615   -0.3826   1320.89928657
   259   -0.4666   -15.6999   -34.2349   52.2371   31.3646   1320.89929446
   260   -0.7696   -2.7331   -53.8713   5.9997   46.7521   1320.89929903
   261   -0.7306   12.2983   -43.9615   -45.4494   36.4739   1320.89931188
   262   -0.0768   20.8962   -9.0314   -73.3950   5.2928   1530.22651259
   263   0.3816   18.3632   32.4870   -61.2415   -30.1152   1530.22651553
   264   0.8525   5.0699   57.3953   -14.0610   -49.9910   1530.22651846
   265   0.8398   -11.4154   50.9089   42.8686   -42.5177   1530.22652836
   266   0.1066   -22.0855   15.6824   77.9626   -10.8277   1753.20258765
   267   -0.2587   -21.1351   -30.0182   70.6358   28.2469   1753.20258996
   268   -0.9399   -7.6390   -60.5503   23.0779   52.9622   1753.20259274
   269   -0.9412   10.2192   -58.0649   -39.2383   48.8193   1753.20259723
   270   -0.1372   23.1002   -23.0586   -81.9709   17.0444   1981.74680270
   271   0.0923   23.9711   26.7049   -80.2958   -25.6183   1981.74680798
   272   1.0240   10.4311   63.1527   -33.0858   -55.4996   1981.74681008
   273   1.0330   -8.6666   65.2792   34.3472   -55.2759   1981.74681313
   274   0.1662   -23.8533   31.1476   85.1198   -23.9735   2202.92270083
   275   -0.0182   -26.7976   -22.3886   89.9969   22.0605   2365.75120273
   276   -1.0960   -13.6017   -65.1592   43.9997   57.3616   2365.75120363
   277   -1.1567   6.7980   -72.6247   -28.3286   61.5960   2365.75120492
   278   -0.2107   24.4289   -39.8843   -87.5541   31.2485   2438.48287832
   279   -0.0147   29.6885   17.3124   -99.7278   -17.9810   2849.74408707
   280   1.1470   17.0789   66.8141   -55.5400   -58.8834   2849.74408874
   281   1.3043   -4.7185   80.1626   21.6203   -67.9278   2849.74409022
   282   0.6975   -24.9188   49.1253   89.6682   -38.8007   2849.74409192
   283   0.0578   -32.1404   -11.0879   109.9049   13.6278   3460.17580941
   284   -0.9934   -21.0436   -67.3846   68.7997   60.6758   3460.17581031
   285   -1.2560   1.9395   -87.8766   -12.7025   75.5655   3460.17581146
   286   -0.9723   24.9425   -59.7816   -90.4080   48.6071   3460.17629961
   287   -0.0644   34.6891   3.0584   -120.4129   -6.7433   4094.29132630
   288   0.9599   25.3769   66.6073   -84.0125   -60.5267   4094.29132867
   289   1.3332   1.5468   95.3653   0.9880   -82.4964   4094.29168918
   290   1.1861   -24.3024   71.6617   88.8572   -59.0395   4094.29207838
   291   0.0969   -37.2727   6.8257   130.2873   -1.5246   4786.13959778
   292   -0.8701   -30.1377   -64.4749   100.2623   59.1162   4786.13959997
   293   -1.4718   -5.5476   -102.4811   12.6421   88.9453   4786.13960066
   294   -1.4030   23.1270   -84.2823   -85.5711   69.9496   4786.13960125
   295   -0.1539   39.7251   -18.1479   -139.5839   10.8778   5542.30133866
   296   0.7018   35.1836   61.0701   -117.3596   -56.6949   5542.30133928
   297   1.6237   10.0044   109.0949   -28.0355   -95.0685   5542.30134243
   298   1.6040   -21.4087   97.4614   80.5352   -81.4569   5542.30162904
   299   0.2094   -41.9483   30.8457   148.1505   -21.4825   6340.72446011
   300   -0.4655   -40.4354   -56.2628   135.1893   53.0215   6340.72446266
   301   -1.7915   -14.9027   -114.9733   45.2698   100.6108   6340.72446586
   302   -1.7946   19.0831   -111.0155   -73.4501   93.4027   6340.72446637
   303   -0.2675   43.8259   -44.9272   -155.5914   33.3620   7156.66589134
   304   0.1379   45.8030   49.8252   -153.4781   -47.8963   7156.66702109
   305   1.9482   20.2163   119.7599   -64.3747   -105.3062   7156.66702183
   306   1.9651   -16.0748   124.6347   63.9358   -105.6252   7156.66702235
   307   0.3210   -45.1846   60.3464   161.3321   -46.6042   7938.37303823
   308   -0.0324   -51.1294   -41.4504   171.7845   40.9624   8596.89729461
   309   -2.0837   -26.2985   -123.4196   85.1659   108.6534   8596.89729513
   310   -2.2103   12.4815   -138.5437   -52.3481   117.4990   8596.89729592
   311   -0.4251   46.2436   -76.9788   -165.7989   60.3733   8788.63238379
   312   -0.0354   56.5953   31.7079   -190.1815   -33.1994   10352.85622315
   313   2.1664   32.9238   126.4598   -107.1092   -111.5139   10352.85622584
   314   2.4832   -8.4993   152.8139   39.5056   -129.5291   10352.85622686
   315   1.3858   -47.1379   94.5565   169.7019   -74.7779   10352.85622959
   316   0.1307   -61.1810   -19.7362   209.4806   24.8299   12567.54603570
   317   -1.8581   -40.4694   -127.3312   132.4588   114.8477   12567.54603778
   318   -2.3671   3.1258   -167.3702   -22.2358   144.0943   12567.54603852
   319   -1.8699   47.0828   -114.9081   -170.7822   93.6350   12567.54603944
   320   -0.1247   65.9969   4.2443   -229.3030   -11.4018   14833.28979992
   321   1.8098   48.7267   125.6143   -161.4666   -114.2070   14833.28980383
   322   2.5423   3.5665   181.4530   -0.3258   -157.0114   14833.28980457
   323   2.2789   -45.7615   137.5179   167.4715   -113.3797   14833.28980583
   324   0.2050   -70.8629   14.7249   247.8242   -4.3878   17327.33927560
   325   -1.6203   -57.7749   -121.3315   192.3191   111.3792   17327.33927889
   326   -2.7994   -11.2173   -194.7952   26.4130   169.1607   17327.33927920
   327   -2.6821   43.4358   -161.4697   -160.9280   134.1341   17327.33928095
   328   -0.2972   75.4502   -36.3840   -265.2509   22.3256   20034.16141955
   329   1.2934   67.3622   114.6409   -224.7636   -106.5395   20034.16142241
   330   3.0990   19.7181   207.1717   -55.8311   -180.5893   20034.16142532
   331   3.0657   -40.0824   186.4487   151.0544   -155.9170   20034.16142910
   332   0.3949   -79.5982   60.6215   281.2493   -42.5468   22897.18753639
   333   -0.8301   -77.3290   -105.3057   258.5293   99.3868   22897.18753794
   334   -3.4174   -29.0422   -218.1427   88.6702   190.9424   22897.18753867
   335   -3.4262   35.5935   -212.0951   -137.3377   178.5278   22897.18754521
   336   -0.5129   83.0843   -87.4298   -295.1038   65.1729   25815.99318889
   337   0.1737   87.4709   92.8733   -293.1261   -89.4788   25815.99587865
   338   3.7041   39.1177   226.9475   -125.0690   -199.6767   25815.99806889
   339   3.7325   -29.7832   237.7595   118.8908   -201.6841   25815.99807052
   340   0.6099   -85.5249   116.7637   305.5460   -90.4858   28564.09788933
   341   -0.0554   -97.4785   -76.6521   327.6213   75.9522   31189.57446400
   342   -3.9637   -50.7746   -233.5931   164.6299   205.6269   31189.57446473
   343   -4.2235   22.8797   -264.0622   -96.6048   223.9243   31189.57446642
   344   -0.7879   87.4681   -148.3902   -313.7151   116.4801   31633.49451779
   345   -0.0807   107.8782   58.0721   -362.3188   -61.2241   37533.54506896
   346   4.1157   63.3520   239.3090   -206.1259   -210.9706   37533.54507197
   347   4.7546   -15.3475   291.0664   72.3192   -246.6102   37533.54507340
   348   2.7268   -89.1648   181.6448   321.1139   -143.6516   37533.54883024
   349   0.2427   -116.4260   -35.2706   398.8988   45.4845   45598.10331862
   350   -3.4748   -77.7399   -240.7985   254.3491   217.4553   45598.10332136
   351   -4.4901   5.0712   -318.6838   -39.3422   274.4960   45598.10332306
   352   -3.5970   89.0059   -220.4024   -323.0291   179.7729   45598.10332436
   353   -0.2476   125.5782   5.6921   -436.5503   -19.6389   53758.21403186
   354   3.4061   93.3952   237.3467   -309.6138   -215.9384   53758.21403327
   355   4.8403   7.7113   345.2836   -3.8653   -298.8628   53758.21403492
   356   4.3669   -86.3736   263.4043   316.3320   -217.3076   53758.21666897
   357   0.3928   -134.7629   30.5831   471.4825   -10.5552   62745.99648780
   358   -3.0327   -110.6097   -228.9381   368.2419   210.3077   62746.00465988
   359   -5.3402   -22.3044   -370.4431   53.6760   321.7552   62746.00604117
   360   -5.1314   81.8458   -308.8976   -303.5427   256.7074   62746.01022717
   361   -0.5662   143.4056   -71.9112   -504.3230   44.7683   72502.11138901
   362   2.3948   128.8245   215.9736   -429.8425   -200.8994   72502.11139172
   363   5.9111   38.4979   393.7462   -109.7661   -343.2963   72502.12942486
   364   5.8549   -75.3731   356.2971   284.4406   -298.0625   72502.12942654
   365   0.8038   -151.1998   118.1006   534.4191   -83.3254   82801.54369377
   366   -1.4982   -147.6673   -197.8950   493.9351   187.0730   82801.56315503
   367   -6.4905   -56.2768   -414.2134   172.4843   362.7948   82801.56904678
   368   -6.5135   66.6710   -404.8974   -257.7836   341.0909   82801.56904817
   369   -0.9958   157.6518   -169.2742   -560.2023   126.6822   93189.32605196
   370   0.2312   166.8861   173.8006   -559.5043   -167.6945   93588.21562486
   371   7.0442   75.4539   430.4410   -241.9788   -378.8784   93588.21562805
   372   7.0916   -55.4414   453.3911   221.9862   -384.8574   93588.21562965
   373   1.1835   -162.0667   225.1737   579.2372   -174.9529   102926.55045392
   374   -0.0969   -185.7657   -142.4366   624.6090   141.4914   113143.32376756
   375   -7.5315   -97.7620   -442.5690   317.2790   389.6080   113143.32376924
   376   -8.0560   42.1856   -503.1796   -179.1692   426.7031   113143.32377103
   377   -1.4877   165.6302   -285.3560   -594.2392   224.1912   113984.07572775
