
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0138   1.0351   -1.5785   -3.7470   1.1005   4.14868814
    64   -0.0069   1.2720   0.8588   -4.1469   -0.9756   4.71448451
    65   0.0379   0.7264   2.9802   -2.1356   -2.6356   4.71448481
    66   0.0636   -0.2565   3.4966   1.2684   -2.8743   4.71448494
    67   0.0168   -1.1483   2.0329   4.1834   -1.4499   5.32197499
    68   0.0093   -1.4929   -0.7567   4.8798   0.9334   6.46443022
    69   -0.0412   -0.9219   -3.3189   2.7459   2.9478   6.46443035
    70   -0.0742   0.2035   -4.1002   -1.1532   3.3791   6.46443046
    71   -0.0203   1.2729   -2.5643   -4.6657   1.8598   6.82571367
    72   -0.0121   1.7448   0.6223   -5.7165   -0.8699   8.81093761
    73   0.0446   1.1497   3.6925   -3.4590   -3.2932   8.81093872
    74   0.0862   -0.1364   4.7884   0.9981   -3.9547   8.81093886
    75   0.0365   -1.4097   3.1829   5.1984   -2.3382   8.81093904
    76   0.0155   -2.0164   -0.4317   6.6764   0.7827   12.02521687
    77   -0.0430   -1.4222   -4.0778   4.3218   3.6859   12.02521830
    78   -0.0941   0.0365   -5.5703   -0.7479   4.6424   12.02521954
    79   -0.0705   1.5475   -3.9297   -5.7526   2.9485   12.02522121
    80   -0.0184   2.2977   0.1189   -7.7846   -0.6062   16.40362468
    81   0.0351   1.7588   4.4181   -5.4256   -4.0899   16.40362594
    82   0.0949   0.1316   6.4474   0.2812   -5.4618   16.40362697
    83   0.0939   -1.6592   4.8721   6.2427   -3.7648   16.40362842
    84   0.0205   -2.6199   0.3739   9.0278   0.2421   21.93294747
    85   -0.0317   -2.1654   -4.6939   6.7916   4.4105   21.93295013
    86   -0.1029   -0.3708   -7.4083   0.4383   6.3326   21.93295470
    87   -0.1169   1.7357   -6.0110   -6.6263   4.7271   21.93295630
    88   -0.0249   2.9781   -1.0618   -10.3723   0.2693   29.02153230
    89   0.0248   2.6497   4.8948   -8.4009   -4.6750   29.02153342
    90   0.1143   0.6811   8.4511   -1.3964   -7.2744   29.02153506
    91   0.1416   -1.7781   7.3440   6.9155   -5.8484   29.02153856
    92   0.0307   -3.3668   1.9480   11.8295   -0.9352   38.06046466
    93   -0.0135   -3.2138   -5.0138   10.2714   4.8833   38.06046597
    94   -0.1281   -1.0687   -9.5773   2.6146   8.2973   38.06046703
    95   -0.1684   1.7812   -8.8843   -7.0964   7.1481   38.06046814
    96   -0.0378   3.7841   -3.0541   -13.4034   1.7780   49.48639741
    97   -0.0020   3.8628   5.0323   -12.4283   -5.0205   49.48639857
    98   0.1438   1.5438   10.7846   -4.1294   -9.4025   49.48639955
    99   0.1976   -1.7363   10.6500   7.1405   -8.6446   49.48640057
   100   0.0460   -4.2273   4.4103   15.0907   -2.8246   63.79928331
   101   0.0189   -4.6037   -4.9246   14.8977   5.0657   63.79928478
   102   -0.1609   -2.1229   -12.0727   5.9815   10.5869   63.79928576
   103   -0.2305   1.6352   -12.6665   -7.0212   10.3526   63.79928674
   104   -0.0563   4.6977   -6.0492   -16.8955   4.0953   81.73885345
   105   -0.0245   5.4471   4.6705   -17.7119   -5.0080   86.65862848
   106   0.1765   2.8364   13.4675   -8.2034   -11.8577   86.65862942
   107   0.2737   -1.4821   14.9870   6.7513   -12.2854   86.65863032
   108   0.0698   -5.2126   8.0014   18.8745   -5.5854   104.95365369
   109   0.0351   -6.4203   -4.2879   20.9357   4.8847   119.67525110
   110   -0.1908   -3.6797   -15.0089   10.8260   13.2770   119.67525197
   111   -0.3207   1.2758   -17.6488   -6.3376   14.5111   119.67525283
   112   -0.0852   5.7816   -10.2957   -21.0694   7.3505   134.71911143
   113   -0.0478   7.5332   3.7671   -24.6299   -4.6665   164.19211981
   114   0.2070   4.6657   16.7105   -13.9085   -14.8467   164.19212065
   115   0.3737   -1.0062   20.6896   5.7470   -17.0555   164.19212141
   116   0.1029   -6.4070   12.9785   23.4915   -9.4221   172.81456758
   117   0.0617   -8.8023   -3.0817   28.8448   4.3382   223.81573798
   118   -0.2245   -5.8155   -18.5861   17.5083   16.5799   223.81573881
   119   -0.4344   0.6645   -24.1550   -4.9538   19.9541   223.81573966
   120   -0.1962   7.0937   -16.0996   -26.1648   11.8363   223.81574934
   121   -0.0787   10.1541   2.0942   -33.6846   -3.8920   305.90942053
   122   0.2112   7.1982   20.4935   -21.8936   -18.5620   305.90942185
   123   0.4686   -0.1423   28.0919   3.6355   -23.4476   305.90942269
   124   0.3604   -7.7730   19.8952   28.9152   -14.9661   305.90942522
   125   0.0938   -11.5729   -0.4714   39.2687   2.9370   416.66410940
   126   -0.1745   -8.8994   -22.1668   27.5006   20.5436   416.66411099
   127   -0.4748   -0.7232   -32.4948   -1.2073   27.5531   416.66411176
   128   -0.4759   8.3149   -24.6688   -31.3123   19.0952   416.66411405
   129   -0.1053   13.1927   -2.0621   -45.5011   -1.0593   556.55619623
   130   0.1572   10.9546   23.5086   -34.4027   -22.1126   556.55619912
   131   0.5162   1.9438   37.3109   -2.4755   -31.9148   556.55620644
   132   0.5911   -8.6813   30.4188   33.1799   -23.9502   556.55620813
   133   0.1253   -14.9878   5.5695   52.2381   -1.5505   735.85177653
   134   -0.1208   -13.4019   -24.4776   42.5191   23.4047   735.85178576
   135   -0.5751   -3.5193   -42.5415   7.3454   36.6330   735.85178706
   136   -0.7162   8.8795   -37.1398   -34.5845   29.5978   735.85178887
   137   -0.1589   16.9375   -10.0654   -59.5463   4.9265   964.74669708
   138   0.0621   16.2408   25.0330   -51.9479   -24.4256   964.74669978
   139   0.6422   5.4841   48.1807   -13.5299   -41.7714   964.74670180
   140   0.8489   -8.8750   44.8999   35.4297   -36.1607   964.74670353
   141   0.1912   -19.0241   15.6759   67.4293   -9.2172   1253.00991483
   142   0.0159   -19.5113   -25.0726   62.8163   25.0606   1253.00991956
   143   -0.7232   -7.8903   -54.2232   21.2117   47.2969   1253.00992189
   144   -0.9956   8.6274   -53.7908   -35.5780   43.6898   1253.00993772
   145   -0.2343   21.2418   -22.5415   -75.8713   14.5139   1614.47394707
   146   -0.0984   23.2398   24.4760   -75.2444   -25.2453   1614.47395150
   147   0.8080   10.8235   60.6712   -30.5804   -53.2275   1614.47395455
   148   1.1621   -8.0999   63.9439   34.9149   -52.2849   1614.47395919
   149   0.2861   -23.5968   30.8270   84.9132   -20.9361   2068.00003056
   150   0.1272   -27.4870   -23.1502   89.4114   24.9183   2205.33693677
   151   -0.8848   -14.4279   -67.6611   41.8075   59.5994   2205.33693737
   152   -1.3792   7.3134   -75.6238   -33.4974   62.0159   2205.33693907
   153   -0.3539   26.1757   -40.6833   -94.8309   28.4658   2654.40946449
   154   -0.1812   32.3840   21.1788   -105.6342   -24.2557   3043.51259319
   155   0.9565   18.6829   75.3827   -55.0474   -66.7109   3043.51259428
   156   1.6158   -6.2569   89.0143   31.3522   -73.2128   3043.51259533
   157   0.4346   -29.0248   52.2593   105.8271   -37.3742   3406.24886324
   158   0.2421   -37.9781   -18.5052   124.2185   23.1173   4173.42036793
   159   -1.0364   -23.6616   -83.9043   70.6044   74.5794   4173.42036878
   160   -1.8817   4.8797   -104.3146   -28.3128   86.0164   4173.42036954
   161   -0.5266   32.1569   -65.7952   -117.9657   47.8294   4368.63716849
   162   -0.3157   44.3589   14.9985   -145.4265   -21.4209   5686.58920622
   163   1.1221   29.4585   93.2899   -88.7751   -83.2709   5686.58920795
   164   2.1840   -3.1343   121.7393   24.2297   -100.6104   5686.58920999
   165   1.0754   -35.5880   81.5407   131.3398   -60.0308   5686.58967179
   166   0.4097   -51.0493   -9.8271   169.8086   19.1029   7782.05684454
   167   -1.0204   -36.4731   -102.6248   111.1316   93.2488   7782.05684746
   168   -2.3127   0.3606   -141.5014   -17.1357   118.3908   7782.05684883
   169   -1.8516   38.8834   -100.8772   -144.8178   76.1982   7782.05684993
   170   -0.4899   58.1780   1.2831   -197.8727   -13.7738   10566.84516210
   171   0.8601   45.0700   110.6842   -139.6878   -102.7738   10566.84516547
   172   2.3584   4.1498   163.4939   4.2930   -138.8530   10566.84516662
   173   2.4137   -41.4336   125.0846   156.2645   -97.1039   10566.84516870
   174   0.5233   -66.2798   11.8845   228.9425   3.9605   14083.05004154
   175   -0.7692   -55.4974   -117.0616   174.5468   110.2656   14083.05004557
   176   -2.5897   -10.4006   -187.5571   14.6431   160.5389   14083.05004613
   177   -2.9952   43.1462   -154.0992   -165.2085   121.4975   14083.05004759
   178   -0.6408   75.2633   -29.8003   -262.5771   9.3227   18607.65794404
   179   0.5703   67.8307   121.6389   -215.4171   -116.5557   18607.65794703
   180   2.8807   18.4091   213.6808   -39.4352   -184.1525   18607.65794740
   181   3.6168   -44.0261   187.9321   171.8916   -149.9645   18607.66011418
   182   0.7997   -84.9941   52.6453   299.0909   -26.5295   24367.52919932
   183   -0.2699   -82.1243   -124.1364   262.8757   121.4090   24367.52920103
   184   -3.2249   -28.3656   -241.8401   70.8356   209.8016   24367.52920475
   185   -4.2822   43.8837   -226.9622   -175.7384   182.9614   24367.52920701
   186   -0.9618   95.4069   -81.0752   -338.4465   48.2814   31623.02349874
   187   -0.1269   98.5706   124.0351   -317.5159   -124.3487   31623.02641768
   188   3.6303   40.5390   272.0019   -109.7267   -237.3988   31623.02641879
   189   5.0173   -42.5237   271.6460   176.0906   -220.8067   31623.02642085
   190   1.2076   -106.4687   115.7906   380.5917   -75.0847   40716.48340221
   191   0.5036   -117.2670   -120.6872   379.9818   125.0186   40716.48842227
   192   -4.0405   -55.4283   -304.1768   157.1389   267.0346   40716.48842552
   193   -5.8575   39.7444   -322.7328   -172.3482   264.0295   40716.48842826
   194   -1.4775   118.2332   -157.7017   -425.7991   107.5574   52148.77936653
   195   -0.6538   138.6317   113.6979   -451.2599   -123.1374   56091.04748459
   196   4.4104   73.6516   339.1151   -213.9151   -298.9336   56091.04748848
   197   6.9444   -35.6731   381.4796   164.7982   -313.0148   56091.04749072
   198   1.8151   -131.1112   207.4973   475.3764   -145.6617   66906.27260722
   199   0.9509   -163.2480   -103.4461   532.8419   119.4878   77343.65444128
   200   -4.7701   -95.0989   -377.6420   280.8275   334.4627   77343.65444265
   201   -8.1186   30.2085   -448.7252   -153.4642   369.3173   77343.65444451
   202   -2.1545   145.2975   -265.9266   -530.1910   190.7259   85773.17259627
   203   -1.2367   191.3967   89.6642   -626.1184   -113.3260   105887.57784882
   204   5.1991   120.1860   420.2304   -359.1868   -373.5849   105887.58411044
   205   9.4908   -23.2064   525.5327   137.8488   -433.3768   105887.58411280
   206   2.6220   -160.9554   334.0366   590.8527   -243.1611   110050.35704974
   207   1.5903   -223.4572   -71.8703   732.4998   104.7698   144192.47736425
   208   -5.6156   -149.3812   -467.2967   450.4516   417.1729   144192.49095718
   209   -11.0222   14.4250   -613.0753   -117.3270   506.6189   144192.49095962
   210   -5.7884   178.1951   -413.1542   -658.0456   304.3847   144192.50403898
   211   -2.1299   256.5764   45.2745   -855.2263   -93.2325   197665.85669213
   212   4.9230   184.8276   513.2659   -563.8921   -467.7345   197665.86440700
   213   11.4425   0.0770   712.2551   79.9873   -597.1200   197665.86440897
   214   9.4912   -194.2982   511.2821   724.5165   -387.5637   197665.89370421
   215   2.3737   -292.3283   -0.8113   996.3034   64.1916   267682.88883076
   216   -4.2308   -228.3873   -552.5272   708.8983   513.7399   267682.90684603
   217   -11.8112   -23.3194   -822.5032   -13.1540   699.0781   267682.90685101
   218   -12.2592   206.5548   -633.8558   -780.0742   492.8655   267682.92645890
   219   -2.6973   333.0880   -66.7892   -1151.7519   -13.9483   356544.98117878
   220   3.7307   280.9468   583.3498   -884.7347   -550.4615   356545.00681377
   221   12.9531   55.1762   942.8316   -83.6243   -807.7254   356545.00681533
   222   15.1435   -214.6340   780.0928   823.3048   -615.9972   356545.06180667
   223   3.3586   -377.9763   158.0804   1319.9502   -54.0202   470488.79314972
   224   -2.7090   -342.9581   -604.8330   1090.7324   580.7901   470488.88022623
   225   -14.3961   -95.9160   -1073.1364   210.1491   925.7697   470488.88949592
   226   -18.2239   218.3557   -950.3998   -854.5733   759.5473   470488.95315950
   227   -4.1353   426.4394   -274.3724   -1502.0585   141.9602   615113.84896623
   228   1.1694   414.8618   615.5045   -1329.6116   -603.4424   615113.92312421
   229   16.1489   146.4620   1213.3666   -369.9839   -1053.5583   615113.95558082
   230   21.5542   -216.8438   1146.6384   871.2291   -925.4975   615114.00786777
   231   5.4060   -478.2206   418.7584   1698.0080   -252.5853   797177.55778339
   232   0.9605   -496.9394   -612.1988   1604.5233   616.4713   797177.77595857
   233   -17.9592   -208.3512   -1362.2622   568.7051   1191.4062   797177.77596125
   234   -25.0232   208.5237   -1370.8336   -868.0715   1116.9952   797177.83586405
   235   -6.2185   532.5033   -595.8300   -1906.0335   390.8929   1022196.45852230
   236   -2.3296   590.9282   591.4326   -1918.1713   -615.1621   1027816.39652507
   237   20.1950   284.5215   1521.5189   -810.1126   -1336.4443   1027816.41508593
   238   29.5836   -193.4095   1627.7315   845.0223   -1332.2692   1027816.51686142
   239   7.8942   -590.8920   808.5752   2130.1922   -554.0425   1310145.65146758
   240   3.4995   -698.3271   -553.4630   2275.9596   604.8568   1424762.77996338
   241   -21.7516   -376.6968   -1694.8993   1097.6393   1496.3727   1424762.88111831
   242   -34.7766   171.8758   -1922.5178   -803.4771   1579.5886   1424763.05204500
   243   -10.7851   654.6490   -1060.5345   -2376.3917   748.4089   1677406.66752283
   244   -4.8210   819.9536   496.6945   -2686.2884   -582.8376   1964121.11442606
   245   23.0871   486.0426   1882.6926   -1440.3988   -1672.9294   1964121.44885765
   246   40.0447   -141.3075   2259.5713   736.4089   -1864.8998   1964121.56068430
   247   13.4102   -723.4761   1359.1687   2643.9159   -982.0039   2139005.42288407
   248   6.5376   -959.1046   -417.0596   3154.8128   542.4720   2684062.40119767
   249   -24.8585   -614.0014   -2085.7023   1845.3625   1862.8428   2684062.71022589
   250   -46.3949   100.7317   -2642.1840   -638.9722   2187.9894   2684062.94351215
   251   -16.7420   796.8136   -1709.4534   -2932.1216   1256.0580   2721300.49814979
   252   -8.8795   1116.4880   309.6427   -3686.0487   -483.4994   3644156.30558972
   253   26.3702   763.5241   2302.9661   -2320.3649   -2069.1070   3644156.60456734
   254   52.9602   -47.9646   3074.8582   505.2328   -2555.5244   3644156.60457186
   255   35.4790   -874.8807   2117.9286   3241.0011   -1578.8091   3644157.02342233
   256   10.6110   -1274.5125   -146.3104   4294.3049   400.3223   4980591.54149251
   257   -21.6451   -948.1552   -2502.2065   2915.2026   2301.9774   4980591.84725377
   258   -53.6302   -38.6976   -3562.8231   -270.4902   3007.9661   4980593.39324110
   259   -49.9796   942.9265   -2628.7059   -3531.6965   2018.2482   4980594.77673276
   260   -11.9027   1453.1162   -108.9264   -4986.6380   -217.3620   6682887.56003989
   261   19.4835   1169.9990   2669.3596   -3658.9168   -2495.8123   6682887.95311519
   262   57.4774   165.2410   4099.7514   -105.1526   -3497.2267   6682888.84113914
   263   63.0805   -991.3549   3251.6857   3765.4799   -2546.6258   6682888.84114422
   264   14.4771   -1652.9021   474.3887   5740.1516   -53.3837   8862279.37620150
   265   -16.0127   -1435.4141   -2794.5981   4543.6489   2655.2874   8862279.52309566
   266   -63.2985   -332.5962   -4683.6132   618.8373   4025.6319   8862280.52730872
   267   -76.9066   1020.3959   -3985.5725   -3943.7454   3165.2350   8862281.01941732
   268   -18.7120   1870.4530   -952.7107   -6556.2918   412.6679   11639987.61212640
   269   10.1831   1744.7058   2871.8237   -5575.8435   -2781.4751   11639987.61213327
   270   70.2109   543.8684   5311.8883   -1281.7919   -4598.8225   11639987.63451013
   271   90.6758   -1026.0365   4835.5037   4056.4192   -3885.3659   11639988.24721730
   272   21.5629   -2103.9773   1555.3470   7433.6551   -874.9177   15119672.65095033
   273   -2.2937   -2103.0812   -2893.5559   6764.7485   2862.0796   15119672.65095570
   274   -79.9635   -802.3009   -5985.9075   2106.0038   5210.1820   15119672.65095594
   275   -108.1812   1005.9273   -5808.7297   -4095.9545   4705.5347   15119673.47454721
   276   -24.7086   2350.9952   -2295.1283   -8374.7106   1440.1574   19529186.56754328
   277   -8.2795   2514.7735   2848.7886   -8125.8874   -2901.6515   19529186.56754825
   278   89.6171   1117.0646   6709.2665   -3111.5371   -5873.7761   19529187.03468104
   279   125.8881   -956.9967   6921.7678   4053.3761   -5647.6111   19529188.53472608
   280   35.8489   -2616.4025   3186.2785   9387.1986   -2130.4660   25040338.47435687
   281   -5.5452   -2973.3072   -2719.6310   9681.1258   2885.3428   25045732.91637924
   282   -97.6980   -1530.1336   -7506.7745   4325.0136   6588.7185   25045733.05002153
   283   -155.6633   882.2905   -8240.6796   -3955.1372   6712.4892   25045735.62237490
   284   -46.9758   2922.6006   -4268.3668   -10553.6546   2918.3778   32736211.40978364
   285   -8.3302   3533.2861   2552.0742   -11515.2438   -2886.0848   36547252.19541923
   286   101.8907   1994.9297   8424.5603   -5768.0103   -7454.4691   36547253.59946535
   287   178.7023   -785.3974   9758.6732   3791.9977   -8005.1053   36547253.59947211
   288   44.6458   -3261.3776   5540.1162   11858.8015   -3915.1956   42176055.37804087
   289   29.5030   -4177.7745   -2318.5718   13624.6217   2786.6190   50389247.12466119
   290   -117.0617   -2516.6092   -9422.1261   7474.6748   8360.8517   50389247.32203113
   291   -206.9050   649.9322   -11457.5276   -3498.5533   9441.1053   50389247.32204251
   292   -61.1717   3617.2627   -7016.2508   -13235.6385   5071.0486   54158491.69164488
   293   -43.0278   4872.4518   1947.8908   -15982.0293   -2610.8473   68769920.08531542
   294   126.1070   3145.6625   10451.0645   -9491.9622   -9337.7066   68769920.08532253
   295   234.1520   -449.5139   13370.9387   3024.6090   -11078.0821   68769920.08534621
   296   58.4984   -3986.7655   8762.4985   14687.5539   -6456.5839   68769920.08535394
   297   45.4416   -5679.6233   -1443.5745   18633.0819   2303.3476   86257739.14937028
   298   -141.1703   -3887.9663   -11587.0650   11816.2856   10343.1582   86257739.73358774
   299   -279.1877   217.0084   -15544.3689   -2440.8762   12854.2985   86257739.73360188
   300   -69.6091   4402.2279   -10754.6014   -16295.7598   7969.1408   86260475.40333539
   301   -57.7157   6591.4130   852.6822   -21616.5275   -1997.7068   124428468.14632636
   302   160.9094   4734.0500   12857.8127   -14448.7792   -11519.9396   124428469.07771587
   303   326.3950   68.5694   18022.2996   1777.1292   -14906.0720   124428469.07772887
   304   245.3760   -4870.9934   13053.7958   18147.6978   -9716.4569   124428469.07773812
   305   -86.2111   -7433.6551   97.6638   25156.1064   1654.7873   124487843.92652127
   306   -71.1577   -6028.8482   -14204.2722   17867.1951   13013.5590   124487843.92652412
   307   -381.6213   -466.7282   -21165.2902   -754.8362   17585.5910   124487843.92653523
   308   -37.3746   5414.9841   -16063.0874   -20360.2757   12092.9362   124516667.94424339
   309   -59.0564   9022.5548   -812.1067   -29407.0620   -991.1683   124603330.40734220
   310   179.8982   6996.0113   16166.6248   -21388.8567   -14405.6365   124661962.91563869
   311   438.9229   747.6991   24455.0756   -25.4151   -20109.1209   124661962.91564912
   312   154.6003   -6130.3673   18900.8489   22811.6695   -14179.6989   158421653.50806490
   313   70.7311   -10257.6770   1606.1583   33761.8867   691.8945   158517467.80795106
   314   -244.9363   -8228.0390   -17987.0703   25230.1966   16265.5754   158625288.10509104
   315   -469.9343   -1264.6933   -28155.3817   986.0429   23248.9761   158625288.10511169
   316   132.2270   6850.6201   -22407.5590   -25663.2173   16838.8389   158678674.94919401
   317   699.3782   12254.8455   -2179.2543   -38869.0957   -146.4910   192551387.60682747
   318   16.1908   10530.9304   22133.5038   -28602.6075   -18040.2430   192618365.35952678
   319   713.2973   328.9897   33677.9083   1024.1172   -25421.6116   192618366.77415314
   320   -17.8790   -9198.4258   24397.4881   31667.3498   -16858.6221   312173603.11016434
   321   376.3413   -14483.6462   -731.9056   44392.1436   3215.4334   541699361.13707507
   322   -516.9569   -9821.6615   -26473.3811   30003.2508   22898.8682   541699361.13708878
   323   -812.8094   -214.8473   -37266.2903   -3484.7294   29984.5428   541699361.13715470
   324   -475.7471   10075.0275   -27059.4347   -37381.9233   19339.6976   541699361.13715887
   325   111.9610   15620.3559   41.6226   -51827.1960   -4103.5634   541764781.27347970
   326   134.0911   12451.0913   29881.8985   -36333.3116   -27401.8534   541764781.27348304
   327   800.5902   720.6564   44009.1778   2589.1071   -36434.5474   541764781.27349889
   328   162.4346   -11496.8813   32883.7626   43094.7299   -24547.1133   541795740.55579114
   329   304.3304   -18721.0643   973.3258   61243.2259   2881.1513   541945216.87663281
   330   -348.9472   -14187.7625   -33878.6183   44027.7548   30667.3332   541994640.71320093
   331   -817.5829   -1447.1906   -50627.6952   -371.2642   42288.6704   541994641.69147086
   332   1312.3654   12720.2491   -39003.1811   -47574.2507   29815.0032   542066026.41925907
   333   25.2664   23190.3998   -785.0882   -69237.1965   -999.6159   542172126.40073085
   334   947.8148   16089.2616   40858.1311   -48002.3045   -32064.4152   542286915.37494481
   335   748.5568   91.3942   58148.5020   4196.9367   -43745.4853   542286915.37495685
   336   -2516.4536   -17020.0718   40321.2922   56316.4217   -27866.8211   542431058.29061592
   337   -5809.3559   -28063.6296   -8041.4372   74321.8310   6835.3438   542657377.30232179
   338   -669.1553   -22262.4887   -62657.1939   37995.4980   37226.3000   1874556876.18439913
   339   -738.9815   10373.0559   -75176.2066   -36436.8119   38142.8378   1874819889.13655043
   340   -8.3246   34088.9830   -27380.1715   -91716.6668   4085.0126   1875025650.04074478
   341   708.2726   33463.2602   45016.5025   -82789.7389   -42598.7083   1875193090.89583302
   342   586.9481   9196.6874   90813.5936   -10777.9840   -67925.1285   1875215507.16098833
   343   378.0118   -23033.5202   76293.1369   78214.1101   -50455.3428   1875407800.30192041
   344   -2402.5826   -40914.3406   8352.0688   123553.1497   2850.8031   1875476549.01646471
   345   -3082.3021   -35366.0792   -73274.2681   90159.1089   59724.7630   1875693692.00550532
   346   1009.9249   -4266.7176   -116101.7612   -9774.6691   81632.1223   1876350118.31961679
   347   7131.5703   38239.6634   -79724.4857   -114863.5519   48936.6750   1876593227.88042545
   348   22587.2482   61207.3856   27660.3933   -144774.2224   -20513.6970   1877552386.25003839
   349   1558.9741   54729.5247   155509.8641   -52102.7672   -75159.9460   14629472626.15913200
   350   -12282.8400   -37579.3108   173253.4574   127896.0025   -56955.8014   14630103703.54301071
   351   -80752.1401   -114146.8399   6723.3732   230823.9640   39787.1820   14633891998.73184204
   352   0.0000   -174002.4369   -318567.0468   85040.0539   132618.7665   0.00000000
