
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0005   -0.0001   0.0271   -0.0066   -0.0273   0.09659989
    64   -0.0003   -0.0114   0.0210   0.0184   -0.0241   0.09660013
    65   -0.0001   -0.0165   0.0064   0.0325   -0.0108   0.09660036
    66   0.0002   -0.0138   -0.0093   0.0308   0.0057   0.09660060
    67   0.0004   -0.0054   -0.0191   0.0160   0.0178   0.09660084
    68   0.0004   0.0044   -0.0195   -0.0042   0.0208   0.09660107
    69   0.0002   0.0111   -0.0114   -0.0201   0.0144   0.09660131
    70   -0.0000   0.0122   0.0008   -0.0255   0.0025   0.09660155
    71   -0.0002   0.0079   0.0112   -0.0192   -0.0092   0.09660179
    72   -0.0003   0.0006   0.0155   -0.0052   -0.0154   0.09660202
    73   -0.0002   -0.0061   0.0126   0.0094   -0.0143   0.09660226
    74   -0.0000   -0.0094   0.0045   0.0182   -0.0070   0.09660250
    75   0.0001   -0.0082   -0.0046   0.0181   0.0025   0.09660273
    76   0.0002   -0.0036   -0.0106   0.0101   0.0098   0.09660297
    77   0.0002   0.0020   -0.0114   -0.0013   0.0120   0.09660321
    78   0.0001   0.0061   -0.0071   -0.0109   0.0088   0.09660344
    79   -0.0000   0.0071   -0.0002   -0.0146   0.0021   0.09660368
    80   -0.0001   0.0049   0.0060   -0.0116   -0.0047   0.09660392
    81   -0.0002   0.0008   0.0088   -0.0038   -0.0087   0.09660415
    82   -0.0001   -0.0032   0.0075   0.0047   -0.0084   0.09660439
    83   -0.0000   -0.0053   0.0031   0.0102   -0.0045   0.09660463
    84   0.0001   -0.0049   -0.0022   0.0106   0.0009   0.09660487
    85   0.0001   -0.0024   -0.0059   0.0064   0.0053   0.09660510
    86   0.0001   0.0009   -0.0066   -0.0002   0.0069   0.09660534
    87   0.0001   0.0034   -0.0044   -0.0059   0.0053   0.09660558
    88   -0.0000   0.0041   -0.0005   -0.0084   0.0016   0.09660581
    89   -0.0001   0.0030   0.0032   -0.0069   -0.0024   0.09660605
    90   -0.0001   0.0007   0.0050   -0.0026   -0.0049   0.09660629
    91   -0.0001   -0.0017   0.0045   0.0023   -0.0049   0.09660652
    92   -0.0000   -0.0030   0.0020   0.0057   -0.0028   0.09660676
    93   0.0000   -0.0029   -0.0010   0.0062   0.0002   0.09660700
    94   0.0001   -0.0015   -0.0033   0.0040   0.0029   0.09660724
    95   0.0001   0.0003   -0.0038   0.0003   0.0040   0.09660747
    96   0.0000   0.0018   -0.0027   -0.0031   0.0032   0.09660771
    97   0.0000   0.0024   -0.0005   -0.0048   0.0011   0.09660795
    98   -0.0000   0.0018   0.0017   -0.0041   -0.0012   0.09660818
    99   -0.0001   0.0005   0.0028   -0.0018   -0.0027   0.09660842
   100   -0.0000   -0.0008   0.0026   0.0011   -0.0029   0.09660866
   101   -0.0000   -0.0017   0.0013   0.0031   -0.0018   0.09660889
   102   0.0000   -0.0017   -0.0004   0.0036   -0.0000   0.09660913
   103   0.0000   -0.0010   -0.0018   0.0024   0.0015   0.09660937
   104   0.0000   0.0001   -0.0022   0.0003   0.0023   0.09660960
   105   0.0000   0.0010   -0.0016   -0.0016   0.0019   0.09660984
   106   0.0000   0.0014   -0.0004   -0.0027   0.0008   0.09661008
   107   -0.0000   0.0011   0.0009   -0.0025   -0.0006   0.09661032
   108   -0.0000   0.0004   0.0016   -0.0012   -0.0015   0.09661055
   109   -0.0000   -0.0004   0.0016   0.0005   -0.0017   0.09661079
   110   -0.0000   -0.0009   0.0008   0.0017   -0.0011   0.09661103
   111   0.0000   -0.0010   -0.0002   0.0021   -0.0001   0.09661126
   112   0.0000   -0.0006   -0.0010   0.0015   0.0008   0.09661150
   113   0.0000   0.0000   -0.0013   0.0003   0.0013   0.09661174
   114   0.0000   0.0005   -0.0010   -0.0009   0.0011   0.09661197
   115   0.0000   0.0008   -0.0003   -0.0015   0.0005   0.09661221
   116   -0.0000   0.0006   0.0004   -0.0014   -0.0003   0.09661245
   117   -0.0000   0.0003   0.0009   -0.0008   -0.0008   0.09661269
   118   -0.0000   -0.0002   0.0009   0.0002   -0.0010   0.09661292
   119   -0.0000   -0.0005   0.0005   0.0009   -0.0007   0.09661316
   120   0.0000   -0.0006   -0.0000   0.0012   -0.0001   0.09661340
   121   0.0000   -0.0004   -0.0005   0.0009   0.0004   0.09661363
   122   0.0000   -0.0000   -0.0007   0.0002   0.0007   0.09661387
   123   0.0000   0.0003   -0.0006   -0.0004   0.0007   0.09661411
   124   0.0000   0.0004   -0.0002   -0.0009   0.0003   0.09661434
   125   -0.0000   0.0004   0.0002   -0.0009   -0.0001   0.09661458
   126   -0.0000   0.0002   0.0005   -0.0005   -0.0005   0.09661482
   127   -0.0000   -0.0001   0.0005   0.0001   -0.0006   0.09661505
   128   -0.0000   -0.0003   0.0003   0.0005   -0.0004   0.09661529
   129   0.0000   -0.0003   0.0000   0.0007   -0.0001   0.09661553
   130   0.0000   -0.0002   -0.0003   0.0005   0.0002   0.09661577
   131   0.0000   -0.0000   -0.0004   0.0002   0.0004   0.09661600
   132   0.0000   0.0001   -0.0004   -0.0002   0.0004   0.09661624
   133   0.0000   0.0002   -0.0001   -0.0005   0.0002   0.09661648
   134   -0.0000   0.0002   0.0001   -0.0005   -0.0000   0.09661671
   135   -0.0000   0.0001   0.0003   -0.0003   -0.0002   0.09661695
   136   -0.0000   -0.0000   0.0003   0.0000   -0.0003   0.09661719
   137   -0.0000   -0.0002   0.0002   0.0003   -0.0002   0.09661742
   138   0.0000   -0.0002   0.0000   0.0004   -0.0001   0.09661766
   139   0.0000   -0.0001   -0.0001   0.0003   0.0001   0.09661790
   140   0.0000   -0.0000   -0.0002   0.0001   0.0002   0.09661813
   141   0.0000   0.0001   -0.0002   -0.0001   0.0002   0.09661837
   142   0.0000   0.0001   -0.0001   -0.0003   0.0001   0.09661861
   143   -0.0000   0.0001   0.0000   -0.0003   -0.0000   0.09661885
   144   -0.0000   0.0001   0.0002   -0.0002   -0.0001   0.09661908
   145   -0.0000   -0.0000   0.0002   -0.0000   -0.0002   0.09661932
   146   -0.0000   -0.0001   0.0001   0.0001   -0.0001   0.09661956
   147   -0.0000   -0.0001   0.0000   0.0002   -0.0001   0.09661979
   148   0.0000   -0.0001   -0.0001   0.0002   0.0001   0.09662003
   149   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.09662027
   150   0.0000   0.0000   -0.0001   -0.0001   0.0001   0.09662050
   151   0.0000   0.0001   -0.0001   -0.0001   0.0001   0.09662074
   152   -0.0000   0.0001   0.0000   -0.0002   0.0000   0.09662098
   153   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.09662122
   154   -0.0000   -0.0000   0.0001   -0.0000   -0.0001   0.09662145
   155   -0.0000   -0.0000   0.0001   0.0001   -0.0001   0.09662169
   156   -0.0000   -0.0001   0.0000   0.0001   -0.0000   0.09662193
   157   0.0000   -0.0001   -0.0000   0.0001   0.0000   0.09662216
   158   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.09662240
   159   0.0000   0.0000   -0.0001   -0.0000   0.0001   0.09662264
   160   0.0000   0.0000   -0.0000   -0.0001   0.0001   0.09662287
   161   -0.0000   0.0000   0.0000   -0.0001   0.0000   0.09662311
   162   -0.0000   0.0000   0.0000   -0.0001   -0.0000   0.09662335
   163   -0.0000   -0.0000   0.0001   -0.0000   -0.0001   0.09662358
   164   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.09662382
   165   -0.0000   -0.0000   0.0000   0.0001   -0.0000   0.09662406
   166   0.0000   -0.0000   -0.0000   0.0001   0.0000   0.09662430
   167   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09662453
   168   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662477
   169   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662501
   170   -0.0000   0.0000   0.0000   -0.0001   0.0000   0.09662524
   171   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09662548
   172   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09662572
   173   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09662595
   174   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09662619
   175   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09662643
   176   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09662666
   177   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662690
   178   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662714
   179   -0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662738
   180   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09662761
   181   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09662785
   182   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09662809
   183   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09662832
   184   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09662856
   185   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09662880
   186   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662903
   187   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662927
   188   -0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09662951
   189   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09662974
   190   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09662998
   191   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663022
   192   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663046
   193   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663069
   194   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663093
   195   0.0000   0.0000   -0.0000   0.0000   0.0000   0.09663117
   196   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663140
   197   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663164
   198   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663188
   199   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663211
   200   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663235
   201   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663259
   202   0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.09663282
   203   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663306
   204   0.0000   0.0000   -0.0000   0.0000   0.0000   0.09663330
   205   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663354
   206   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663377
   207   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663401
   208   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663425
   209   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663448
   210   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663472
   211   0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.09663496
   212   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663519
   213   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663543
   214   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663567
   215   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663590
   216   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663614
   217   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663638
   218   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663662
   219   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663685
   220   0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.09663709
   221   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663733
   222   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663756
   223   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663780
   224   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663804
   225   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663827
   226   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09663851
   227   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663875
   228   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663898
   229   0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09663922
   230   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663946
   231   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09663969
   232   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09663993
   233   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664017
   234   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664041
   235   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664064
   236   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664088
   237   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664112
   238   0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664135
   239   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664159
   240   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664183
   241   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664206
   242   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664230
   243   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664254
   244   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664277
   245   -0.0000   -0.0000   0.0000   -0.0000   -0.0000   0.09664301
   246   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664325
   247   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664349
   248   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664372
   249   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664396
   250   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664420
   251   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664443
   252   -0.0000   0.0000   0.0000   -0.0000   0.0000   0.09664467
   253   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664491
   254   -0.0000   -0.0000   0.0000   -0.0000   -0.0000   0.09664514
   255   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664538
   256   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664562
   257   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664585
   258   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664609
   259   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664633
   260   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664657
   261   -0.0000   0.0000   0.0000   -0.0000   0.0000   0.09664680
   262   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664704
   263   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664728
   264   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664751
   265   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664775
   266   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664799
   267   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09664822
   268   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664846
   269   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09664870
   270   -0.0000   0.0000   0.0000   -0.0000   0.0000   0.09664893
   271   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664917
   272   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09664941
   273   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664964
   274   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09664988
   275   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665012
   276   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665036
   277   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665059
   278   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665083
   279   -0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665107
   280   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665130
   281   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665154
   282   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665178
   283   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665201
   284   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665225
   285   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665249
   286   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665272
   287   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665296
   288   -0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665320
   289   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665343
   290   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665367
   291   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665391
   292   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665415
   293   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665438
   294   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665462
   295   0.0000   0.0000   -0.0000   0.0000   0.0000   0.09665486
   296   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665509
   297   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665533
   298   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665557
   299   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665580
   300   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665604
   301   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665628
   302   0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.09665651
   303   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665675
   304   0.0000   0.0000   -0.0000   0.0000   0.0000   0.09665699
   305   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665723
   306   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665746
   307   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665770
   308   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665794
   309   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665817
   310   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09665841
   311   0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.09665865
   312   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665888
   313   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09665912
   314   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665936
   315   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09665959
   316   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09665983
   317   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666007
   318   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666030
   319   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666054
   320   0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.09666078
   321   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666102
   322   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666125
   323   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666149
   324   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666173
   325   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666196
   326   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666220
   327   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666244
   328   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666267
   329   0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666291
   330   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666315
   331   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666338
   332   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666362
   333   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666386
   334   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666409
   335   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666433
   336   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666457
   337   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666481
   338   0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666504
   339   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666528
   340   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666552
   341   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666575
   342   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666599
   343   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666623
   344   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666646
   345   -0.0000   -0.0000   0.0000   -0.0000   -0.0000   0.09666670
   346   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666694
   347   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666717
   348   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666741
   349   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666765
   350   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666788
   351   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09666812
   352   -0.0000   0.0000   0.0000   -0.0000   0.0000   0.09666836
   353   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09666859
   354   -0.0000   -0.0000   0.0000   -0.0000   -0.0000   0.09666883
   355   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666907
   356   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09666931
   357   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666954
   358   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09666978
   359   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667002
   360   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667025
   361   -0.0000   0.0000   0.0000   -0.0000   0.0000   0.09667049
   362   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09667073
   363   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09667096
   364   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09667120
   365   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09667144
   366   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09667167
   367   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09667191
   368   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667215
   369   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667238
   370   -0.0000   0.0000   0.0000   -0.0000   0.0000   0.09667262
   371   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09667286
   372   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09667310
   373   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09667333
   374   -0.0000   -0.0000   0.0000   0.0000   -0.0000   0.09667357
   375   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09667381
   376   0.0000   -0.0000   -0.0000   0.0000   0.0000   0.09667404
   377   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667428
   378   0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667452
   379   -0.0000   0.0000   -0.0000   -0.0000   0.0000   0.09667475
   380   -0.0000   0.0000   0.0000   -0.0000   -0.0000   0.09667499
