
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
    63   -0.0001   -0.0018   -0.0005   0.0071   -0.0008   0.08735357
    64   -0.0000   -0.0013   -0.0021   0.0058   0.0024   0.08735578
    65   0.0001   -0.0005   -0.0030   0.0032   0.0047   0.08735583
    66   0.0003   0.0005   -0.0030   0.0001   0.0055   0.08735606
    67   0.0003   0.0013   -0.0020   -0.0025   0.0049   0.08735634
    68   0.0003   0.0015   -0.0006   -0.0038   0.0033   0.08735669
    69   0.0003   0.0011   0.0007   -0.0037   0.0013   0.08735674
    70   0.0002   0.0004   0.0015   -0.0025   -0.0003   0.08735712
    71   0.0001   -0.0002   0.0016   -0.0009   -0.0011   0.08735732
    72   0.0001   -0.0006   0.0012   0.0005   -0.0012   0.08735751
    73   0.0000   -0.0008   0.0005   0.0014   -0.0007   0.08735770
    74   -0.0000   -0.0006   -0.0002   0.0015   0.0000   0.08735789
    75   -0.0000   -0.0003   -0.0007   0.0010   0.0006   0.08735809
    76   0.0000   0.0001   -0.0008   0.0002   0.0009   0.08735830
    77   0.0001   0.0004   -0.0005   -0.0005   0.0009   0.08735845
    78   0.0001   0.0004   -0.0001   -0.0008   0.0005   0.08735855
    79   0.0001   0.0003   0.0003   -0.0007   0.0001   0.08735868
    80   0.0001   0.0001   0.0005   -0.0003   -0.0001   0.08735887
    81   0.0001   -0.0001   0.0005   0.0002   -0.0001   0.08735909
    82   0.0001   -0.0003   0.0003   0.0006   0.0001   0.08735930
    83   0.0001   -0.0003   0.0000   0.0008   0.0004   0.08735950
    84   0.0001   -0.0002   -0.0002   0.0006   0.0008   0.08735970
    85   0.0001   -0.0000   -0.0003   0.0003   0.0010   0.08735989
    86   0.0001   0.0001   -0.0003   0.0000   0.0011   0.08736008
    87   0.0001   0.0001   -0.0002   -0.0002   0.0011   0.08736027
    88   0.0001   0.0001   -0.0001   -0.0003   0.0009   0.08736046
    89   0.0001   0.0001   0.0000   -0.0004   0.0008   0.08736065
    90   0.0001   0.0000   0.0001   -0.0003   0.0006   0.08736085
    91   0.0001   -0.0000   0.0001   -0.0002   0.0005   0.08736104
    92   0.0001   -0.0000   0.0000   -0.0002   0.0003   0.08736123
    93   0.0001   0.0000   0.0000   -0.0002   0.0002   0.08736142
    94   0.0000   0.0000   0.0000   -0.0002   0.0001   0.08736161
    95   0.0000   0.0000   0.0001   -0.0001   0.0001   0.08736180
    96   0.0000   -0.0000   0.0001   -0.0000   0.0000   0.08736199
    97   0.0000   -0.0000   0.0001   0.0001   0.0000   0.08736219
    98   0.0000   -0.0000   0.0000   0.0001   0.0001   0.08736238
    99   0.0000   -0.0000   -0.0000   0.0001   0.0001   0.08736260
   100   0.0000   -0.0000   -0.0000   0.0001   0.0002   0.08736272
   101   0.0000   0.0000   -0.0000   0.0001   0.0002   0.08736282
   102   0.0001   0.0000   -0.0000   0.0000   0.0002   0.08736295
   103   0.0001   0.0000   -0.0000   0.0000   0.0002   0.08736310
   104   0.0001   0.0000   0.0000   0.0000   0.0002   0.08736325
   105   0.0001   0.0000   0.0001   0.0001   0.0003   0.08736339
   106   0.0001   0.0000   0.0001   0.0002   0.0003   0.08736348
   107   0.0001   -0.0000   0.0001   0.0003   0.0005   0.08736370
   108   0.0001   -0.0001   0.0000   0.0003   0.0006   0.08736389
   109   0.0001   -0.0001   -0.0000   0.0003   0.0008   0.08736409
   110   0.0001   -0.0001   -0.0001   0.0003   0.0009   0.08736428
   111   0.0001   -0.0001   -0.0002   0.0001   0.0010   0.08736447
   112   0.0001   -0.0000   -0.0002   -0.0001   0.0011   0.08736466
   113   0.0001   0.0000   -0.0002   -0.0003   0.0010   0.08736485
   114   0.0001   0.0001   -0.0001   -0.0005   0.0008   0.08736504
   115   0.0001   0.0001   -0.0000   -0.0005   0.0005   0.08736522
   116   0.0001   0.0001   0.0001   -0.0005   0.0003   0.08736541
   117   0.0000   0.0001   0.0002   -0.0004   0.0001   0.08736560
   118   0.0000   0.0000   0.0002   -0.0002   -0.0001   0.08736579
   119   0.0000   -0.0001   0.0002   0.0000   -0.0001   0.08736598
   120   0.0000   -0.0001   0.0001   0.0002   -0.0001   0.08736618
   121   0.0000   -0.0001   0.0000   0.0002   0.0000   0.08736637
   122   0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08736659
   123   0.0000   -0.0000   -0.0001   0.0001   0.0002   0.08736679
   124   0.0000   0.0000   -0.0001   -0.0000   0.0002   0.08736691
   125   0.0000   0.0001   -0.0000   -0.0001   0.0002   0.08736709
   126   0.0000   0.0001   0.0000   -0.0001   0.0001   0.08736733
   127   0.0000   0.0000   0.0001   -0.0000   0.0001   0.08736770
   128   0.0001   -0.0000   0.0001   0.0001   0.0001   0.08736774
   129   0.0001   -0.0000   0.0001   0.0001   0.0001   0.08736779
   130   0.0001   -0.0000   0.0000   0.0002   0.0002   0.08736822
   131   0.0001   -0.0000   0.0000   0.0002   0.0003   0.08736827
   132   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.08736832
   133   0.0001   -0.0000   -0.0000   0.0002   0.0006   0.08736870
   134   0.0002   0.0000   0.0000   0.0002   0.0007   0.08736901
   135   0.0002   0.0000   0.0000   0.0002   0.0008   0.08736917
   136   0.0002   0.0000   0.0000   0.0002   0.0009   0.08736936
   137   0.0001   -0.0001   0.0000   0.0003   0.0010   0.08736955
   138   0.0001   -0.0001   -0.0001   0.0002   0.0011   0.08736981
   139   0.0001   -0.0001   -0.0002   0.0000   0.0012   0.08737002
   140   0.0001   -0.0000   -0.0003   -0.0002   0.0011   0.08737021
   141   0.0001   0.0001   -0.0002   -0.0005   0.0009   0.08737040
   142   0.0001   0.0002   -0.0001   -0.0007   0.0006   0.08737059
   143   0.0001   0.0002   0.0001   -0.0007   0.0003   0.08737078
   144   0.0000   0.0001   0.0002   -0.0005   -0.0000   0.08737097
   145   0.0000   0.0000   0.0003   -0.0003   -0.0002   0.08737116
   146   0.0000   -0.0001   0.0003   0.0000   -0.0003   0.08737135
   147   -0.0000   -0.0001   0.0002   0.0002   -0.0002   0.08737154
   148   -0.0000   -0.0002   -0.0000   0.0003   -0.0001   0.08737174
   149   -0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08737196
   150   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.08737210
   151   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08737223
   152   -0.0000   0.0001   -0.0001   -0.0002   0.0000   0.08737242
   153   -0.0000   0.0001   0.0000   -0.0002   -0.0001   0.08737271
   154   -0.0000   0.0000   0.0001   -0.0001   -0.0002   0.08737310
   155   -0.0000   -0.0000   0.0001   -0.0000   -0.0002   0.08737316
   156   -0.0000   -0.0001   0.0001   0.0000   -0.0002   0.08737322
   157   -0.0001   -0.0001   -0.0000   0.0001   -0.0002   0.08737327
   158   -0.0001   -0.0000   -0.0001   0.0000   -0.0002   0.08737333
   159   -0.0001   -0.0000   -0.0001   -0.0001   -0.0002   0.08737339
   160   -0.0001   0.0000   -0.0001   -0.0002   -0.0002   0.08737344
   161   -0.0001   0.0000   -0.0001   -0.0002   -0.0003   0.08737349
   162   -0.0001   0.0000   -0.0000   -0.0003   -0.0005   0.08737385
   163   -0.0001   -0.0000   -0.0000   -0.0003   -0.0006   0.08737409
   164   -0.0002   0.0000   0.0000   -0.0003   -0.0007   0.08737424
   165   -0.0002   0.0000   0.0000   -0.0003   -0.0009   0.08737444
   166   -0.0001   0.0000   0.0000   -0.0002   -0.0010   0.08737463
   167   -0.0001   0.0001   0.0001   -0.0002   -0.0011   0.08737482
   168   -0.0001   0.0001   0.0002   -0.0000   -0.0012   0.08737502
   169   -0.0001   0.0000   0.0003   0.0003   -0.0011   0.08737521
   170   -0.0001   -0.0001   0.0002   0.0005   -0.0009   0.08737540
   171   -0.0001   -0.0002   0.0001   0.0007   -0.0006   0.08737559
   172   -0.0001   -0.0002   -0.0001   0.0007   -0.0003   0.08737578
   173   -0.0000   -0.0001   -0.0002   0.0005   0.0000   0.08737597
   174   -0.0000   -0.0000   -0.0003   0.0003   0.0002   0.08737616
   175   -0.0000   0.0001   -0.0003   -0.0000   0.0003   0.08737635
   176   0.0000   0.0001   -0.0001   -0.0002   0.0002   0.08737654
   177   0.0000   0.0002   0.0000   -0.0003   0.0001   0.08737674
   178   0.0000   0.0001   0.0001   -0.0002   -0.0001   0.08737696
   179   0.0000   0.0000   0.0002   -0.0001   -0.0001   0.08737711
   180   0.0000   -0.0001   0.0001   0.0001   -0.0001   0.08737725
   181   0.0000   -0.0001   0.0001   0.0002   -0.0000   0.08737746
   182   0.0000   -0.0001   -0.0000   0.0002   0.0001   0.08737780
   183   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08737785
   184   0.0000   0.0000   -0.0001   0.0000   0.0002   0.08737789
   185   0.0000   0.0000   -0.0001   -0.0001   0.0002   0.08737794
   186   0.0000   0.0001   -0.0000   -0.0001   0.0001   0.08737799
   187   0.0000   0.0000   0.0001   -0.0001   0.0001   0.08737805
   188   0.0000   0.0000   0.0001   0.0000   0.0001   0.08737810
   189   0.0001   -0.0000   0.0001   0.0001   0.0001   0.08737815
   190   0.0001   -0.0000   0.0001   0.0002   0.0002   0.08737820
   191   0.0001   -0.0000   0.0000   0.0002   0.0003   0.08737825
   192   0.0001   -0.0000   -0.0000   0.0002   0.0004   0.08737868
   193   0.0001   0.0000   -0.0000   0.0002   0.0005   0.08737873
   194   0.0001   0.0000   0.0000   0.0002   0.0005   0.08737913
   195   0.0002   0.0000   0.0000   0.0002   0.0006   0.08737948
   196   0.0002   -0.0000   0.0000   0.0002   0.0007   0.08737966
   197   0.0002   -0.0000   0.0000   0.0003   0.0009   0.08737985
   198   0.0001   -0.0001   -0.0000   0.0003   0.0010   0.08738004
   199   0.0001   -0.0001   -0.0001   0.0002   0.0012   0.08738030
   200   0.0001   -0.0001   -0.0003   0.0000   0.0012   0.08738049
   201   0.0001   0.0000   -0.0003   -0.0003   0.0012   0.08738068
   202   0.0001   0.0002   -0.0002   -0.0006   0.0009   0.08738087
   203   0.0001   0.0002   -0.0001   -0.0007   0.0006   0.08738106
   204   0.0001   0.0002   0.0001   -0.0007   0.0002   0.08738125
   205   0.0000   0.0001   0.0003   -0.0005   -0.0001   0.08738144
   206   0.0000   -0.0000   0.0003   -0.0002   -0.0002   0.08738163
   207   0.0000   -0.0001   0.0002   0.0001   -0.0003   0.08738182
   208   -0.0000   -0.0001   0.0001   0.0003   -0.0002   0.08738202
   209   -0.0000   -0.0001   -0.0000   0.0003   -0.0000   0.08738221
   210   -0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08738241
   211   -0.0000   0.0000   -0.0002   0.0000   0.0002   0.08738259
   212   0.0000   0.0001   -0.0001   -0.0001   0.0002   0.08738269
   213   0.0000   0.0001   -0.0000   -0.0002   0.0001   0.08738284
   214   0.0000   0.0001   0.0001   -0.0002   -0.0000   0.08738307
   215   0.0000   0.0000   0.0001   -0.0001   -0.0001   0.08738341
   216   0.0000   -0.0000   0.0001   0.0000   -0.0001   0.08738345
   217   0.0000   -0.0001   0.0000   0.0001   -0.0000   0.08738350
   218   0.0000   -0.0001   -0.0000   0.0001   0.0000   0.08738356
   219   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08738361
   220   0.0000   0.0000   -0.0001   0.0000   0.0001   0.08738367
   221   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.08738372
   222   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.08738378
   223   0.0000   0.0000   0.0000   -0.0000   0.0001   0.08738384
   224   0.0000   0.0000   0.0000   -0.0000   0.0001   0.08738391
   225   0.0000   0.0000   0.0001   0.0000   0.0001   0.08738397
   226   0.0000   -0.0000   0.0000   0.0001   0.0001   0.08738404
   227   0.0001   -0.0000   0.0000   0.0001   0.0002   0.08738411
   228   0.0001   -0.0000   0.0000   0.0001   0.0002   0.08738417
   229   0.0001   0.0000   0.0000   0.0001   0.0003   0.08738424
   230   0.0001   0.0000   0.0000   0.0002   0.0004   0.08738430
   231   0.0001   0.0000   0.0000   0.0002   0.0005   0.08738435
   232   0.0001   0.0000   0.0000   0.0002   0.0005   0.08738464
   233   0.0002   -0.0000   0.0000   0.0003   0.0007   0.08738484
   234   0.0002   -0.0000   0.0000   0.0003   0.0008   0.08738506
   235   0.0002   -0.0000   -0.0000   0.0003   0.0010   0.08738526
   236   0.0001   -0.0001   -0.0001   0.0002   0.0011   0.08738545
   237   0.0001   -0.0001   -0.0002   0.0001   0.0012   0.08738566
   238   0.0001   -0.0000   -0.0003   -0.0001   0.0012   0.08738585
   239   0.0001   0.0001   -0.0003   -0.0004   0.0010   0.08738604
   240   0.0001   0.0002   -0.0001   -0.0006   0.0008   0.08738623
   241   0.0001   0.0002   0.0000   -0.0007   0.0004   0.08738642
   242   0.0001   0.0001   0.0002   -0.0006   0.0001   0.08738661
   243   0.0000   0.0000   0.0003   -0.0003   -0.0001   0.08738680
   244   0.0000   -0.0000   0.0003   -0.0001   -0.0002   0.08738698
   245   0.0000   -0.0001   0.0002   0.0002   -0.0002   0.08738717
   246   -0.0000   -0.0001   0.0000   0.0003   -0.0001   0.08738737
   247   -0.0000   -0.0001   -0.0001   0.0003   0.0000   0.08738757
   248   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.08738779
   249   0.0000   0.0000   -0.0001   -0.0000   0.0002   0.08738788
   250   0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08738802
   251   0.0000   0.0001   0.0000   -0.0002   0.0000   0.08738822
   252   0.0000   0.0000   0.0001   -0.0001   -0.0000   0.08738854
   253   0.0000   -0.0000   0.0001   -0.0000   -0.0001   0.08738897
   254   0.0000   -0.0000   0.0001   0.0001   -0.0001   0.08738903
   255   0.0000   -0.0001   0.0000   0.0001   -0.0000   0.08738909
   256   0.0000   -0.0000   -0.0000   0.0001   0.0000   0.08738916
   257   0.0000   -0.0000   -0.0001   0.0001   0.0001   0.08738923
   258   0.0000   0.0000   -0.0001   0.0000   0.0001   0.08738930
   259   0.0000   0.0000   -0.0000   -0.0000   0.0001   0.08738937
   260   0.0000   0.0000   0.0000   -0.0000   0.0001   0.08738944
   261   0.0000   0.0000   0.0000   -0.0000   0.0001   0.08738951
   262   0.0000   0.0000   0.0000   0.0000   0.0001   0.08738958
   263   0.0000   -0.0000   0.0000   0.0001   0.0001   0.08738965
   264   0.0001   -0.0000   0.0000   0.0001   0.0001   0.08738973
   265   0.0001   -0.0000   0.0000   0.0001   0.0002   0.08738980
   266   0.0001   -0.0000   -0.0000   0.0001   0.0003   0.08738988
   267   0.0001   0.0000   -0.0000   0.0001   0.0004   0.08738995
   268   0.0001   0.0000   0.0000   0.0001   0.0004   0.08739002
   269   0.0001   0.0000   0.0000   0.0002   0.0005   0.08739008
   270   0.0002   -0.0000   0.0001   0.0002   0.0006   0.08739047
   271   0.0002   -0.0000   0.0000   0.0003   0.0007   0.08739070
   272   0.0002   -0.0000   0.0000   0.0003   0.0009   0.08739078
   273   0.0002   -0.0001   -0.0000   0.0003   0.0011   0.08739097
   274   0.0001   -0.0001   -0.0001   0.0002   0.0012   0.08739117
   275   0.0001   -0.0001   -0.0003   0.0000   0.0013   0.08739136
   276   0.0001   0.0000   -0.0003   -0.0003   0.0012   0.08739155
   277   0.0001   0.0002   -0.0003   -0.0006   0.0010   0.08739174
   278   0.0001   0.0002   -0.0001   -0.0008   0.0006   0.08739193
   279   0.0001   0.0002   0.0001   -0.0007   0.0002   0.08739212
   280   0.0000   0.0001   0.0003   -0.0005   -0.0001   0.08739231
   281   0.0000   -0.0000   0.0003   -0.0002   -0.0002   0.08739250
   282   0.0000   -0.0001   0.0002   0.0001   -0.0003   0.08739269
   283   -0.0000   -0.0001   0.0001   0.0003   -0.0002   0.08739288
   284   -0.0000   -0.0001   -0.0000   0.0003   -0.0000   0.08739308
   285   -0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08739327
   286   -0.0000   0.0000   -0.0002   0.0000   0.0002   0.08739344
   287   0.0000   0.0001   -0.0001   -0.0001   0.0001   0.08739353
   288   0.0000   0.0001   -0.0000   -0.0002   0.0001   0.08739367
   289   0.0000   0.0001   0.0001   -0.0002   -0.0000   0.08739387
   290   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.08739418
   291   -0.0000   -0.0000   0.0001   0.0000   -0.0001   0.08739460
   292   -0.0000   -0.0001   0.0001   0.0001   -0.0001   0.08739466
   293   -0.0000   -0.0001   -0.0000   0.0001   -0.0000   0.08739472
   294   -0.0000   -0.0000   -0.0001   0.0001   0.0000   0.08739479
   295   -0.0000   0.0000   -0.0001   0.0000   0.0000   0.08739486
   296   -0.0000   0.0000   -0.0001   -0.0000   0.0000   0.08739493
   297   -0.0000   0.0000   -0.0000   -0.0001   -0.0000   0.08739500
   298   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.08739507
   299   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.08739514
   300   -0.0000   -0.0000   0.0000   -0.0000   -0.0001   0.08739521
   301   -0.0000   -0.0000   0.0000   -0.0000   -0.0001   0.08739528
   302   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.08739554
   303   -0.0000   -0.0000   -0.0000   -0.0000   -0.0001   0.08739582
   304   -0.0001   -0.0000   -0.0000   -0.0000   -0.0001   0.08739613
   305   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.08739646
   306   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.08739680
   307   -0.0001   0.0000   -0.0000   -0.0002   -0.0003   0.08739716
   308   -0.0001   0.0000   -0.0000   -0.0002   -0.0004   0.08739737
   309   -0.0001   -0.0000   -0.0000   -0.0002   -0.0005   0.08739758
   310   -0.0002   -0.0000   -0.0000   -0.0002   -0.0006   0.08739792
   311   -0.0002   -0.0000   -0.0001   -0.0002   -0.0007   0.08739824
   312   -0.0002   0.0000   -0.0001   -0.0003   -0.0008   0.08739851
   313   -0.0002   0.0000   -0.0001   -0.0004   -0.0010   0.08739889
   314   -0.0002   0.0001   -0.0000   -0.0004   -0.0012   0.08739893
   315   -0.0001   0.0002   0.0001   -0.0004   -0.0014   0.08739915
   316   -0.0001   0.0002   0.0003   -0.0002   -0.0016   0.08739940
   317   -0.0001   0.0001   0.0005   0.0002   -0.0016   0.08739959
   318   -0.0001   -0.0002   0.0004   0.0007   -0.0013   0.08739978
   319   -0.0001   -0.0003   0.0002   0.0010   -0.0009   0.08739997
   320   -0.0001   -0.0003   -0.0001   0.0011   -0.0003   0.08740016
   321   -0.0000   -0.0002   -0.0004   0.0008   0.0001   0.08740035
   322   -0.0000   -0.0000   -0.0005   0.0004   0.0004   0.08740054
   323   0.0000   0.0001   -0.0004   -0.0001   0.0005   0.08740073
   324   0.0000   0.0002   -0.0002   -0.0004   0.0004   0.08740092
   325   0.0000   0.0002   0.0000   -0.0005   0.0002   0.08740112
   326   0.0000   0.0001   0.0002   -0.0003   -0.0000   0.08740131
   327   0.0000   0.0000   0.0003   -0.0001   -0.0001   0.08740153
   328   0.0000   -0.0001   0.0002   0.0002   -0.0001   0.08740170
   329   0.0000   -0.0002   0.0001   0.0004   0.0000   0.08740185
   330   0.0001   -0.0001   -0.0000   0.0004   0.0002   0.08740196
   331   0.0001   -0.0001   -0.0001   0.0003   0.0004   0.08740209
   332   0.0001   0.0000   -0.0001   0.0001   0.0005   0.08740222
   333   0.0001   0.0001   -0.0001   0.0000   0.0006   0.08740231
   334   0.0002   0.0001   0.0000   -0.0000   0.0006   0.08740244
   335   0.0001   0.0001   0.0001   0.0000   0.0005   0.08740263
   336   0.0002   -0.0000   0.0001   0.0001   0.0006   0.08740282
   337   0.0001   -0.0001   0.0001   0.0003   0.0007   0.08740301
   338   0.0001   -0.0001   -0.0000   0.0003   0.0008   0.08740324
   339   0.0001   -0.0001   -0.0002   0.0002   0.0009   0.08740345
   340   0.0001   -0.0000   -0.0003   -0.0001   0.0010   0.08740364
   341   0.0001   0.0001   -0.0002   -0.0003   0.0009   0.08740383
   342   0.0001   0.0001   -0.0001   -0.0005   0.0007   0.08740402
   343   0.0001   0.0001   0.0000   -0.0006   0.0004   0.08740421
   344   0.0000   0.0001   0.0001   -0.0005   0.0001   0.08740440
   345   0.0000   0.0000   0.0002   -0.0003   -0.0001   0.08740459
   346   0.0000   -0.0000   0.0002   -0.0001   -0.0002   0.08740478
   347   0.0000   -0.0001   0.0002   0.0001   -0.0001   0.08740498
   348   0.0000   -0.0001   0.0000   0.0002   -0.0001   0.08740517
   349   0.0000   -0.0001   -0.0001   0.0002   0.0001   0.08740539
   350   0.0000   -0.0000   -0.0001   0.0001   0.0002   0.08740554
   351   0.0000   0.0000   -0.0001   0.0000   0.0002   0.08740569
   352   0.0000   0.0001   -0.0001   -0.0001   0.0002   0.08740591
   353   0.0000   0.0001   0.0000   -0.0001   0.0001   0.08740625
   354   0.0000   0.0001   0.0001   -0.0001   0.0001   0.08740668
   355   0.0000   0.0000   0.0001   -0.0000   0.0000   0.08740674
   356   0.0000   -0.0000   0.0001   0.0001   0.0001   0.08740681
   357   0.0001   -0.0000   0.0001   0.0002   0.0001   0.08740687
   358   0.0001   -0.0000   0.0000   0.0002   0.0002   0.08740693
   359   0.0001   -0.0000   -0.0000   0.0002   0.0003   0.08740699
   360   0.0001   0.0000   -0.0000   0.0002   0.0004   0.08740705
   361   0.0001   0.0000   0.0000   0.0002   0.0005   0.08740745
   362   0.0002   0.0000   0.0000   0.0002   0.0006   0.08740787
   363   0.0002   -0.0000   0.0001   0.0002   0.0007   0.08740815
   364   0.0002   -0.0000   0.0001   0.0003   0.0008   0.08740822
   365   0.0002   -0.0001   0.0000   0.0003   0.0010   0.08740842
   366   0.0001   -0.0001   -0.0001   0.0003   0.0011   0.08740861
   367   0.0001   -0.0001   -0.0003   0.0001   0.0013   0.08740882
   368   0.0001   -0.0000   -0.0003   -0.0002   0.0012   0.08740901
   369   0.0001   0.0001   -0.0003   -0.0005   0.0010   0.08740920
   370   0.0001   0.0002   -0.0001   -0.0008   0.0007   0.08740939
   371   0.0001   0.0002   0.0001   -0.0008   0.0003   0.08740958
   372   0.0000   0.0001   0.0002   -0.0006   -0.0000   0.08740977
   373   0.0000   0.0000   0.0003   -0.0003   -0.0002   0.08740996
   374   0.0000   -0.0001   0.0003   0.0000   -0.0003   0.08741014
   375   -0.0000   -0.0001   0.0002   0.0002   -0.0002   0.08741034
   376   -0.0000   -0.0002   0.0000   0.0003   -0.0001   0.08741053
   377   -0.0000   -0.0001   -0.0001   0.0003   0.0001   0.08741073
   378   -0.0000   -0.0000   -0.0002   0.0001   0.0002   0.08741088
   379   -0.0000   0.0001   -0.0002   -0.0001   0.0002   0.08741104
   380   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.08741120
   381   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.08741144
   382   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.08741179
   383   -0.0000   -0.0000   0.0001   -0.0000   -0.0002   0.08741184
